humidity,precip,windspeed,winddir,sealevelpressure,cloudcover,visibility,moonphase,conditions
88.7,11.0,8.3,210.2,1004.6,81.2,5.5,0.11,1
87.6,4.5,7.6,206.0,1005.9,83.7,6.2,0.15,1
84.1,1.7,5.8,315.3,1006.6,69.0,5.8,0.18,1
83.2,0.0,6.8,347.5,1004.8,68.1,5.0,0.21,0
83.4,0.0,9.4,334.1,1003.2,66.9,5.0,0.25,0
85.2,0.0,11.5,343.8,1000.6,71.0,6.1,0.28,0
85.2,0.0,9.4,42.4,1003.0,73.2,5.7,0.31,0
91.1,46.0,17.6,107.7,1004.4,89.7,4.0,0.34,1
91.7,19.4,25.9,147.7,1008.0,91.6,4.6,0.37,1
87.7,5.3,9.7,151.2,1003.3,85.8,24.1,0.41,1
84.2,0.0,11.2,254.3,1011.2,54.7,5.1,0.44,0
86.8,0.0,10.1,223.5,1009.5,71.1,5.6,0.47,0
87.6,0.7,9.4,215.7,1007.7,78.6,4.6,0.5,1
86.5,1.4,6.5,227.7,1007.2,80.3,5.5,0.54,1
89.8,8.3,8.6,216.0,1008.0,59.6,5.7,0.58,1
85.9,4.6,7.2,228.2,1008.3,54.3,5.5,0.61,1
82.3,3.1,6.8,266.9,1008.1,39.0,6.4,0.65,1
82.5,0.1,7.2,261.6,1007.6,53.9,5.8,0.68,1
78.6,0.0,7.6,271.7,1008.5,52.5,6.0,0.72,0
80.2,0.0,11.2,249.3,1009.3,34.4,5.5,0.75,0
80.6,0.0,9.0,233.6,1008.7,20.8,5.4,0.79,0
76.5,0.0,9.4,270.2,1009.2,10.3,6.1,0.83,2
77.3,0.0,6.5,317.2,1009.9,22.4,5.6,0.86,0
75.4,0.0,7.2,336.2,1009.8,10.0,6.2,0.9,2
71.0,0.0,6.5,334.8,1009.7,25.3,6.2,0.93,0
72.2,0.0,7.6,194.4,1010.0,57.5,5.9,0.97,0
80.9,1.8,8.6,139.6,1003.3,66.0,24.1,0.0,1
93.1,18.5,14.8,89.4,1009.4,89.4,5.5,0.04,1
93.2,47.4,12.2,114.6,1009.4,87.9,5.0,0.07,1
88.2,13.7,13.3,145.7,1010.4,83.9,3.8,0.1,1
92.6,4.9,22.3,150.9,1010.6,90.2,4.8,0.13,1
84.2,2.8,15.1,297.9,1010.8,66.1,4.9,0.16,1
78.8,0.0,7.2,271.8,1012.2,50.4,6.0,0.2,0
76.1,0.0,8.3,309.5,1012.2,35.2,5.7,0.23,0
72.9,0.0,8.3,291.5,1011.4,19.9,5.4,0.25,2
77.5,0.0,8.3,213.8,1010.4,8.6,4.9,0.29,2
77.9,0.0,7.6,230.2,1011.0,12.8,5.5,0.32,2
72.4,0.0,4.3,284.6,1011.9,7.0,3.7,0.36,2
73.1,0.0,6.1,338.8,1012.2,27.2,3.0,0.39,0
76.2,0.0,7.9,330.4,1010.8,26.7,3.2,0.42,0
76.7,0.0,8.6,323.0,1011.5,4.2,4.0,0.45,2
78.1,1.8,7.6,334.8,1011.6,13.1,3.4,0.5,1
71.2,0.0,9.4,339.6,1013.6,35.3,4.4,0.52,0
67.3,0.0,9.0,325.3,1014.3,9.0,4.9,0.56,2
67.9,0.0,7.9,301.4,1013.8,45.4,4.9,0.59,0
79.9,0.3,8.6,107.3,1014.8,87.6,4.8,0.63,1
88.8,2.3,13.0,46.9,1013.6,81.2,5.0,0.66,1
90.7,4.3,18.4,81.9,1012.7,76.8,5.1,0.7,1
82.7,1.3,9.7,95.7,1013.1,43.8,5.4,0.75,1
79.2,0.0,8.3,123.3,1014.1,9.9,5.0,0.77,2
81.0,0.0,7.9,211.9,1003.3,6.5,24.1,0.81,2
79.9,0.1,8.3,233.9,1003.3,3.8,24.1,0.84,1
79.8,0.0,8.6,220.0,1003.3,3.2,24.1,0.88,2
83.3,0.0,10.8,208.7,1003.3,19.0,24.1,0.91,2
80.5,0.7,9.7,228.2,1003.3,14.6,24.1,0.95,1
78.3,1.7,5.8,31.9,1013.7,33.4,5.0,0.0,1
77.3,0.0,8.3,6.4,1013.0,17.8,5.3,0.02,2
70.2,0.0,6.8,348.3,1012.2,0.2,5.3,0.05,2
68.7,0.0,7.9,330.6,1012.2,0.1,5.6,0.08,2
72.3,0.0,9.4,3.9,1012.9,4.5,4.5,0.12,2
71.1,0.0,9.0,11.0,1012.1,24.8,5.4,0.15,0
70.3,0.0,6.8,339.3,1010.4,30.4,5.5,0.18,0
70.5,0.0,7.9,323.5,1011.2,27.5,4.7,0.21,0
74.0,0.0,9.0,270.6,1012.5,31.3,5.1,0.25,0
71.9,0.0,9.0,262.9,1012.1,15.3,4.4,0.28,2
74.7,0.0,13.0,259.4,1011.6,7.0,5.0,0.31,2
72.5,0.0,10.4,9.4,1013.7,2.3,5.2,0.34,2
69.2,0.0,9.0,22.3,1015.0,0.6,5.7,0.37,2
65.8,0.0,8.3,332.0,1016.0,18.9,4.1,0.4,2
67.9,0.0,9.4,355.9,1013.5,53.4,4.1,0.44,0
70.3,0.0,10.4,4.0,1015.0,26.2,5.4,0.47,0
71.4,0.0,8.3,320.1,1015.3,41.4,5.2,0.5,0
70.2,0.0,8.3,329.4,1014.8,0.0,5.0,0.54,2
71.7,0.0,8.3,35.4,1014.7,0.1,4.9,0.57,2
69.3,0.0,7.6,106.9,1013.5,4.8,5.1,0.61,2
74.0,0.0,9.1,123.0,1015.7,6.7,4.3,0.64,2
71.7,0.0,6.1,131.1,1016.1,16.3,5.3,0.68,2
69.1,0.0,6.1,248.6,1016.6,23.3,5.1,0.71,0
71.0,0.0,5.8,338.9,1016.7,12.6,5.0,0.75,2
68.3,0.0,6.1,347.3,1014.8,17.4,5.0,0.78,2
66.4,0.0,9.0,343.8,1013.1,50.3,5.0,0.82,0
70.0,0.0,10.1,344.2,1014.4,27.9,4.5,0.86,0
68.2,0.0,9.7,341.7,1014.9,42.3,5.3,0.89,0
68.0,0.0,11.2,335.4,1013.6,61.8,5.0,0.93,0
69.0,0.0,9.4,327.1,1012.5,72.0,4.4,0.96,0
66.9,0.0,12.2,334.5,1012.8,10.6,4.6,0.0,2
64.6,0.0,12.6,339.8,1014.1,0.0,4.0,0.03,2
65.7,0.0,9.7,330.6,1013.7,0.2,4.8,0.06,2
64.3,0.0,9.4,338.6,1013.4,0.0,4.9,0.1,2
68.4,0.0,10.1,320.9,1013.2,6.5,4.6,0.13,2
68.9,0.0,8.6,0.2,1014.9,0.0,4.6,0.16,2
61.8,0.0,10.1,1.4,1003.3,0.1,24.1,0.19,2
61.7,0.0,14.0,8.2,1003.3,14.0,24.1,0.22,2
57.7,0.0,15.8,352.5,1003.3,47.9,24.1,0.25,0
67.5,0.5,11.9,2.0,1003.3,74.5,24.1,0.29,1
83.1,8.2,16.9,10.5,1003.3,77.6,24.1,0.32,1
85.6,11.0,18.0,21.3,1003.3,42.3,24.1,0.35,1
72.9,0.0,15.8,354.1,1003.3,10.1,24.1,0.39,2
69.2,0.0,13.0,342.4,1003.3,0.0,24.1,0.42,2
67.0,0.0,9.7,329.9,1003.3,0.0,24.1,0.45,2
66.5,0.0,10.4,345.4,1003.3,20.9,24.1,0.5,0
66.9,0.0,11.2,342.2,1003.3,35.8,24.1,0.52,0
64.7,0.0,10.1,331.6,1003.3,1.5,24.1,0.55,2
56.5,0.0,10.1,320.9,1003.3,12.5,24.1,0.59,2
57.2,0.0,11.2,337.6,1003.3,5.2,24.1,0.62,2
54.6,0.0,13.7,325.6,1003.3,0.2,24.1,0.66,2
55.8,0.0,15.1,321.0,1003.3,0.0,24.1,0.69,2
55.2,0.0,10.8,340.6,1003.3,0.0,24.1,0.75,2
58.1,0.0,14.8,347.7,1003.3,6.3,24.1,0.76,2
66.4,0.0,11.9,337.0,1017.7,20.9,5.0,0.8,0
65.6,0.0,10.8,341.4,1018.4,0.0,4.4,0.83,2
65.1,0.0,11.5,340.1,1018.5,0.0,4.6,0.87,2
62.6,0.0,10.8,324.2,1018.6,0.0,4.9,0.9,2
62.1,0.0,13.0,347.5,1019.1,0.0,5.2,0.94,2
64.4,0.0,10.4,346.3,1018.0,1.6,4.6,0.97,2
63.1,0.0,8.6,352.0,1016.2,11.9,4.8,0.0,2
59.4,0.0,9.4,323.3,1014.2,0.0,4.9,0.04,2
62.6,0.0,12.2,327.0,1013.6,0.0,4.4,0.07,2
64.7,0.0,9.4,330.5,1015.2,0.0,4.5,0.11,2
63.0,0.0,11.9,347.6,1016.0,0.0,4.2,0.14,2
48.6,0.0,9.4,341.6,1017.0,0.0,4.9,0.17,2
58.4,0.0,11.9,334.1,1016.5,0.3,3.0,0.2,2
62.0,0.0,11.2,325.7,1016.2,14.3,4.9,0.24,2
58.0,0.0,10.4,331.5,1014.8,5.8,4.5,0.25,2
47.5,0.0,14.4,347.2,1003.3,0.0,24.1,0.3,2
42.9,0.0,11.5,344.8,1016.8,0.0,7.0,0.34,2
41.1,0.0,10.8,292.2,1003.3,0.0,24.1,0.37,2
43.1,0.0,9.4,306.9,1003.3,0.0,24.1,0.4,2
39.8,0.0,11.2,329.3,1003.3,0.0,24.1,0.44,2
44.5,0.0,9.7,337.4,1003.3,1.4,24.1,0.47,2
43.9,0.0,9.0,351.6,1003.3,3.0,24.1,0.5,2
42.9,0.0,7.6,21.0,1003.3,0.0,24.1,0.54,2
43.4,0.0,7.6,28.0,1003.3,0.0,24.1,0.57,2
48.1,0.0,7.9,11.6,1003.3,5.3,24.1,0.6,2
49.2,0.0,10.1,34.1,1003.3,13.8,24.1,0.64,2
46.2,0.0,12.2,30.1,1003.3,1.7,24.1,0.67,2
55.3,0.0,13.7,3.4,1003.3,15.8,24.1,0.71,2
50.6,0.0,16.6,352.8,1003.3,18.8,24.1,0.75,2
44.9,0.0,18.7,334.2,1003.3,13.0,24.1,0.77,2
32.7,0.0,12.6,353.8,1003.3,0.0,24.1,0.81,2
35.6,0.0,10.1,3.9,1003.3,0.0,24.1,0.84,2
37.3,0.0,9.4,336.4,1003.3,8.5,24.1,0.88,2
40.2,0.0,11.5,319.0,1003.3,0.2,24.1,0.91,2
34.8,0.0,13.0,348.5,1003.3,1.8,24.1,0.94,2
34.7,0.0,12.2,351.5,1003.3,2.4,24.1,0.98,2
34.0,0.0,13.3,328.5,1003.3,31.2,24.1,0.0,0
35.9,0.0,11.9,321.2,1003.3,88.6,24.1,0.05,0
37.7,0.0,9.7,60.7,1003.3,75.7,24.1,0.08,0
55.2,0.0,8.3,232.4,1003.3,69.5,24.1,0.11,0
51.4,0.2,15.5,315.8,1003.3,24.0,24.1,0.15,1
40.6,0.0,18.7,343.9,1003.3,1.5,24.1,0.18,2
31.1,0.0,14.4,352.2,1003.3,0.1,24.1,0.22,2
33.2,0.0,13.0,343.4,1003.3,1.5,24.1,0.25,2
34.7,0.0,11.5,339.7,1003.3,0.0,24.1,0.25,2
32.5,0.0,11.5,314.9,1003.3,0.0,24.1,0.32,2
35.4,0.0,11.2,329.0,1003.3,0.0,24.1,0.35,2
42.1,0.0,18.0,315.4,1003.3,10.6,24.1,0.38,2
52.2,0.4,15.8,261.6,1003.3,11.3,24.1,0.42,1
43.8,0.0,7.9,260.6,1003.3,0.9,24.1,0.45,2
57.4,0.0,10.8,221.6,1003.3,0.0,24.1,0.5,2
56.0,0.0,11.5,233.1,1003.3,0.1,24.1,0.52,2
43.0,0.0,15.8,298.5,1003.3,0.0,24.1,0.55,2
50.4,0.0,9.7,256.3,1003.3,12.6,24.1,0.59,2
57.4,0.0,10.8,234.1,1003.3,31.9,24.1,0.62,0
53.9,0.1,10.1,270.9,1003.3,25.7,24.1,0.65,1
74.8,29.8,11.5,260.6,1003.3,49.4,24.1,0.69,1
76.3,33.9,18.4,206.6,1003.3,70.0,24.1,0.75,1
80.3,33.1,17.6,212.9,1003.3,53.7,24.1,0.75,1
79.9,50.4,10.8,267.7,1003.3,21.2,24.1,0.79,1
65.9,0.0,12.6,354.6,1003.3,1.1,24.1,0.82,2
52.8,0.0,12.6,357.7,1003.3,25.5,24.1,0.85,0
55.6,0.0,12.2,296.6,1003.3,31.9,24.1,0.89,0
77.6,4.4,10.1,242.8,1003.3,37.9,24.1,0.92,1
85.2,18.6,19.8,223.0,1003.3,11.1,24.1,0.95,1
72.9,0.0,9.0,349.1,1003.3,38.8,24.1,0.0,0
70.4,0.0,9.0,345.1,1003.3,14.0,24.1,0.02,2
58.3,0.0,10.8,297.2,1003.3,0.0,24.1,0.05,2
67.5,0.0,12.2,241.0,1003.3,14.8,24.1,0.09,2
77.7,0.0,13.0,210.8,1003.3,0.2,24.1,0.12,2
77.6,0.0,9.7,219.6,1003.3,3.3,24.1,0.16,2
73.2,0.0,13.0,243.6,1003.3,0.1,24.1,0.19,2
70.5,0.0,11.2,242.3,1003.3,1.2,24.1,0.23,2
70.6,0.0,9.4,224.7,1003.3,0.3,24.1,0.25,2
71.2,1.3,10.8,273.4,1003.3,9.8,24.1,0.3,1
65.8,2.7,11.2,275.0,1003.3,6.4,24.1,0.33,1
65.5,7.2,9.0,255.2,1003.3,3.0,24.1,0.37,1
70.2,13.0,18.4,288.9,1003.3,13.4,24.1,0.4,1
69.0,0.0,13.3,238.3,1003.3,17.9,24.1,0.44,2
74.4,0.0,10.8,221.4,1003.3,3.2,24.1,0.47,2
73.3,0.0,14.4,211.5,1003.3,0.8,24.1,0.5,2
73.1,2.2,16.9,214.0,1003.3,2.4,24.1,0.54,1
66.9,2.2,10.4,240.1,1003.3,1.1,24.1,0.57,1
60.5,0.0,10.4,244.3,1003.3,0.0,24.1,0.6,2
61.2,0.0,11.2,227.7,1003.3,1.9,24.1,0.64,2
60.0,0.5,14.4,233.6,1003.3,9.7,24.1,0.67,1
57.4,0.8,14.4,293.7,1003.3,2.6,24.1,0.7,1
65.2,0.0,10.4,227.4,1003.3,6.3,24.1,0.75,2
69.1,0.0,15.5,213.2,1003.3,9.2,24.1,0.77,2
72.1,0.0,15.1,203.0,1003.3,3.7,24.1,0.8,2
72.3,1.2,18.0,191.6,1003.3,4.0,24.1,0.83,1
74.4,4.7,16.6,172.3,1003.3,18.8,24.1,0.87,1
69.6,0.0,17.6,204.6,1003.3,4.3,24.1,0.9,2
68.9,0.0,16.6,195.3,1003.3,0.7,24.1,0.93,2
71.9,0.0,20.2,194.8,1003.3,6.6,24.1,0.96,2
67.3,1.2,20.5,185.5,1011.5,13.2,7.0,0.0,1
72.8,5.2,13.7,171.5,1003.3,25.4,24.1,0.03,1
72.7,19.8,16.2,182.9,1003.3,43.8,24.1,0.07,1
71.1,0.0,21.2,203.0,1003.3,14.9,2.0,0.1,2
72.7,10.8,18.0,195.0,1003.3,7.7,24.1,0.14,1
78.4,18.0,14.4,194.9,1003.3,7.2,24.1,0.17,1
74.3,0.0,14.0,186.9,1003.3,8.2,24.1,0.21,2
71.4,0.0,13.7,189.2,1003.3,48.5,24.1,0.24,0
66.8,0.0,16.6,197.4,1003.3,5.7,24.1,0.25,2
66.8,0.0,15.5,195.6,1003.3,3.3,24.1,0.31,2
69.1,0.0,14.4,191.7,1003.3,3.0,24.1,0.35,2
68.9,0.5,14.0,184.6,1003.3,8.0,24.1,0.39,1
65.5,1.4,8.6,72.6,1003.3,11.1,24.1,0.42,1
54.0,0.0,10.8,303.9,1003.3,1.2,24.1,0.46,2
61.9,0.0,15.1,269.2,1003.3,9.6,24.1,0.5,2
56.1,0.0,13.0,271.6,1003.3,3.8,24.1,0.53,2
58.4,0.0,13.3,213.9,1003.3,18.3,24.1,0.56,2
63.6,10.0,8.6,197.4,1003.3,6.0,24.1,0.59,1
61.8,0.0,11.2,224.1,1003.3,6.9,24.1,0.62,2
59.2,0.0,12.6,211.6,1003.3,3.4,24.1,0.65,2
58.1,0.0,14.4,220.6,1003.3,0.0,24.1,0.69,2
62.4,0.2,18.0,205.4,1003.3,0.1,24.1,0.72,1
64.1,1.7,20.2,204.9,1003.3,4.9,24.1,0.75,1
64.2,0.0,22.0,198.8,1003.3,0.7,24.1,0.78,2
64.4,0.0,24.1,203.3,1003.3,9.1,24.1,0.82,2
64.8,0.0,23.4,199.4,1003.3,24.3,24.1,0.85,0
66.3,0.0,25.9,190.0,1003.3,50.9,24.1,0.88,0
65.1,0.0,20.9,168.8,1003.3,41.2,24.1,0.91,0
74.7,32.9,33.5,145.3,1003.3,61.2,24.1,0.95,1
78.6,50.5,39.2,223.3,1003.3,65.2,24.1,0.98,1
74.0,0.0,16.6,214.6,1003.3,29.8,24.1,0.0,0
68.8,0.0,15.5,209.0,1003.3,13.7,24.1,0.05,2
69.2,0.0,18.4,207.2,1003.3,43.1,24.1,0.08,0
71.0,1.9,16.9,207.0,1003.3,27.0,24.1,0.12,1
72.1,0.0,18.4,202.3,1003.3,24.8,24.1,0.15,0
72.1,0.0,19.1,203.7,1003.3,55.2,24.1,0.19,0
74.4,0.0,17.3,201.6,1003.3,70.1,24.1,0.23,0
74.2,0.0,15.5,201.4,1003.3,81.0,24.1,0.25,0
71.4,1.1,15.1,188.2,1003.3,63.0,24.1,0.3,1
71.8,11.1,14.0,204.4,1003.3,45.2,24.1,0.33,1
67.4,1.5,15.5,206.4,1003.3,41.7,24.1,0.37,1
67.4,0.0,17.6,212.2,1003.3,58.9,24.1,0.41,0
67.1,0.8,19.4,205.2,1003.3,46.7,24.1,0.44,1
72.7,0.2,16.2,198.7,1003.3,60.5,24.1,0.48,1
72.6,0.0,13.7,200.7,1003.3,52.8,24.1,0.5,0
70.1,2.8,11.9,196.7,1003.3,50.2,24.1,0.54,1
70.8,1.5,14.0,195.4,1003.3,45.2,24.1,0.58,1
70.8,4.6,22.3,200.3,1004.6,45.6,6.0,0.61,1
78.7,29.0,22.3,177.6,1006.1,45.1,5.1,0.64,1
81.8,32.2,20.9,194.3,1004.0,60.4,5.2,0.67,1
83.0,14.6,20.2,185.6,1003.2,69.5,4.0,0.7,1
82.3,11.0,14.0,195.7,1003.0,51.9,4.8,0.75,1
79.6,2.7,16.6,199.2,1003.0,38.8,4.8,0.77,1
76.8,0.0,33.5,200.8,1002.7,37.3,4.8,0.8,0
74.4,0.9,13.7,184.8,1002.6,39.8,5.2,0.83,1
77.2,2.3,16.6,183.5,1003.3,56.0,4.7,0.87,1
76.3,7.3,16.9,187.8,1003.6,65.4,4.6,0.9,1
78.7,17.9,16.2,179.8,1003.4,67.1,5.5,0.93,1
81.6,13.6,22.3,169.8,1004.5,75.1,4.7,0.96,1
79.9,15.4,13.3,201.3,1003.4,42.3,5.1,0.0,1
84.5,22.6,15.1,190.0,1003.3,47.8,4.6,0.03,1
91.1,31.5,16.2,177.8,1002.9,78.4,4.3,0.07,1
91.2,71.3,11.2,153.6,1003.3,82.7,4.2,0.1,1
89.6,6.3,14.0,140.8,1004.2,79.8,4.2,0.14,1
86.1,6.7,13.7,139.6,1003.5,71.7,5.1,0.17,1
85.4,1.8,8.3,210.2,1002.2,70.9,4.4,0.21,1
82.5,0.0,13.7,173.2,1000.4,44.9,5.2,0.25,0
85.4,0.0,15.5,170.3,1002.0,52.9,5.9,0.28,0
83.6,1.0,11.9,158.4,999.9,70.6,6.5,0.32,1
81.0,1.6,13.7,211.8,998.9,75.8,5.4,0.35,1
84.3,0.7,13.0,172.7,997.9,67.0,5.6,0.39,1
86.8,3.7,22.3,194.4,998.7,73.2,5.2,0.42,1
83.2,2.4,18.4,191.4,998.6,58.4,5.0,0.46,1
85.3,7.9,15.1,177.1,998.4,65.8,5.7,0.5,1
82.6,6.8,14.8,178.4,999.5,68.6,5.4,0.53,1
83.8,5.2,11.2,184.6,999.6,66.7,5.6,0.56,1
86.0,1.8,10.4,133.8,1000.6,77.8,4.7,0.59,1
86.9,7.5,20.5,142.2,1001.4,76.1,4.4,0.63,1
86.6,10.4,19.1,171.9,1003.7,62.8,5.0,0.66,1
80.4,0.1,15.1,166.5,1003.3,46.2,5.2,0.69,1
79.5,0.3,11.5,204.7,1004.0,60.9,5.8,0.72,1
80.4,0.0,22.3,206.3,1004.0,72.2,5.7,0.75,0
81.3,0.0,24.1,211.2,1002.0,75.9,5.4,0.79,0
80.7,4.2,22.0,201.6,1000.5,85.4,5.0,0.82,1
87.9,10.0,15.1,192.5,998.7,83.1,5.1,0.85,1
88.5,14.9,22.3,178.2,998.1,86.6,4.3,0.89,1
86.9,13.0,12.6,73.8,997.9,76.4,4.1,0.92,1
86.1,8.2,22.3,111.6,997.0,74.4,4.9,0.95,1
88.4,11.0,26.3,145.0,997.4,73.4,5.3,0.98,1
82.7,6.7,14.8,182.3,998.6,78.1,5.0,0.0,1
84.6,17.8,13.7,196.6,998.7,66.0,5.1,0.05,1
89.0,25.9,22.3,156.6,996.0,74.8,4.7,0.09,1
88.9,20.0,24.5,184.9,993.9,87.1,4.1,0.12,1
86.5,31.9,29.9,211.9,995.8,86.0,4.5,0.16,1
89.6,42.1,23.4,199.4,998.8,88.0,4.3,0.19,1
88.9,34.1,22.7,206.2,999.4,91.7,3.2,0.25,1
89.7,24.8,22.3,198.6,999.2,90.0,4.0,0.26,1
92.7,27.8,20.2,204.1,1001.3,93.6,4.0,0.3,1
92.7,14.4,19.8,207.7,1003.0,93.4,4.7,0.34,1
91.5,29.4,19.1,208.3,1002.5,83.0,4.7,0.37,1
88.4,16.2,19.4,207.5,1000.2,70.7,5.1,0.41,1
88.0,18.8,14.4,193.1,999.6,78.1,5.1,0.44,1
88.3,2.2,12.6,190.6,1001.1,73.9,5.1,0.48,1
85.4,0.5,7.9,174.2,1001.8,65.6,5.4,0.5,1
85.5,0.3,11.2,160.1,1000.1,66.6,5.7,0.54,1
85.1,7.8,14.0,150.0,1001.8,69.5,5.6,0.58,1
84.0,1.8,13.3,177.2,1003.6,52.3,5.5,0.61,1
84.2,1.1,13.0,201.9,1003.4,54.6,5.2,0.64,1
88.0,3.9,13.7,189.2,1003.3,82.8,5.7,0.68,1
85.2,3.2,11.2,188.4,1001.9,89.8,5.6,0.71,1
87.0,5.8,14.4,195.0,1002.0,84.6,5.6,0.74,1
89.7,34.2,11.2,213.9,1001.7,90.8,4.7,0.75,1
89.7,44.2,11.2,192.3,999.5,89.3,3.7,0.81,1
88.4,23.4,14.0,166.2,998.8,86.4,4.5,0.84,1
89.6,10.3,24.8,135.9,1000.4,56.7,4.8,0.87,1
89.0,24.2,32.4,152.1,1001.7,71.9,5.1,0.91,1
89.0,11.4,16.2,184.8,1002.8,80.7,4.9,0.94,1
89.3,22.0,16.6,193.7,1001.8,87.9,4.8,0.97,1
87.5,9.7,13.3,182.0,1000.7,73.2,5.0,0.0,1
88.0,5.8,15.8,146.8,999.4,70.3,5.4,0.04,1
85.7,10.4,10.8,154.6,998.2,78.6,5.1,0.07,1
85.7,12.5,11.5,197.1,996.8,69.8,5.0,0.11,1
85.9,11.9,13.0,109.6,994.9,80.1,5.1,0.14,1
89.2,18.1,29.5,91.0,993.5,87.0,5.2,0.18,1
89.4,40.2,33.5,133.2,992.7,80.1,4.7,0.25,1
92.5,38.8,22.3,160.8,995.9,62.2,3.9,0.25,1
89.0,21.2,12.2,191.0,1000.4,79.2,4.9,0.28,1
83.3,19.8,7.6,181.5,999.8,72.0,5.5,0.32,1
83.9,13.3,7.6,130.1,998.3,79.5,5.5,0.35,1
90.2,30.4,12.2,144.6,997.0,85.0,4.5,0.39,1
92.5,43.7,26.6,155.1,999.5,88.2,4.0,0.42,1
93.7,65.3,18.0,165.1,1003.3,87.8,4.3,0.46,1
92.4,71.6,18.4,208.0,1005.0,93.8,4.1,0.5,1
91.7,23.4,11.9,211.0,1003.5,92.4,4.8,0.52,1
92.2,172.6,13.0,222.5,1003.1,94.4,4.5,0.56,1
91.2,63.9,20.2,166.5,1003.8,74.2,5.0,0.59,1
86.1,4.5,18.4,186.1,1004.8,72.9,5.1,0.62,1
85.0,4.5,11.2,190.8,1004.0,63.6,5.5,0.66,1
84.8,5.8,11.2,171.6,1002.5,67.3,5.6,0.69,1
84.4,11.7,8.3,161.0,1001.6,74.0,5.3,0.73,1
88.3,7.4,17.3,142.8,1002.4,87.4,4.8,0.75,1
91.7,13.3,12.2,199.0,1002.2,92.3,4.9,0.79,1
91.1,27.5,17.3,102.4,1002.3,82.9,4.7,0.83,1
89.0,12.9,11.9,150.5,1001.9,67.0,4.9,0.86,1
85.8,3.7,14.0,152.9,1001.6,47.2,5.5,0.89,1
86.8,4.0,13.3,135.7,1002.4,71.5,5.5,0.93,1
86.7,9.2,15.1,135.9,1003.3,72.0,5.0,0.96,1
82.3,0.8,7.9,168.2,1001.9,67.0,5.4,0.0,1
83.8,2.8,6.5,143.4,1000.8,80.5,4.9,0.03,1
87.4,13.4,11.2,270.8,1000.7,87.8,5.1,0.06,1
86.9,18.4,12.6,136.0,1000.6,80.9,5.2,0.1,1
90.7,20.4,19.8,116.7,999.9,83.1,4.9,0.13,1
91.2,15.2,16.6,127.5,999.8,83.8,4.8,0.16,1
91.2,7.6,16.9,123.9,1000.2,77.8,5.0,0.2,1
88.4,8.1,22.3,115.4,999.4,68.4,5.1,0.25,1
88.6,21.3,24.1,137.3,999.8,78.7,5.0,0.26,1
91.5,33.5,19.1,161.5,1001.6,71.6,4.2,0.3,1
89.0,18.2,13.0,195.9,1001.4,68.3,4.6,0.33,1
91.2,15.3,31.7,197.9,1001.7,86.3,4.5,0.37,1
91.4,30.4,16.6,187.1,1002.6,86.5,4.7,0.4,1
91.0,35.5,18.0,193.1,1004.3,94.7,4.3,0.43,1
90.7,16.2,22.3,186.1,1006.9,91.5,4.5,0.47,1
89.4,4.2,12.6,184.3,1006.6,79.5,4.9,0.5,1
87.2,0.3,11.2,197.0,1005.8,60.4,5.7,0.54,1
87.9,0.8,9.0,180.0,1004.8,79.6,5.4,0.57,1
83.8,2.1,11.2,172.1,1006.1,77.8,5.1,0.6,1
85.4,4.6,9.4,132.0,1008.6,40.5,5.6,0.64,1
82.3,3.0,7.6,171.2,1009.3,26.4,5.4,0.67,1
83.1,8.5,6.8,238.6,1008.1,58.8,5.6,0.71,1
86.1,9.7,7.6,266.5,1007.5,61.0,4.8,0.74,1
85.5,7.7,7.2,153.7,1008.9,77.5,4.6,0.75,1
90.8,8.2,22.3,121.9,1010.1,82.2,4.4,0.81,1
93.0,36.0,11.9,127.5,1011.6,83.6,4.7,0.85,1
93.5,22.8,13.3,106.3,1014.1,90.2,4.2,0.88,1
88.3,21.0,7.2,61.7,1015.4,89.3,4.1,0.91,1
87.9,8.5,8.3,229.6,1014.8,79.9,5.1,0.95,1
89.1,6.2,5.8,235.3,1013.2,88.8,4.3,0.98,1
91.0,20.9,5.8,118.0,1013.2,87.1,3.7,0.0,1
90.2,9.7,12.2,204.6,1010.3,80.6,4.6,0.05,1
91.2,19.8,12.6,222.8,1008.3,66.3,3.9,0.08,1
85.9,42.3,11.2,256.0,1008.5,83.1,4.9,0.12,1
88.3,22.1,11.2,201.7,1008.7,75.7,4.5,0.15,1
86.3,2.2,11.2,218.8,1009.1,70.4,4.6,0.18,1
85.8,1.5,6.5,216.4,1008.5,56.5,4.7,0.25,1
87.8,4.9,6.5,217.0,1009.2,57.8,4.1,0.25,1
87.6,5.7,11.2,187.6,1010.1,68.9,3.9,0.28,1
86.2,11.1,11.2,162.8,1010.8,67.0,4.5,0.31,1
93.6,41.3,10.8,137.2,1011.0,83.1,3.7,0.35,1
88.4,16.8,6.5,164.0,1009.5,64.5,4.2,0.38,1
84.8,3.4,6.5,313.7,1009.8,59.4,4.7,0.41,1
81.3,0.2,10.4,3.0,1010.3,36.5,4.8,0.45,1
82.4,0.0,8.3,3.3,1010.9,20.7,4.5,0.48,0
80.2,0.0,10.1,5.1,1011.5,39.1,4.3,0.5,0
78.0,0.0,7.2,1.7,1011.9,52.7,4.8,0.55,0
82.1,3.7,11.2,219.0,1012.5,44.5,4.1,0.58,1
