,datetime,river_discharge
377,2010-01-13,61.52
378,2010-01-14,61.52
379,2010-01-15,61.52
380,2010-01-16,61.66
381,2010-01-17,61.66
382,2010-01-18,61.66
383,2010-01-19,61.66
384,2010-01-20,61.66
385,2010-01-21,61.52
386,2010-01-22,61.52
387,2010-01-23,61.37
388,2010-01-24,61.37
389,2010-01-25,59.81
390,2010-01-26,57.61
391,2010-01-27,56.15
392,2010-01-28,55.23
393,2010-01-29,54.72
394,2010-01-30,54.46
395,2010-01-31,54.34
396,2010-02-01,54.21
397,2010-02-02,54.21
398,2010-02-03,54.34
399,2010-02-04,54.85
400,2010-02-05,55.49
401,2010-02-06,56.02
402,2010-02-07,56.02
403,2010-02-08,56.02
404,2010-02-09,56.02
405,2010-02-10,56.15
406,2010-02-11,56.02
407,2010-02-12,55.75
408,2010-02-13,55.62
409,2010-02-14,56.54
410,2010-02-15,57.75
411,2010-02-16,58.7
412,2010-02-17,59.39
413,2010-02-18,59.67
414,2010-02-19,59.81
415,2010-02-20,59.95
416,2010-02-21,60.09
417,2010-02-22,60.24
418,2010-02-23,60.38
419,2010-02-24,60.8
420,2010-02-25,61.09
421,2010-02-26,61.37
422,2010-02-27,61.37
423,2010-02-28,61.37
424,2010-03-01,61.52
425,2010-03-02,61.37
426,2010-03-03,61.37
427,2010-03-04,61.37
428,2010-03-05,61.52
429,2010-03-06,61.66
430,2010-03-07,61.66
431,2010-03-08,61.95
432,2010-03-09,62.1
433,2010-03-10,62.39
434,2010-03-11,62.68
435,2010-03-12,62.83
436,2010-03-13,62.83
437,2010-03-14,62.97
438,2010-03-15,64.92
439,2010-03-16,65.99
440,2010-03-17,65.83
441,2010-03-18,65.22
442,2010-03-19,64.61
443,2010-03-20,64.31
444,2010-03-21,63.71
445,2010-03-22,63.12
446,2010-03-23,62.68
447,2010-03-24,62.24
448,2010-03-25,62.1
449,2010-03-26,63.57
450,2010-03-27,65.07
451,2010-03-28,66.61
452,2010-03-29,68.98
453,2010-03-30,70.78
454,2010-03-31,71.28
455,2010-04-01,70.94
456,2010-04-02,69.96
457,2010-04-03,68.66
458,2010-04-04,67.71
459,2010-04-05,67.08
460,2010-04-06,66.45
461,2010-04-07,65.99
462,2010-04-08,65.68
463,2010-04-09,65.53
464,2010-04-10,65.83
465,2010-04-11,66.14
466,2010-04-12,66.76
467,2010-04-13,67.87
468,2010-04-14,69.79
469,2010-04-15,73.3
470,2010-04-16,76.45
471,2010-04-17,78.62
472,2010-04-18,87.51
473,2010-04-19,142.22
474,2010-04-20,180.55
475,2010-04-21,155.31
476,2010-04-22,135.46
477,2010-04-23,122.03
478,2010-04-24,113.82
479,2010-04-25,108.65
480,2010-04-26,110.17
481,2010-04-27,116.76
482,2010-04-28,125.47
483,2010-04-29,129.92
484,2010-04-30,132.97
485,2010-05-01,135.14
486,2010-05-02,136.72
487,2010-05-03,136.4
488,2010-05-04,136.72
