,datetime,river_discharge
359,2009-12-26,1.23
360,2009-12-27,1.22
361,2009-12-28,1.22
362,2009-12-29,1.2
363,2009-12-30,1.19
364,2009-12-31,1.17
365,2010-01-01,1.17
366,2010-01-02,1.16
367,2010-01-03,1.14
368,2010-01-04,1.12
369,2010-01-05,1.11
370,2010-01-06,1.11
371,2010-01-07,1.09
372,2010-01-08,1.09
373,2010-01-09,1.08
374,2010-01-10,1.06
375,2010-01-11,1.06
376,2010-01-12,1.05
377,2010-01-13,1.03
378,2010-01-14,1.03
379,2010-01-15,1.03
380,2010-01-16,1.03
381,2010-01-17,1.03
382,2010-01-18,1.03
383,2010-01-19,1.01
384,2010-01-20,1.01
385,2010-01-21,1.01
386,2010-01-22,1.01
387,2010-01-23,1.01
388,2010-01-24,1.01
389,2010-01-25,1.01
390,2010-01-26,1.0
391,2010-01-27,1.0
392,2010-01-28,1.0
393,2010-01-29,1.0
394,2010-01-30,1.0
395,2010-01-31,1.0
396,2010-02-01,1.0
397,2010-02-02,1.0
398,2010-02-03,1.0
399,2010-02-04,0.99
400,2010-02-05,0.99
401,2010-02-06,0.99
402,2010-02-07,1.0
403,2010-02-08,1.0
404,2010-02-09,0.97
405,2010-02-10,0.97
406,2010-02-11,0.97
407,2010-02-12,0.97
408,2010-02-13,0.97
409,2010-02-14,0.97
410,2010-02-15,0.97
411,2010-02-16,0.97
412,2010-02-17,1.09
413,2010-02-18,1.06
414,2010-02-19,1.03
415,2010-02-20,1.0
416,2010-02-21,1.0
417,2010-02-22,0.97
418,2010-02-23,0.97
419,2010-02-24,1.47
420,2010-02-25,1.22
421,2010-02-26,1.09
422,2010-02-27,1.03
423,2010-02-28,1.0
424,2010-03-01,1.0
425,2010-03-02,0.97
426,2010-03-03,0.97
427,2010-03-04,1.19
428,2010-03-05,2.4
429,2010-03-06,1.97
430,2010-03-07,1.47
431,2010-03-08,1.22
432,2010-03-09,1.09
433,2010-03-10,1.03
434,2010-03-11,1.0
435,2010-03-12,0.97
436,2010-03-13,0.97
437,2010-03-14,0.97
438,2010-03-15,1.62
439,2010-03-16,1.28
440,2010-03-17,1.12
441,2010-03-18,1.03
442,2010-03-19,1.0
443,2010-03-20,0.97
444,2010-03-21,0.97
445,2010-03-22,0.94
446,2010-03-23,1.0
447,2010-03-24,1.09
448,2010-03-25,1.03
449,2010-03-26,1.4
450,2010-03-27,3.16
451,2010-03-28,8.12
452,2010-03-29,5.71
453,2010-03-30,11.76
454,2010-03-31,8.75
455,2010-04-01,7.41
456,2010-04-02,8.51
457,2010-04-03,5.34
458,2010-04-04,4.97
459,2010-04-05,4.09
460,2010-04-06,3.47
461,2010-04-07,3.0
462,2010-04-08,2.75
463,2010-04-09,2.62
464,2010-04-10,2.66
465,2010-04-11,2.78
466,2010-04-12,2.69
467,2010-04-13,3.88
468,2010-04-14,3.88
469,2010-04-15,3.06
470,2010-04-16,3.44
471,2010-04-17,3.72
472,2010-04-18,6.87
473,2010-04-19,12.77
474,2010-04-20,16.42
475,2010-04-21,8.66
476,2010-04-22,6.53
477,2010-04-23,5.97
478,2010-04-24,12.27
479,2010-04-25,12.65
480,2010-04-26,9.35
481,2010-04-27,6.85
482,2010-04-28,6.16
483,2010-04-29,5.65
484,2010-04-30,5.28
485,2010-05-01,4.94
486,2010-05-02,4.94
487,2010-05-03,5.97
488,2010-05-04,6.41
489,2010-05-05,6.41
490,2010-05-06,6.19
491,2010-05-07,6.74
492,2010-05-08,6.91
493,2010-05-09,8.98
494,2010-05-10,8.46
495,2010-05-11,7.71
496,2010-05-12,8.1
497,2010-05-13,7.18
498,2010-05-14,7.43
499,2010-05-15,8.1
500,2010-05-16,6.59
501,2010-05-17,5.68
502,2010-05-18,5.34
503,2010-05-19,6.1
504,2010-05-20,8.44
505,2010-05-21,10.09
506,2010-05-22,6.69
507,2010-05-23,6.13
508,2010-05-24,6.66
509,2010-05-25,7.93
510,2010-05-26,7.93
511,2010-05-27,8.89
512,2010-05-28,9.69
513,2010-05-29,7.0
514,2010-05-30,6.85
515,2010-05-31,8.77
516,2010-06-01,8.4
517,2010-06-02,8.91
518,2010-06-03,9.19
519,2010-06-04,10.09
520,2010-06-05,10.38
521,2010-06-06,11.91
522,2010-06-07,12.74
523,2010-06-08,10.07
524,2010-06-09,8.46
525,2010-06-10,7.57
526,2010-06-11,7.15
527,2010-06-12,7.15
528,2010-06-13,7.81
529,2010-06-14,8.77
530,2010-06-15,7.49
531,2010-06-16,7.53
532,2010-06-17,7.28
533,2010-06-18,7.67
534,2010-06-19,8.04
535,2010-06-20,12.84
536,2010-06-21,9.57
537,2010-06-22,8.42
538,2010-06-23,10.04
539,2010-06-24,11.68
540,2010-06-25,9.33
541,2010-06-26,9.12
542,2010-06-27,8.27
543,2010-06-28,10.94
544,2010-06-29,12.61
545,2010-06-30,10.91
546,2010-07-01,10.35
547,2010-07-02,9.3
548,2010-07-03,8.62
549,2010-07-04,8.84
550,2010-07-05,8.08
551,2010-07-06,8.53
552,2010-07-07,8.08
553,2010-07-08,7.43
554,2010-07-09,7.49
555,2010-07-10,7.45
556,2010-07-11,8.57
557,2010-07-12,9.67
558,2010-07-13,7.95
559,2010-07-14,7.15
560,2010-07-15,7.11
561,2010-07-16,7.51
562,2010-07-17,7.49
563,2010-07-18,7.32
564,2010-07-19,7.34
565,2010-07-20,8.77
566,2010-07-21,7.69
567,2010-07-22,7.15
568,2010-07-23,6.89
569,2010-07-24,6.8
570,2010-07-25,7.32
571,2010-07-26,6.64
572,2010-07-27,6.67
573,2010-07-28,6.64
574,2010-07-29,7.28
575,2010-07-30,8.98
576,2010-07-31,8.51
577,2010-08-01,7.05
578,2010-08-02,7.55
579,2010-08-03,7.41
580,2010-08-04,6.76
581,2010-08-05,6.78
582,2010-08-06,6.18
583,2010-08-07,5.75
584,2010-08-08,5.76
585,2010-08-09,5.53
586,2010-08-10,5.41
587,2010-08-11,6.0
588,2010-08-12,6.85
589,2010-08-13,8.08
590,2010-08-14,6.93
591,2010-08-15,6.76
592,2010-08-16,6.67
593,2010-08-17,6.98
594,2010-08-18,6.21
595,2010-08-19,7.05
596,2010-08-20,6.71
597,2010-08-21,6.59
598,2010-08-22,7.17
599,2010-08-23,6.13
600,2010-08-24,6.16
601,2010-08-25,8.02
602,2010-08-26,8.71
603,2010-08-27,7.3
604,2010-08-28,7.79
605,2010-08-29,6.52
606,2010-08-30,6.41
607,2010-08-31,6.0
608,2010-09-01,5.78
609,2010-09-02,6.01
610,2010-09-03,6.29
611,2010-09-04,6.21
612,2010-09-05,5.87
613,2010-09-06,5.41
614,2010-09-07,5.11
615,2010-09-08,5.56
616,2010-09-09,6.13
617,2010-09-10,5.59
618,2010-09-11,5.08
619,2010-09-12,4.97
620,2010-09-13,5.19
621,2010-09-14,5.43
622,2010-09-15,5.65
623,2010-09-16,4.89
624,2010-09-17,4.89
625,2010-09-18,5.43
626,2010-09-19,6.5
627,2010-09-20,5.9
628,2010-09-21,5.15
629,2010-09-22,4.52
630,2010-09-23,4.79
631,2010-09-24,5.03
632,2010-09-25,6.24
633,2010-09-26,5.95
634,2010-09-27,6.36
635,2010-09-28,5.04
636,2010-09-29,4.37
637,2010-09-30,4.11
638,2010-10-01,3.94
639,2010-10-02,3.81
640,2010-10-03,3.71
641,2010-10-04,3.75
642,2010-10-05,4.5
643,2010-10-06,4.18
644,2010-10-07,5.75
645,2010-10-08,14.07
646,2010-10-09,7.75
647,2010-10-10,5.59
648,2010-10-11,4.7
649,2010-10-12,4.26
650,2010-10-13,4.01
651,2010-10-14,3.91
652,2010-10-15,4.85
653,2010-10-16,4.19
654,2010-10-17,3.86
655,2010-10-18,3.65
656,2010-10-19,3.5
657,2010-10-20,3.4
658,2010-10-21,3.33
659,2010-10-22,3.31
660,2010-10-23,3.25
661,2010-10-24,3.26
662,2010-10-25,3.14
663,2010-10-26,3.05
664,2010-10-27,2.97
665,2010-10-28,2.91
666,2010-10-29,2.85
667,2010-10-30,2.79
668,2010-10-31,2.74
669,2010-11-01,2.78
670,2010-11-02,2.74
671,2010-11-03,2.66
672,2010-11-04,2.6
673,2010-11-05,2.54
674,2010-11-06,2.49
675,2010-11-07,2.44
676,2010-11-08,2.4
677,2010-11-09,2.36
678,2010-11-10,2.32
679,2010-11-11,2.28
680,2010-11-12,2.24
681,2010-11-13,2.21
682,2010-11-14,2.18
683,2010-11-15,2.14
684,2010-11-16,2.11
685,2010-11-17,2.08
686,2010-11-18,2.05
687,2010-11-19,2.09
688,2010-11-20,2.2
689,2010-11-21,2.08
690,2010-11-22,2.01
691,2010-11-23,1.96
692,2010-11-24,1.91
693,2010-11-25,1.88
694,2010-11-26,1.85
695,2010-11-27,1.82
696,2010-11-28,1.8
697,2010-11-29,1.77
698,2010-11-30,1.74
699,2010-12-01,1.72
700,2010-12-02,1.7
701,2010-12-03,1.67
702,2010-12-04,1.65
703,2010-12-05,1.63
704,2010-12-06,1.61
705,2010-12-07,1.59
706,2010-12-08,1.93
707,2010-12-09,2.48
708,2010-12-10,1.96
709,2010-12-11,1.74
710,2010-12-12,1.62
711,2010-12-13,1.56
712,2010-12-14,1.53
713,2010-12-15,1.5
714,2010-12-16,1.47
715,2010-12-17,1.45
716,2010-12-18,1.42
717,2010-12-19,1.4
718,2010-12-20,1.39
719,2010-12-21,1.38
720,2010-12-22,1.36
721,2010-12-23,1.34
722,2010-12-24,1.33
723,2010-12-25,1.33
724,2010-12-26,1.31
725,2010-12-27,1.3
726,2010-12-28,1.28
727,2010-12-29,1.26
728,2010-12-30,1.26
729,2010-12-31,1.25
730,2011-01-01,1.25
731,2011-01-02,1.23
732,2011-01-03,1.22
733,2011-01-04,1.2
734,2011-01-05,1.19
735,2011-01-06,1.19
736,2011-01-07,1.17
737,2011-01-08,1.16
738,2011-01-09,1.16
739,2011-01-10,1.14
740,2011-01-11,1.12
741,2011-01-12,1.12
742,2011-01-13,1.11
743,2011-01-14,1.11
744,2011-01-15,1.11
745,2011-01-16,1.78
746,2011-01-17,1.44
747,2011-01-18,1.28
748,2011-01-19,1.2
749,2011-01-20,1.16
750,2011-01-21,1.14
751,2011-01-22,1.12
752,2011-01-23,1.11
753,2011-01-24,1.11
754,2011-01-25,1.09
755,2011-01-26,1.09
756,2011-01-27,1.09
757,2011-01-28,1.08
758,2011-01-29,1.08
759,2011-01-30,1.08
760,2011-01-31,1.08
761,2011-02-01,1.08
762,2011-02-02,1.08
763,2011-02-03,1.08
764,2011-02-04,1.06
765,2011-02-05,1.06
766,2011-02-06,1.06
767,2011-02-07,1.06
768,2011-02-08,1.06
769,2011-02-09,1.06
770,2011-02-10,1.06
771,2011-02-11,1.06
772,2011-02-12,1.06
773,2011-02-13,1.06
774,2011-02-14,1.06
775,2011-02-15,1.06
776,2011-02-16,1.09
777,2011-02-17,1.12
778,2011-02-18,1.09
779,2011-02-19,1.09
780,2011-02-20,1.06
781,2011-02-21,1.06
782,2011-02-22,1.06
783,2011-02-23,1.03
784,2011-02-24,1.03
785,2011-02-25,1.03
786,2011-02-26,1.03
787,2011-02-27,1.03
788,2011-02-28,1.03
789,2011-03-01,1.03
790,2011-03-02,1.03
791,2011-03-03,1.03
792,2011-03-04,1.03
793,2011-03-05,1.03
794,2011-03-06,1.03
795,2011-03-07,1.0
796,2011-03-08,1.0
797,2011-03-09,1.0
798,2011-03-10,1.0
799,2011-03-11,1.12
800,2011-03-12,1.16
801,2011-03-13,1.09
802,2011-03-14,1.06
803,2011-03-15,1.03
804,2011-03-16,1.03
805,2011-03-17,1.06
806,2011-03-18,1.53
807,2011-03-19,2.22
808,2011-03-20,2.09
809,2011-03-21,2.0
810,2011-03-22,1.53
811,2011-03-23,1.28
812,2011-03-24,1.59
813,2011-03-25,1.53
814,2011-03-26,1.75
815,2011-03-27,1.34
816,2011-03-28,1.25
817,2011-03-29,2.13
818,2011-03-30,3.69
819,2011-03-31,3.59
820,2011-04-01,2.06
821,2011-04-02,1.59
822,2011-04-03,1.34
823,2011-04-04,1.69
824,2011-04-05,1.4
825,2011-04-06,1.25
826,2011-04-07,1.19
827,2011-04-08,1.16
828,2011-04-09,1.12
829,2011-04-10,1.09
830,2011-04-11,1.09
831,2011-04-12,1.06
832,2011-04-13,1.56
833,2011-04-14,2.09
834,2011-04-15,1.81
835,2011-04-16,1.9
836,2011-04-17,1.47
837,2011-04-18,1.25
838,2011-04-19,1.44
839,2011-04-20,2.0
840,2011-04-21,1.69
841,2011-04-22,2.0
842,2011-04-23,2.75
843,2011-04-24,2.53
844,2011-04-25,2.0
845,2011-04-26,1.65
846,2011-04-27,1.56
847,2011-04-28,1.9
848,2011-04-29,1.75
849,2011-04-30,1.78
850,2011-05-01,2.0
851,2011-05-02,2.18
852,2011-05-03,4.75
853,2011-05-04,4.41
854,2011-05-05,2.85
855,2011-05-06,2.22
856,2011-05-07,2.06
857,2011-05-08,1.97
858,2011-05-09,2.28
859,2011-05-10,2.66
860,2011-05-11,4.25
861,2011-05-12,3.0
862,2011-05-13,2.47
863,2011-05-14,2.81
864,2011-05-15,2.66
865,2011-05-16,2.18
866,2011-05-17,2.75
867,2011-05-18,2.4
868,2011-05-19,2.94
869,2011-05-20,5.93
870,2011-05-21,9.99
871,2011-05-22,7.0
872,2011-05-23,6.57
873,2011-05-24,5.84
874,2011-05-25,4.09
875,2011-05-26,3.44
876,2011-05-27,3.84
877,2011-05-28,3.5
878,2011-05-29,4.0
879,2011-05-30,5.28
880,2011-05-31,5.31
881,2011-06-01,5.1
882,2011-06-02,4.06
883,2011-06-03,3.59
884,2011-06-04,3.35
