datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,river_discharge,apparent_temperature_mean,precipitation_sum ,rain_sum ,precipitation_hours,et0_fao_evapotranspiration
2012-01-13,0.5342019543973942,0.5246523388116309,0.5269461077844312,0.4472727272727272,0.41901776384535017,0.4586387434554975,0.5460122699386504,0.6177248677248677,0.0,0.0,0.0,0.10407239819004527,0.8351862145636465,0.8279569892473191,0.0,0.1764705882352941,0.4337899543378996,0.42105263157894735,0.625,0.028685872473744926,0.07770270270270269,0.0,0.0,0.0,0.2737361282367448
2012-01-14,0.5418023887079262,0.4968394437420987,0.5197604790419162,0.45363636363636356,0.39916405433646823,0.4513089005235602,0.5006134969325153,0.5396825396825398,0.0,0.0,0.0,0.06787330316742082,0.8549193996664814,0.8028673835125488,0.0,0.22689075630252103,0.4632946961714086,0.46153846153846145,0.625,0.02798715138344876,0.08108108108108103,0.0,0.0,0.0,0.29963008631319366
2012-01-15,0.5504885993485342,0.515802781289507,0.5353293413173653,0.4609090909090909,0.4399164054336469,0.46806282722513093,0.4993865030674846,0.4907407407407408,0.0,0.0,0.0,0.03506787330316742,0.916064480266815,0.7455197132616576,0.0,0.22689075630252103,0.39796276782578166,0.39676113360323884,0.625,0.027202316955336307,0.09797297297297292,0.0,0.0,0.0,0.28853267570900126
2012-01-16,0.5808903365906625,0.506953223767383,0.5736526946107785,0.4863636363636364,0.4430512016718914,0.505759162303665,0.5104294478527608,0.42592592592592593,0.0,0.0,0.0,0.04524886877828055,0.9127292940522512,0.6666666666666714,0.05149330587023687,0.22689075630252103,0.3972602739726028,0.38866396761133604,0.5,0.026336434679867328,0.14189189189189189,0.0,0.0,0.0,0.28483353884093715
2012-01-17,0.6297502714440827,0.5676359039190898,0.6275449101796408,0.5272727272727273,0.4932079414838037,0.5539267015706807,0.6012269938650308,0.5000000000000001,0.0,0.0,0.0,0.057692307692307696,0.5903279599777654,0.5985663082437327,0.4129763130792997,0.21008403361344535,0.448542325254654,0.43724696356275294,0.625,0.025302283143187485,0.2398648648648648,0.0,0.0,0.0,0.3020961775585697
2012-01-18,0.6558089033659067,0.6333754740834386,0.6383233532934132,0.5363636363636364,0.5475444096133751,0.561256544502618,0.641717791411043,0.6071428571428571,0.0,0.0,0.0,0.04298642533936653,0.8610339077265148,0.5985663082437327,0.04531410916580845,0.19327731092436973,0.4517035475939586,0.4493927125506073,0.625,0.02429393394853715,0.29391891891891886,0.0006640106241699868,0.0006640106241699868,0.041666666666666664,0.2737361282367448
2012-01-19,0.6460369163952228,0.6245259165613148,0.6371257485029941,0.5345454545454547,0.5402298850574714,0.561256544502618,0.6355828220858896,0.5727513227513228,0.0004664723032069971,1.0,0.20829999999999999,0.05316742081447964,0.20566981656475822,0.6630824372759889,0.13285272914521112,0.14285714285714285,0.4274675096592905,0.42105263157894735,0.625,0.02322274101287014,0.29054054054054046,0.01859229747675963,0.01859229747675963,0.3333333333333333,0.14919852034525277
2012-01-20,0.6145494028230186,0.6131479140328698,0.6203592814371257,0.5145454545454546,0.5308254963427378,0.5476439790575917,0.6773006134969325,0.7116402116402117,0.0004664723032069971,1.0,0.3333,0.04751131221719458,0.05558643690939411,0.702508960573482,0.2512873326467559,0.21008403361344535,0.4088514225500528,0.4008097165991902,0.5,0.022352426433248862,0.28716216216216217,0.029880478087649404,0.029880478087649404,0.3333333333333333,0.09247842170160296
2012-01-21,0.6080347448425626,0.6321112515802781,0.6083832335329341,0.509090909090909,0.5464994775339604,0.53717277486911,0.6269938650306749,0.6309523809523809,0.0,0.0,0.0,0.08371040723981901,0.8262923846581435,0.7311827956989276,0.07003089598352215,0.1764705882352941,0.47699332630839486,0.47773279352226716,0.625,0.021586112704629984,0.21283783783783783,0.0,0.0,0.0,0.29963008631319366
2012-01-22,0.5613463626492943,0.5107458912768648,0.5485029940119761,0.4699999999999999,0.43155694879832823,0.48272251308900527,0.49202453987730066,0.4563492063492064,0.0,0.0,0.0,0.07013574660633486,0.905225125069483,0.8279569892473191,0.011328527291452112,0.2184873949579832,0.5033368458025993,0.4979757085020242,0.625,0.02083531204054418,0.10135135135135137,0.0,0.0,0.0,0.30332922318125777
2012-01-23,0.5754614549402824,0.5309734513274337,0.5532934131736528,0.48181818181818187,0.4399164054336469,0.4869109947643979,0.4871165644171779,0.4351851851851851,0.0,0.0,0.0,0.04524886877828055,0.8902167871039467,0.8351254480286769,0.16786817713697222,0.21008403361344535,0.4938531787846857,0.48582995951416996,0.625,0.020262278432281358,0.125,0.0,0.0,0.0,0.310727496917386
2012-01-24,0.5732899022801304,0.527180783817952,0.554491017964072,0.48000000000000004,0.43678160919540243,0.4858638743455498,0.5104294478527608,0.4748677248677249,0.0,0.0,0.0,0.05316742081447964,0.8921623123957755,0.788530465949826,0.00411946446961895,0.16806722689075632,0.4569722514927995,0.4493927125506073,0.625,0.019858463864690618,0.15202702702702697,0.0,0.0,0.0,0.3070283600493219
2012-01-25,0.6004343105320306,0.5448798988621997,0.5904191616766468,0.5027272727272727,0.4743991640543365,0.5214659685863875,0.5190184049079755,0.4206349206349207,0.0,0.0,0.0,0.037330316742081454,0.8829905503057254,0.7670250896057382,0.0,0.22689075630252103,0.47383210396909037,0.46963562753036436,0.625,0.019459239897829057,0.22635135135135132,0.0,0.0,0.0,0.31319358816276205
2012-01-26,0.6319218241042346,0.5676359039190898,0.6179640718562875,0.5290909090909091,0.4932079414838037,0.5455497382198954,0.5644171779141105,0.4537037037037037,0.0,0.0,0.0,0.04298642533936653,0.8176764869371873,0.7455197132616576,0.04531410916580845,0.19327731092436973,0.5096592904812083,0.4979757085020242,0.625,0.018830011004778026,0.2432432432432432,0.0,0.0,0.0,0.341553637484587
2012-01-27,0.6199782844733986,0.618204804045512,0.6155688622754492,0.519090909090909,0.5350052246603971,0.543455497382199,0.5840490797546013,0.5105820105820106,0.0,0.0,0.0,0.07579185520361992,0.8971650917176209,0.7562724014336979,0.12873326467559218,0.2184873949579832,0.4857744994731297,0.46963562753036436,0.625,0.01828895330504257,0.277027027027027,0.0,0.0,0.0,0.3403205918618989
2012-01-28,0.6178067318132465,0.5676359039190898,0.6059880239520958,0.5172727272727273,0.4932079414838037,0.5350785340314137,0.5570552147239264,0.47089947089947093,0.0,0.0,0.0,0.057692307692307696,0.9193996664813786,0.7921146953405085,0.07415036045314109,0.15966386554621848,0.52019669827889,0.506072874493927,0.625,0.01768109444986874,0.28378378378378377,0.0,0.0,0.0,0.3267570900123305
2012-01-29,0.6026058631921826,0.6017699115044247,0.6047904191616766,0.5045454545454546,0.5214211076280042,0.5340314136125655,0.5619631901840492,0.47751322751322756,0.0,0.0,0.0,0.08371040723981901,0.9430239021678711,0.7921146953405085,0.2564366632337796,0.2184873949579832,0.4822620302072358,0.46963562753036436,0.625,0.017158399153049994,0.2668918918918919,0.0,0.0,0.0,0.32059186189889033
2012-01-30,0.6340933767643866,0.5448798988621997,0.6047904191616766,0.5309090909090908,0.4743991640543365,0.5340314136125655,0.5631901840490798,0.503968253968254,0.0,0.0,0.0,0.09389140271493214,0.9527515286270151,0.8387096774193594,0.012358393408856848,0.2184873949579832,0.5170354759395855,0.5101214574898786,0.625,0.01664393527822839,0.21959459459459463,0.0,0.0,0.0,0.38101109741060424
2012-01-31,0.6275787187839307,0.5423514538558787,0.5832335329341318,0.5254545454545454,0.44200626959247663,0.5130890052356021,0.47730061349693254,0.39021164021164023,0.0,0.0,0.0,0.08597285067873305,0.943857698721512,0.8494623655913998,0.0,0.2184873949579832,0.5697225149279944,0.562753036437247,0.75,0.01613786112198081,0.17905405405405406,0.0,0.0,0.0,0.4266337854500617
2012-02-01,0.6264929424538546,0.5461441213653603,0.5904191616766468,0.5245454545454544,0.47544409613375144,0.5214659685863875,0.5165644171779142,0.42460317460317465,0.0,0.0,0.0,0.10407239819004527,0.9085603112840467,0.8387096774193594,0.0082389289392379,0.2184873949579832,0.5047418335089568,0.4898785425101214,0.625,0.015781218934296785,0.18581081081081086,0.0,0.0,0.0,0.38471023427866835
2012-02-02,0.5971769815418025,0.5183312262958281,0.5640718562874252,0.5,0.42006269592476503,0.4942408376963351,0.46625766871165647,0.3862433862433863,0.0,0.0,0.0,0.09389140271493214,0.9021678710394665,0.8637992831541297,0.010298661174047374,0.2184873949579832,0.5602388479100808,0.562753036437247,0.75,0.015358725370635604,0.15540540540540537,0.0,0.0,0.0,0.38471023427866835
2012-02-03,0.6145494028230186,0.5360303413400759,0.577245508982036,0.5145454545454546,0.4399164054336469,0.5068062827225132,0.4969325153374233,0.41402116402116407,0.0,0.0,0.0,0.07352941176470588,0.9255141745414119,0.8422939068100419,0.0,0.22689075630252103,0.5100105374077977,0.506072874493927,0.625,0.014941930483741673,0.19932432432432423,0.0,0.0,0.0,0.3958076448828607
2012-02-04,0.6395222584147666,0.5562579013906448,0.6047904191616766,0.5227272727272727,0.458725182863114,0.5319371727748692,0.5104294478527608,0.3941798941798942,0.0,0.0,0.0,0.07352941176470588,0.934408004446915,0.788530465949826,0.0,0.22689075630252103,0.5451352300667369,0.5425101214574899,0.625,0.014463083338715413,0.2364864864864865,0.0,0.0,0.0,0.3945745992601727
2012-02-05,0.6829533116178068,0.584070796460177,0.6419161676646707,0.5454545454545454,0.5067920585161965,0.561256544502618,0.5349693251533744,0.3835978835978836,0.0,0.0,0.0,0.0656108597285068,0.8346303501945526,0.7741935483871032,0.002059732234809475,0.22689075630252103,0.5669125395152793,0.5587044534412955,0.75,0.014058635584817203,0.28378378378378377,0.0,0.0,0.0,0.39334155363748463
2012-02-06,0.7046688382193269,0.606826801517067,0.6658682634730541,0.5645454545454545,0.5256008359456636,0.581151832460733,0.6073619631901841,0.47619047619047616,0.0,0.0,0.0,0.07579185520361992,0.8085047248471373,0.709677419354847,0.0,0.19327731092436973,0.5525114155251143,0.5425101214574899,0.625,0.01372589618024028,0.3648648648648649,0.0,0.0,0.0,0.42046855733662153
2012-02-07,0.705754614549403,0.6245259165613148,0.6838323353293414,0.5663636363636364,0.5402298850574714,0.5979057591623038,0.6159509202453988,0.4563492063492064,0.0,0.0,0.0,0.09615384615384617,0.8696498054474708,0.6989247311827995,0.35530381050463444,0.1764705882352941,0.5662100456621004,0.5587044534412955,0.75,0.013396797596931324,0.358108108108108,0.0,0.0,0.0,0.43403205918618987
