datetime,Unnamed: 0_x,name,tempmax_x,tempmin_x,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed_x,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,Unnamed: 0.1,Unnamed: 0_y,river_discharge,Unnamed: 0,weathercode,tempmax_y,tempmin_y,temperature_2m_mean,apparent_temperature_mean,precipitation_sum,rain_sum,precipitation_hours,windspeed_y,et0_fao_evapotranspiration
12-08-2019,1927,"Khulna,Bangladesh",31.5,26.9,29.0,43.9,31.1,36.9,27.2,90.2,30.4,100.0,91.67,rain,,,,12.2,144.6,997.0,85.0,4.5,107.4,9.4,4.0,,2019-08-12T05:37:04,2019-08-12T18:36:37,0.39,"Rain, Partially cloudy",3875,3875,201.77,3510,63,29.9,25.6,27.6,33.6,21.3,21.3,17.0,17.7,1.97
12-08-2020,2293,"Khulna,Bangladesh",33.9,27.0,29.8,44.4,31.5,38.1,27.1,86.1,11.1,100.0,95.83,rain,,,,15.5,167.9,1000.2,82.2,6.3,237.0,20.2,8.0,,2020-08-12T05:37:22,2020-08-12T18:36:04,0.78,"Rain, Partially cloudy",4241,4241,274.42,3876,53,31.9,26.8,28.9,34.4,1.7,1.7,9.0,14.4,3.64
12-08-2021,2779,"Khulna,Bangladesh",31.4,27.3,28.9,42.2,32.4,36.6,27.4,91.8,14.4,100.0,100.0,rain,,,,17.6,181.2,,91.6,,164.9,14.2,6.0,,2021-08-12T05:37:17,2021-08-12T18:36:16,0.13,"Rain, Overcast",4606,4606,413.95,4241,55,31.4,26.4,28.3,34.0,6.9,6.9,15.0,14.4,2.83
12-08-2022,3144,"Khulna,Bangladesh",32.3,24.8,28.6,42.8,24.8,32.7,24.9,81.2,5.0,100.0,54.17,rain,0.0,0.0,19.8,13.7,164.6,999.5,67.4,16.5,264.6,22.7,9.0,30.0,2022-08-12T05:37:12,2022-08-12T18:36:27,0.5,"Rain, Partially cloudy",4971,4971,101.33,4606,51,30.6,25.4,27.8,33.5,1.2,1.2,9.0,9.2,3.17
12-08-2023,3509,"Khulna,Bangladesh",32.1,26.6,28.7,40.9,26.6,34.1,25.7,84.2,23.9,100.0,62.5,rain,0.0,0.0,31.7,15.5,211.9,1002.7,95.8,11.9,250.5,21.6,9.0,30.0,2023-08-12T05:37:07,2023-08-12T18:36:38,0.86,"Rain, Overcast",5336,5336,142.88,4971,63,30.3,26.9,28.1,34.6,44.7,44.7,23.0,12.4,2.12
12-09-2012,255,"khulna,Bangladesh",31.6,25.6,27.9,43.4,25.6,32.2,26.2,91.2,8.8,100.0,87.5,rain,,,,16.9,187.6,1003.5,86.9,6.7,196.0,17.0,7.0,,2012-09-12T05:47:31,2012-09-12T18:08:18,0.88,"Rain, Partially cloudy",1350,1350,256.63,985,61,29.2,25.2,27.2,31.7,8.0,8.0,11.0,21.0,3.17
12-09-2014,377,"Khulna,Bangladesh",33.8,25.6,29.0,43.7,25.6,34.2,25.8,84.1,0.7,100.0,29.17,rain,,,,8.3,164.6,1005.9,63.0,7.2,230.1,20.0,8.0,,2014-09-12T05:47:23,2014-09-12T18:08:47,0.6,"Rain, Partially cloudy",2080,2080,211.81,1715,53,30.9,25.3,27.7,33.2,3.3,3.3,9.0,12.1,3.63
12-09-2015,742,"Khulna,Bangladesh",34.7,25.5,29.3,43.1,25.5,35.1,26.1,84.1,3.9,100.0,62.5,rain,,,,8.3,145.1,1006.7,51.0,6.9,243.2,20.8,8.0,,2015-09-12T05:47:18,2015-09-12T18:09:02,0.96,"Rain, Partially cloudy",2445,2445,344.94,2080,61,32.1,25.7,28.7,35.0,2.8,2.8,6.0,14.4,4.1
12-09-2017,1228,"Khulna,Bangladesh",31.6,25.6,27.8,41.6,25.6,31.8,26.1,91.1,21.2,100.0,100.0,rain,,,,7.9,192.1,1007.7,85.1,6.1,161.8,14.0,5.0,,2017-09-12T05:47:27,2017-09-12T18:08:31,0.71,"Rain, Partially cloudy",3176,3176,330.13,2811,61,30.9,25.3,27.3,33.3,8.4,8.4,15.0,10.7,2.28
12-09-2018,1593,"Khulna,Bangladesh",33.0,26.1,28.3,43.9,26.1,33.4,26.5,90.7,12.8,100.0,100.0,rain,,,,9.7,212.9,1006.1,93.1,5.7,121.8,10.5,4.0,,2018-09-12T05:47:23,2018-09-12T18:08:46,0.08,"Rain, Overcast",3541,3541,197.15,3176,63,31.6,26.4,27.6,33.4,16.7,16.7,11.0,13.0,2.62
12-09-2019,1958,"Khulna,Bangladesh",30.1,26.2,27.8,37.4,26.2,31.9,26.2,91.0,35.5,100.0,100.0,rain,,,,18.0,193.1,1004.3,94.7,4.3,162.3,14.0,7.0,,2019-09-12T05:47:19,2019-09-12T18:09:01,0.43,"Rain, Overcast",3906,3906,196.24,3541,61,27.2,25.4,26.3,30.9,17.2,17.2,17.0,22.2,1.2
12-09-2020,2324,"Khulna,Bangladesh",33.6,26.2,29.2,43.1,26.2,35.5,26.6,86.8,3.0,100.0,79.17,rain,,,,10.4,170.4,1005.7,80.3,6.0,170.0,14.7,6.0,,2020-09-12T05:47:33,2020-09-12T18:08:16,0.83,"Rain, Partially cloudy",4272,4272,253.68,3907,63,31.3,26.6,28.7,35.0,3.4,3.4,3.0,9.9,3.31
12-09-2021,2810,"Khulna,Bangladesh",30.3,26.1,27.6,37.7,26.1,30.8,26.1,91.9,8.5,100.0,100.0,rain,,,,23.0,89.4,,85.3,,179.9,15.7,8.0,,2021-09-12T05:47:30,2021-09-12T18:08:31,0.19,"Rain, Partially cloudy",4637,4637,287.4,4272,61,31.0,25.6,28.3,31.8,4.6,4.6,8.0,29.3,4.33
12-09-2022,3175,"Khulna,Bangladesh",27.2,23.8,25.2,31.6,23.8,25.5,24.4,95.6,121.3,100.0,83.33,rain,0.0,0.0,50.8,25.9,144.8,1004.4,99.8,5.9,21.0,1.7,1.0,10.0,2022-09-12T05:47:26,2022-09-12T18:08:46,0.56,"Rain, Overcast",5002,5002,128.42,4637,63,26.3,25.0,25.7,30.5,27.5,27.5,24.0,16.9,0.88
12-10-2012,285,"khulna,Bangladesh",30.8,23.5,26.6,36.5,23.5,28.6,24.2,87.5,2.0,100.0,54.17,rain,,,,8.6,262.5,,30.8,,218.3,19.0,8.0,,2012-10-12T05:57:17,2012-10-12T17:38:57,0.89,"Rain, Partially cloudy",1380,1380,213.29,1015,63,29.8,24.1,26.1,31.5,8.8,8.8,11.0,10.0,2.78
12-10-2014,407,"Khulna,Bangladesh",31.1,25.2,27.6,38.1,25.2,30.8,25.4,88.1,10.4,100.0,100.0,rain,,,,14.8,117.7,1008.8,71.7,6.2,205.1,17.8,8.0,,2014-10-12T05:57:06,2014-10-12T17:39:24,0.62,"Rain, Partially cloudy",2110,2110,154.24,1745,65,30.4,24.8,26.3,31.2,19.8,19.8,13.0,17.0,2.42
12-10-2015,772,"Khulna,Bangladesh",32.5,24.1,27.8,37.6,24.1,30.3,24.1,81.8,2.9,100.0,62.5,rain,,,,6.5,202.4,1010.0,39.2,5.9,233.3,20.1,8.0,,2015-10-12T05:57:00,2015-10-12T17:39:36,0.97,"Rain, Partially cloudy",2475,2475,243.34,2110,53,30.2,23.5,25.9,30.8,3.8,3.8,11.0,8.1,3.17
12-10-2017,1258,"Khulna,Bangladesh",33.2,24.7,28.2,42.3,24.7,32.9,26.0,88.5,0.0,0.0,0.0,,,,,10.8,223.9,1005.7,68.7,5.7,206.4,17.9,7.0,,2017-10-12T05:57:12,2017-10-12T17:39:09,0.75,Partially cloudy,3206,3206,305.9,2841,51,31.6,25.1,28.5,34.6,0.2,0.2,1.0,10.2,3.76
12-10-2018,1623,"Khulna,Bangladesh",29.7,23.9,26.4,35.4,23.9,28.1,24.2,88.2,13.7,100.0,87.5,rain,,,,13.3,145.7,1010.4,83.9,3.8,223.1,19.3,8.0,,2018-10-12T05:57:06,2018-10-12T17:39:22,0.1,"Rain, Partially cloudy",3571,3571,147.25,3206,63,27.7,24.1,25.5,30.0,22.3,22.3,17.0,13.4,2.01
12-10-2019,1988,"Khulna,Bangladesh",33.7,24.1,27.8,40.2,24.1,30.7,24.1,81.3,0.2,100.0,8.33,rain,,,,10.4,3.0,1010.3,36.5,4.8,237.3,20.4,8.0,,2019-10-12T05:57:01,2019-10-12T17:39:36,0.45,"Rain, Partially cloudy",3936,3936,197.15,3571,3,30.8,23.3,27.2,32.5,0.0,0.0,0.0,6.8,3.75
12-10-2020,2354,"Khulna,Bangladesh",35.0,26.0,29.7,45.2,26.0,35.7,26.0,82.0,2.4,100.0,75.0,rain,,,,6.5,194.6,1004.1,41.9,6.2,238.1,20.5,8.0,,2020-10-12T05:57:20,2020-10-12T17:38:55,0.85,"Rain, Partially cloudy",4302,4302,198.07,3937,51,32.4,26.3,28.9,35.8,0.8,0.8,4.0,5.9,3.81
12-10-2021,2840,"Khulna,Bangladesh",31.7,25.2,28.1,40.8,25.2,32.7,25.9,87.9,1.5,100.0,45.83,rain,,,,10.1,337.1,,59.9,,172.9,15.0,7.0,,2021-10-12T05:57:14,2021-10-12T17:39:09,0.2,"Rain, Partially cloudy",4667,4667,205.06,4302,2,32.8,25.8,29.4,35.0,0.0,0.0,0.0,8.7,3.97
12-10-2022,3205,"Khulna,Bangladesh",32.6,24.4,26.8,43.2,24.4,29.2,24.6,88.0,25.8,100.0,75.0,rain,0.0,0.0,31.0,13.3,208.0,1009.6,89.5,17.8,213.0,18.5,8.0,60.0,2022-10-12T05:57:09,2022-10-12T17:39:22,0.58,"Rain, Partially cloudy",5032,5032,152.82,4667,63,30.8,24.1,27.1,32.7,6.5,6.5,6.0,15.3,3.06
12-11-2012,316,"khulna,Bangladesh",28.3,14.8,20.4,29.5,14.8,20.5,16.8,81.4,0.0,0.0,0.0,,,,,9.4,305.4,1012.0,21.6,5.1,187.3,16.0,7.0,,2012-11-12T06:13:08,2012-11-12T17:18:35,0.94,Partially cloudy,1411,1411,131.43,1046,1,26.6,16.9,22.2,24.3,0.0,0.0,0.0,7.9,3.25
12-11-2014,438,"Khulna,Bangladesh",30.5,19.1,24.4,30.8,19.1,24.6,18.2,70.6,0.0,0.0,0.0,,,,,8.3,320.6,1013.3,45.8,5.0,191.3,16.5,7.0,,2014-11-12T06:12:50,2014-11-12T17:18:46,0.67,Partially cloudy,2141,2141,83.53,1776,1,30.4,20.8,26.2,29.5,0.0,0.0,0.0,6.1,3.41
12-11-2015,803,"Khulna,Bangladesh",31.1,17.6,23.7,30.7,17.6,23.9,18.1,73.3,0.0,0.0,0.0,,,,,8.6,340.5,1013.3,32.1,5.6,207.8,17.9,8.0,,2015-11-12T06:12:40,2015-11-12T17:18:51,0.02,Partially cloudy,2506,2506,130.83,2141,1,29.3,19.5,24.2,26.5,0.0,0.0,0.0,9.4,3.7
12-11-2017,1289,"Khulna,Bangladesh",32.0,18.7,24.3,33.0,18.7,24.9,19.9,78.7,0.0,0.0,0.0,,,,,11.2,338.9,1010.5,43.0,5.8,213.9,18.5,8.0,,2017-11-12T06:12:59,2017-11-12T17:18:39,0.78,Partially cloudy,3237,3237,193.98,2872,1,29.7,19.7,24.8,27.0,0.0,0.0,0.0,9.7,3.78
12-11-2018,1654,"Khulna,Bangladesh",29.2,17.7,23.6,29.7,17.7,23.8,17.6,71.1,0.0,0.0,0.0,,,,,9.0,11.0,1012.1,24.8,5.4,215.3,18.5,8.0,,2018-11-12T06:12:51,2018-11-12T17:18:45,0.15,Partially cloudy,3602,3602,91.04,3237,3,28.5,18.5,23.8,26.9,0.0,0.0,0.0,7.4,3.35
12-11-2019,2019,"Khulna,Bangladesh",31.7,20.1,24.6,34.5,20.1,25.3,21.5,84.0,0.0,0.0,0.0,,,,,11.2,343.3,1011.6,7.7,4.2,198.4,17.0,7.0,,2019-11-12T06:12:42,2019-11-12T17:18:51,0.5,Clear,3967,3967,211.32,3602,2,28.9,19.8,24.1,27.3,0.0,0.0,0.0,9.6,3.21
12-11-2020,2385,"Khulna,Bangladesh",31.2,18.0,24.1,33.3,18.0,24.9,20.4,81.5,0.0,0.0,0.0,,,,,9.7,344.1,1014.4,25.7,5.3,210.2,18.2,8.0,,2020-11-12T06:13:11,2020-11-12T17:18:35,0.9,Partially cloudy,4333,4333,121.18,3968,1,29.7,19.0,24.5,27.3,0.0,0.0,0.0,8.0,3.5
12-11-2021,2871,"Khulna,Bangladesh",28.7,19.8,24.3,31.6,19.8,25.0,20.9,82.4,0.0,0.0,0.0,,,,,9.7,16.3,,85.7,,170.5,14.5,6.0,,2021-11-12T06:13:02,2021-11-12T17:18:40,0.25,Partially cloudy,4698,4698,128.12,4333,51,29.3,21.3,25.1,28.0,0.5,0.5,2.0,8.5,2.82
12-11-2022,3236,"Khulna,Bangladesh",30.0,18.7,23.9,31.4,18.7,24.1,16.6,66.3,0.0,0.0,0.0,,0.0,0.0,16.2,12.2,340.6,1013.4,48.0,17.6,213.4,18.3,8.0,10.0,2022-11-12T06:12:54,2022-11-12T17:18:46,0.62,Partially cloudy,5063,5063,121.74,4698,1,28.5,18.9,23.3,25.6,0.0,0.0,0.0,10.2,3.45
12-12-2012,346,"khulna,Bangladesh",27.3,17.6,21.7,28.7,17.6,21.8,19.8,88.7,6.3,100.0,54.17,rain,,,,9.4,266.5,1011.6,30.9,5.1,127.8,11.1,6.0,,2012-12-12T06:33:02,2012-12-12T17:18:11,0.96,"Rain, Partially cloudy",1441,1441,81.6,1076,65,24.2,18.4,20.8,23.4,38.9,38.9,9.0,10.3,1.5
12-12-2014,468,"Khulna,Bangladesh",25.0,11.1,16.8,25.0,11.1,16.8,10.8,71.8,0.6,100.0,12.5,rain,,,,11.2,1.0,1016.5,50.8,3.6,164.5,14.2,6.0,,2014-12-12T06:32:45,2014-12-12T17:18:02,0.68,"Rain, Partially cloudy",2171,2171,72.28,1806,2,24.1,15.4,19.6,19.8,0.0,0.0,0.0,12.2,2.85
12-12-2015,833,"Khulna,Bangladesh",30.4,18.4,23.5,32.0,18.4,23.7,18.4,75.9,0.0,0.0,0.0,,,,,11.5,230.2,1011.0,10.7,3.2,164.1,14.3,6.0,,2015-12-12T06:32:35,2015-12-12T17:17:57,0.03,Clear,2536,2536,77.7,2171,3,28.3,19.4,24.0,26.7,0.0,0.0,0.0,13.3,2.8
12-12-2017,1319,"Khulna,Bangladesh",28.3,18.6,22.8,31.0,18.6,23.1,20.4,87.5,0.3,100.0,12.5,rain,,6.0,,10.1,302.2,1013.6,8.3,4.1,167.2,14.4,6.0,,2017-12-12T06:32:54,2017-12-12T17:18:07,0.79,Rain,3267,3267,168.82,2902,3,27.3,18.9,23.1,26.1,0.0,0.0,0.0,8.7,2.45
12-12-2018,1684,"Khulna,Bangladesh",29.3,14.2,20.8,28.3,14.2,20.6,13.9,68.9,0.0,0.0,0.0,,,,,8.6,0.2,1014.9,0.0,4.6,176.9,15.3,7.0,,2018-12-12T06:32:45,2018-12-12T17:18:02,0.16,Clear,3632,3632,78.25,3267,0,27.8,16.2,21.5,22.2,0.0,0.0,0.0,9.2,3.25
12-12-2019,2049,"Khulna,Bangladesh",26.7,16.0,20.6,26.7,16.0,20.6,16.5,79.3,0.0,0.0,0.0,,,,,8.6,55.6,1015.1,9.3,4.6,159.4,13.6,6.0,,2019-12-12T06:32:37,2019-12-12T17:17:58,0.5,Clear,3997,3997,92.97,3632,2,25.9,16.9,21.0,22.0,0.0,0.0,0.0,8.3,2.76
12-12-2020,2415,"Khulna,Bangladesh",24.6,14.9,18.8,24.6,14.9,18.8,15.6,83.6,0.0,0.0,0.0,,,,,9.4,353.3,1013.4,15.2,4.2,154.1,13.3,6.0,,2020-12-12T06:33:05,2020-12-12T17:18:13,0.92,Clear,4363,4363,80.66,3998,1,24.9,15.4,20.6,21.7,0.0,0.0,0.0,9.3,2.92
12-12-2021,2901,"Khulna,Bangladesh",24.2,14.0,18.1,24.2,14.0,18.1,14.8,82.1,0.0,0.0,0.0,,,,,13.3,16.5,,2.1,,157.2,13.7,6.0,,2021-12-12T06:32:57,2021-12-12T17:18:09,0.27,Clear,4728,4728,137.68,4363,0,25.1,14.0,19.7,20.0,0.0,0.0,0.0,14.8,3.08
12-12-2022,3266,"Khulna,Bangladesh",28.8,16.0,21.4,27.5,16.0,21.2,11.7,58.1,0.0,0.0,0.0,,0.0,0.0,15.5,12.6,350.2,1012.3,8.2,17.3,197.3,17.0,7.0,10.0,2022-12-12T06:32:48,2022-12-12T17:18:04,0.63,Clear,5093,5093,78.07,4728,0,27.2,15.0,21.1,21.7,0.0,0.0,0.0,9.2,3.3
13-01-2012,12,"khulna,Bangladesh",21.9,9.1,14.9,21.9,7.8,14.8,7.7,66.3,0.0,0.0,0.0,,,,,16.2,315.7,1015.7,0.0,4.2,181.8,15.6,7.0,,2012-01-13T06:44:43,2012-01-13T17:35:55,0.64,Clear,1107,1107,19.14,742,0,20.4,10.9,15.2,13.5,0.0,0.0,0.0,17.1,3.15
13-01-2015,500,"Khulna,Bangladesh",26.6,9.1,16.8,26.6,7.5,16.7,8.1,62.3,0.0,0.0,0.0,,,,,10.4,341.4,1015.7,40.0,3.4,182.9,15.7,7.0,,2015-01-13T06:44:44,2015-01-13T17:36:06,0.75,Partially cloudy,2203,2203,5.0,1838,1,24.3,11.3,17.8,17.8,0.0,0.0,0.0,9.6,3.16
13-01-2016,865,"Khulna,Bangladesh",27.2,12.9,19.0,26.4,12.9,19.0,9.5,57.9,0.0,0.0,0.0,,,,,11.5,325.9,1014.2,42.2,3.5,163.1,14.1,6.0,,2016-01-13T06:44:42,2016-01-13T17:35:55,0.11,Partially cloudy,2568,2568,2.53,2203,2,24.3,15.3,19.1,19.1,0.0,0.0,0.0,10.2,3.06
13-01-2016,2447,"Khulna,Bangladesh",27.2,12.9,19.0,26.4,12.9,19.0,9.5,57.9,0.0,0.0,0.0,,,,,11.5,325.9,1014.2,42.2,3.5,163.1,14.1,6.0,,2016-01-13T06:44:42,2016-01-13T17:35:55,0.11,Partially cloudy,2568,2568,2.53,2203,2,24.3,15.3,19.1,19.1,0.0,0.0,0.0,10.2,3.06
13-01-2017,986,"Khulna,Bangladesh",24.6,10.7,16.5,24.6,10.7,16.5,8.6,64.3,0.0,0.0,0.0,,,,,14.8,357.0,1014.7,2.5,5.2,184.2,16.1,7.0,,2017-01-13T06:44:44,2017-01-13T17:36:26,0.52,Clear,2934,2934,4.43,2569,0,22.7,11.7,16.8,15.0,0.0,0.0,0.0,12.1,3.59
13-01-2018,1351,"Khulna,Bangladesh",21.7,9.8,14.8,21.7,8.9,14.8,10.9,79.1,0.0,0.0,0.0,,,,,7.6,4.1,1014.4,35.0,3.9,140.7,12.1,6.0,,2018-01-13T06:44:43,2018-01-13T17:36:16,0.87,Partially cloudy,3299,3299,14.42,2934,3,21.8,12.3,17.0,16.9,0.0,0.0,0.0,9.1,2.87
13-01-2019,1716,"Khulna,Bangladesh",28.3,11.6,18.6,27.1,11.6,18.5,10.0,62.0,0.0,0.0,0.0,,,,,11.2,325.7,1016.2,14.3,4.9,185.6,15.9,7.0,,2019-01-13T06:44:43,2019-01-13T17:36:06,0.24,Clear,3664,3664,6.41,3299,0,25.9,13.1,19.1,18.7,0.0,0.0,0.0,10.2,3.5
13-01-2020,2081,"Khulna,Bangladesh",21.5,8.0,14.7,21.5,6.4,14.4,9.2,71.9,0.0,0.0,0.0,,,,,10.4,327.3,,0.1,,192.1,16.7,7.0,,2020-01-13T06:44:43,2020-01-13T17:35:56,0.59,Clear,4029,4029,19.8,3664,0,22.1,12.3,16.8,16.7,0.0,0.0,0.0,8.7,2.88
13-01-2021,2568,"Khulna,Bangladesh",26.5,13.7,19.0,26.5,13.7,19.0,13.6,73.9,0.0,0.0,0.0,,,,,9.0,23.9,1014.0,39.0,4.3,182.5,15.6,7.0,,2021-01-13T06:44:46,2021-01-13T17:36:29,0.0,Partially cloudy,4395,4395,6.5,4030,3,23.8,16.2,20.0,19.7,0.0,0.0,0.0,9.9,3.04
13-01-2022,2933,"Khulna,Bangladesh",27.1,16.3,21.2,27.1,16.3,21.2,14.3,67.0,0.0,0.0,0.0,rain,0.0,0.0,18.0,9.7,307.9,1015.0,40.3,24.0,168.2,14.4,7.0,10.0,2022-01-13T06:44:46,2022-01-13T17:36:19,0.34,Partially cloudy,4760,4760,14.89,4395,51,23.5,16.7,20.0,21.1,0.8,0.8,3.0,12.1,2.03
13-01-2023,3298,"Khulna,Bangladesh",27.9,12.7,20.3,28.0,12.7,20.2,9.0,53.9,0.0,0.0,0.0,,0.0,0.0,12.6,9.7,237.6,1013.4,2.5,17.6,210.5,18.2,8.0,10.0,2023-01-13T06:44:45,2023-01-13T17:36:09,0.71,Clear,5125,5125,4.98,4760,3,26.4,13.1,20.4,21.4,0.0,0.0,0.0,10.2,3.23
13-02-2012,43,"khulna,Bangladesh",31.6,12.4,21.2,29.4,12.4,20.7,4.5,38.4,0.0,0.0,0.0,,,,,9.7,14.9,1014.6,0.0,4.5,226.5,19.5,8.0,,2012-02-13T06:35:47,2012-02-13T17:56:40,0.69,Clear,1138,1138,0.44,773,0,27.1,12.9,20.5,20.4,0.0,0.0,0.0,8.7,3.94
13-02-2015,531,"Khulna,Bangladesh",30.8,15.2,21.8,29.2,15.2,21.6,11.5,56.4,0.0,0.0,0.0,,,,,11.2,283.5,1012.4,0.9,5.0,211.6,18.3,8.0,,2015-02-13T06:35:36,2015-02-13T17:56:50,0.81,Clear,2234,2234,0.41,1869,61,25.1,15.6,20.3,22.0,4.7,4.7,5.0,7.3,2.93
13-02-2016,896,"Khulna,Bangladesh",33.5,19.1,25.2,31.7,19.1,25.0,15.3,59.3,0.0,0.0,0.0,,,,,12.1,58.4,1012.6,12.2,5.1,215.8,18.7,8.0,,2016-02-13T06:35:45,2016-02-13T17:56:40,0.16,Clear,2599,2599,0.45,2234,53,29.0,20.4,24.4,27.6,1.6,1.6,5.0,9.7,3.43
13-02-2016,2478,"Khulna,Bangladesh",33.5,19.1,25.2,31.7,19.1,25.0,15.3,59.3,0.0,0.0,0.0,,,,,12.1,58.4,1012.6,12.2,5.1,215.8,18.7,8.0,,2016-02-13T06:35:45,2016-02-13T17:56:40,0.16,Clear,2599,2599,0.45,2234,53,29.0,20.4,24.4,27.6,1.6,1.6,5.0,9.7,3.43
13-02-2017,1017,"Khulna,Bangladesh",32.3,16.5,23.9,30.5,16.5,23.4,11.3,49.3,0.0,0.0,0.0,,,,,10.1,341.3,1018.6,2.3,3.5,193.1,16.8,7.0,,2017-02-13T06:35:16,2017-02-13T17:57:06,0.57,Clear,2965,2965,0.44,2600,0,29.5,18.3,24.0,25.5,0.0,0.0,0.0,7.8,4.09
13-02-2018,1382,"Khulna,Bangladesh",30.3,13.3,21.5,29.3,13.3,21.3,12.4,61.2,0.0,0.0,0.0,,,,,11.5,344.8,1017.9,67.5,5.1,198.6,17.2,7.0,,2018-02-13T06:35:26,2018-02-13T17:56:58,0.91,Partially cloudy,3330,3330,0.56,2965,1,29.2,16.9,22.8,23.1,0.0,0.0,0.0,11.8,4.29
13-02-2019,1747,"Khulna,Bangladesh",31.6,13.6,22.3,29.5,13.6,21.7,4.7,34.7,0.0,0.0,0.0,,,,,11.5,339.7,,0.0,,227.4,19.8,8.0,,2019-02-13T06:35:35,2019-02-13T17:56:50,0.25,Clear,3695,3695,0.5,3330,0,28.9,15.6,22.3,22.5,0.0,0.0,0.0,9.6,4.35
13-02-2020,2112,"Khulna,Bangladesh",26.8,9.6,17.8,26.3,8.2,17.7,8.5,59.3,0.0,0.0,0.0,,,,,10.8,296.6,,43.9,,225.8,19.7,8.0,,2020-02-13T06:35:45,2020-02-13T17:56:42,0.64,Partially cloudy,4060,4060,0.53,3695,1,26.4,12.5,19.9,19.5,0.0,0.0,0.0,11.3,4.11
13-02-2021,2599,"Khulna,Bangladesh",31.5,16.4,22.5,29.5,16.4,22.0,10.8,54.0,0.0,0.0,0.0,,,,,7.6,60.8,,29.3,,202.2,17.5,7.0,,2021-02-13T06:35:17,2021-02-13T17:57:08,0.05,Partially cloudy,4426,4426,0.53,4061,2,28.0,16.2,22.0,23.1,0.0,0.0,0.0,5.6,3.89
13-02-2022,2964,"Khulna,Bangladesh",26.5,13.8,19.7,26.5,13.8,19.7,6.7,44.5,0.0,0.0,0.0,,0.0,0.0,20.2,16.2,351.4,1012.2,1.6,24.1,238.7,20.7,9.0,10.0,2022-02-13T06:35:27,2022-02-13T17:57:00,0.39,Clear,4791,4791,0.64,4426,0,24.6,12.7,18.3,17.7,0.0,0.0,0.0,12.6,3.92
13-02-2023,3329,"Khulna,Bangladesh",29.7,12.7,22.3,27.9,12.7,21.9,2.5,33.8,0.0,0.0,0.0,,0.0,0.0,32.8,17.3,333.5,1013.4,0.2,19.0,259.2,22.4,9.0,10.0,2023-02-13T06:35:36,2023-02-13T17:56:53,0.75,Clear,5156,5156,0.45,4791,0,27.0,14.3,20.9,19.1,0.0,0.0,0.0,14.9,5.01
13-03-2012,72,"khulna,Bangladesh",37.4,18.4,28.5,34.9,18.4,27.6,9.9,36.7,0.0,0.0,0.0,,,,,7.9,257.0,1012.1,23.0,5.0,223.6,19.4,8.0,,2012-03-13T06:12:26,2012-03-13T18:10:24,0.67,Partially cloudy,1167,1167,0.41,802,1,32.0,20.4,26.2,27.4,0.0,0.0,0.0,14.7,3.87
13-03-2015,559,"Khulna,Bangladesh",36.6,16.4,26.5,34.0,16.4,25.5,6.9,33.7,0.0,0.0,0.0,,,,,15.1,296.9,,0.7,,277.8,24.0,9.0,,2015-03-13T06:13:07,2015-03-13T18:10:07,0.75,Clear,2262,2262,0.34,1897,2,31.5,18.2,25.5,27.0,0.0,0.0,0.0,8.7,4.99
13-03-2016,925,"Khulna,Bangladesh",37.9,22.1,28.7,37.8,22.1,29.0,19.1,62.8,0.0,0.0,0.0,,,,,14.4,285.8,1012.9,34.9,4.0,260.5,22.4,9.0,,2016-03-13T06:12:24,2016-03-13T18:10:24,0.14,Partially cloudy,2628,2628,0.37,2263,1,33.9,22.6,28.4,30.3,0.0,0.0,0.0,20.6,5.76
13-03-2016,2507,"Khulna,Bangladesh",37.9,22.1,28.7,37.8,22.1,29.0,19.1,62.8,0.0,0.0,0.0,,,,,14.4,285.8,1012.9,34.9,4.0,260.5,22.4,9.0,,2016-03-13T06:12:24,2016-03-13T18:10:24,0.14,Partially cloudy,2628,2628,0.37,2263,1,33.9,22.6,28.4,30.3,0.0,0.0,0.0,20.6,5.76
13-03-2017,1045,"Khulna,Bangladesh",28.9,16.3,22.6,28.0,16.3,22.4,13.8,61.2,1.6,100.0,8.33,rain,,,,9.7,27.9,1013.1,1.3,5.7,269.1,23.4,9.0,,2017-03-13T06:12:37,2017-03-13T18:10:18,0.52,Rain,2993,2993,51.12,2628,1,27.2,15.8,22.0,22.5,0.0,0.0,0.0,11.9,4.84
13-03-2018,1410,"Khulna,Bangladesh",37.8,21.6,28.5,36.5,21.6,28.5,16.7,57.9,0.0,0.0,0.0,,,,,15.1,286.6,1010.0,11.3,5.2,260.6,22.7,9.0,,2018-03-13T06:12:51,2018-03-13T18:10:13,0.86,Clear,3358,3358,0.53,2993,51,33.6,21.8,27.0,30.1,0.7,0.7,2.0,11.3,4.84
13-03-2019,1775,"Khulna,Bangladesh",35.1,21.2,27.8,37.4,21.2,29.0,21.1,70.5,0.0,0.0,0.0,,,,,11.2,242.3,,1.2,,255.1,22.0,9.0,,2019-03-13T06:13:05,2019-03-13T18:10:07,0.23,Clear,3723,3723,27.18,3358,51,32.7,22.9,27.5,32.5,0.3,0.3,1.0,11.9,4.55
