datetime,tempmax_x,tempmin_x,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,windspeed_x,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,river_discharge,tempmax_y,tempmin_y,apparent_temperature_mean,precipitation_sum,rain_sum,precipitation_hours,windspeed_y,et0_fao_evapotranspiration
2017-05-23,37.7,26.5,31.3,48.6,26.5,38.8,26.3,76.7,0.8,100.0,29.17,11.2,198.5,1004.1,50.5,6.2,217.8,18.7,7.0,99.69,36.6,28.2,37.6,0.0,0.0,0.0,15.5,5.2
2018-05-23,31.0,26.4,27.9,38.5,26.4,31.8,25.8,88.6,24.9,100.0,100.0,14.6,185.3,1005.0,74.3,5.7,151.5,13.2,5.0,228.09,30.8,25.9,33.5,9.1,9.1,14.0,14.4,3.43
2019-05-23,34.3,22.7,29.8,42.5,22.7,35.4,25.3,78.7,29.0,100.0,100.0,22.3,177.6,1006.1,45.1,5.1,220.2,19.0,8.0,122.31,34.9,27.9,35.5,1.0,1.0,2.0,21.2,4.17
2015-06-23,32.4,26.8,28.5,41.4,31.1,34.5,26.3,88.4,19.1,100.0,100.0,29.2,197.1,995.5,95.1,6.0,205.8,17.7,7.0,167.27,29.1,26.0,32.1,0.8,0.8,3.0,20.1,2.23
2017-06-23,35.0,26.4,29.0,43.7,26.4,34.4,26.3,86.4,12.8,100.0,100.0,10.4,192.4,999.9,77.0,6.6,182.1,15.8,7.0,273.16,31.0,25.2,34.2,5.9,5.9,11.0,10.4,3.24
2018-06-23,29.7,26.5,28.1,37.3,26.5,33.1,26.5,91.3,15.7,100.0,100.0,14.4,197.7,1001.5,82.7,5.8,128.0,11.1,4.0,238.33,30.1,26.0,33.1,11.7,11.7,18.0,13.4,1.91
2019-06-23,36.1,26.3,30.3,45.8,26.3,37.1,26.3,80.4,0.1,100.0,4.17,15.1,166.5,1003.3,46.2,5.2,303.1,26.3,9.0,208.89,33.1,26.9,35.8,0.2,0.2,2.0,15.2,4.95
2015-07-23,31.1,26.5,28.1,41.0,26.5,33.4,26.7,92.1,9.5,100.0,100.0,17.3,173.1,1004.8,92.2,6.3,148.1,12.8,5.0,484.29,30.1,25.3,31.5,11.6,11.6,19.0,20.9,2.61
2017-07-23,28.8,26.1,27.3,37.2,26.1,31.3,26.4,95.2,83.2,100.0,100.0,22.3,202.5,999.4,95.5,5.9,78.1,6.6,2.0,262.03,27.0,25.5,30.5,70.8,70.8,24.0,24.8,0.88
2018-07-23,31.4,26.4,28.4,40.8,26.4,34.4,26.7,90.9,29.7,100.0,100.0,17.3,185.5,999.8,93.5,5.7,215.7,18.4,7.0,229.14,29.8,26.1,32.8,11.4,11.4,16.0,15.6,2.13
2019-07-23,36.4,26.4,29.0,43.8,26.4,34.0,26.0,85.2,3.2,100.0,45.83,11.2,188.4,1001.9,89.8,5.6,142.9,12.2,5.0,195.34,33.0,27.2,34.8,0.3,0.3,2.0,14.5,4.44
2015-08-23,33.0,25.9,28.4,42.3,25.9,34.2,26.5,90.0,3.6,100.0,83.33,13.4,189.0,1001.3,84.6,6.5,122.6,10.4,4.0,432.51,31.3,25.9,34.2,17.6,17.6,15.0,12.2,2.98
2017-08-23,32.6,26.2,29.0,42.0,26.2,34.6,26.2,85.7,29.2,100.0,91.67,8.3,192.1,1003.4,68.3,6.3,247.9,21.3,8.0,341.77,30.6,25.7,33.8,14.4,14.4,16.0,9.8,2.85
2018-08-23,33.3,26.7,28.8,44.1,26.7,35.1,26.8,89.7,40.6,100.0,100.0,9.0,205.9,1000.3,92.4,5.9,116.0,9.9,4.0,255.45,31.9,26.3,34.8,7.0,7.0,12.0,13.1,3.25
2019-08-23,32.6,26.1,28.4,41.5,26.1,33.5,26.2,88.3,7.4,100.0,100.0,17.3,142.8,1002.4,87.4,4.8,232.9,20.1,8.0,262.03,31.3,25.6,33.2,16.4,16.4,18.0,15.3,3.23
2014-09-23,30.8,25.7,28.0,40.3,25.7,32.3,25.9,89.1,8.4,100.0,75.0,10.1,244.8,1004.5,86.5,5.8,133.5,11.6,5.0,246.74,30.3,25.4,33.1,0.6,0.6,5.0,11.5,2.55
2015-09-23,30.0,25.1,27.6,38.4,25.1,32.2,26.5,94.2,46.2,100.0,100.0,14.0,231.1,1005.2,92.8,6.3,150.7,13.1,5.0,380.07,27.7,25.9,32.2,36.7,36.7,17.0,17.5,1.16
2017-09-23,35.0,25.9,28.9,43.7,25.9,34.5,26.4,87.7,0.0,0.0,0.0,7.6,224.5,1006.6,70.5,6.3,114.4,10.0,4.0,308.03,32.4,26.3,35.6,0.1,0.1,1.0,9.2,4.01
2018-09-23,35.1,24.5,28.2,43.5,24.5,32.0,25.1,84.2,0.0,0.0,0.0,11.2,254.3,1011.2,54.7,5.1,202.4,17.3,6.0,194.43,31.8,25.2,34.5,0.1,0.1,1.0,8.2,4.2
2019-09-23,32.4,25.8,27.6,42.4,25.8,30.9,25.9,90.8,8.2,100.0,100.0,22.3,121.9,1010.1,82.2,4.4,102.9,9.0,4.0,164.96,30.3,25.6,32.5,8.3,8.3,9.0,15.5,3.13
2014-10-23,32.5,19.6,25.8,33.3,19.6,26.8,20.8,76.0,0.0,0.0,0.0,7.9,309.1,1012.7,0.6,5.5,244.3,21.0,9.0,128.42,29.9,22.7,30.0,0.0,0.0,0.0,5.6,3.92
2015-10-23,33.9,23.4,27.6,38.1,23.4,29.6,23.0,77.0,0.0,0.0,0.0,5.8,295.5,1010.4,5.8,4.5,211.3,18.2,8.0,195.34,31.0,22.7,32.0,0.0,0.0,0.0,7.6,3.56
2017-10-23,31.9,22.3,26.2,40.5,22.3,27.9,23.4,85.3,0.0,0.0,0.0,8.6,212.8,1008.3,19.8,4.7,231.7,20.1,8.0,355.45,30.8,22.2,31.7,0.0,0.0,0.0,9.8,3.66
2018-10-23,32.5,20.5,25.8,37.0,20.5,27.0,21.1,76.7,0.0,0.0,0.0,8.6,323.0,1011.5,4.2,4.0,224.4,19.3,8.0,131.43,30.9,20.9,30.3,0.0,0.0,0.0,6.6,3.94
2019-10-23,29.7,23.8,26.2,34.8,23.8,27.8,23.9,87.8,19.5,100.0,62.5,7.6,9.7,0.0,64.3,0.0,160.8,14.0,7.0,145.55,30.3,24.8,32.8,3.9,3.9,9.0,8.0,2.83
2014-11-23,29.1,13.3,20.6,28.5,13.3,20.4,12.7,64.8,0.0,0.0,0.0,9.0,307.5,1012.7,15.6,5.4,166.8,14.5,6.0,75.21,27.9,16.4,24.0,0.0,0.0,0.0,6.5,3.32
2015-11-23,30.0,17.4,23.3,30.0,17.4,23.4,16.9,70.0,0.0,0.0,0.0,8.6,346.4,1013.7,1.5,5.5,208.0,17.8,8.0,102.51,28.3,17.4,24.3,0.0,0.0,0.0,7.9,3.52
2017-11-23,28.4,13.2,19.0,27.7,13.2,18.9,13.6,73.5,0.0,0.0,0.0,11.9,340.8,1011.0,14.4,4.8,190.6,16.3,7.0,163.82,25.7,14.6,20.3,0.0,0.0,0.0,11.4,3.43
2018-11-23,28.9,17.0,21.9,28.6,17.0,21.9,15.8,71.4,0.0,0.0,0.0,8.3,320.1,1015.3,41.4,5.2,160.1,14.0,7.0,81.79,27.1,17.6,24.2,0.0,0.0,0.0,8.9,3.31
2019-11-23,29.2,16.8,21.8,29.3,16.8,21.8,17.9,80.6,0.0,0.0,0.0,7.9,321.2,1014.5,16.2,3.5,167.5,14.5,6.0,138.0,27.1,18.3,25.4,0.0,0.0,0.0,7.6,3.11
2014-12-23,27.1,10.1,17.7,26.4,10.1,17.7,9.8,64.0,0.0,0.0,0.0,10.1,331.5,1014.9,24.5,4.4,176.0,15.1,7.0,70.94,24.6,13.4,18.6,0.0,0.0,0.0,9.3,3.08
2015-12-23,26.4,13.0,19.1,26.4,13.0,19.1,13.8,74.0,0.0,0.0,0.0,11.2,2.7,1017.4,20.8,4.3,164.9,14.2,7.0,75.38,24.9,16.8,20.4,0.0,0.0,0.0,8.3,2.95
2017-12-23,26.3,15.1,19.8,26.3,15.1,19.8,16.5,82.9,0.0,0.0,0.0,10.1,348.2,1013.9,13.1,4.8,172.9,15.0,7.0,108.14,25.1,14.3,21.4,0.0,0.0,0.0,8.1,2.86
2018-12-23,25.4,10.3,17.1,25.4,10.3,17.1,10.2,66.9,0.0,0.0,0.0,11.2,342.2,0.0,35.8,0.0,170.5,14.6,7.0,88.13,24.4,13.6,18.5,0.0,0.0,0.0,11.1,3.05
2019-12-23,22.6,11.0,16.5,22.6,11.0,16.5,13.4,83.4,0.0,0.0,0.0,13.0,358.4,1016.2,31.7,4.6,149.7,13.0,6.0,81.6,23.6,14.1,19.0,0.0,0.0,0.0,12.8,2.51
2015-01-24,29.1,13.6,20.3,28.0,13.6,20.1,12.4,64.9,0.0,0.0,0.0,14.4,322.5,1016.5,29.8,4.5,192.9,16.6,7.0,37.19,26.6,13.7,20.7,0.0,0.0,0.0,9.2,3.47
2016-01-24,25.8,9.5,16.0,25.8,8.3,15.9,4.3,52.0,0.0,0.0,0.0,14.8,348.1,1018.1,0.0,4.1,203.8,17.5,8.0,43.57,21.5,10.3,15.0,0.0,0.0,0.0,12.1,3.23
2017-01-24,28.0,12.7,19.4,27.0,12.7,19.3,11.8,65.7,0.0,0.0,0.0,12.2,344.3,1017.2,0.4,4.3,186.4,16.1,7.0,38.81,26.9,13.5,20.5,0.0,0.0,0.0,10.1,3.73
2018-01-24,26.6,13.5,19.3,26.6,13.5,19.3,10.5,58.2,0.0,0.0,0.0,7.2,308.6,0.0,4.0,0.0,192.0,16.6,7.0,53.58,26.1,12.6,20.2,0.0,0.0,0.0,9.5,3.41
2019-01-24,31.9,14.7,22.2,29.8,14.7,21.7,9.0,48.1,0.0,0.0,0.0,7.9,11.6,0.0,5.3,0.0,192.8,16.5,7.0,43.57,28.5,14.5,22.2,0.0,0.0,0.0,9.2,3.7
2015-02-24,33.6,19.1,25.7,32.8,19.1,25.7,18.3,69.3,0.0,0.0,0.0,11.9,200.4,1011.5,1.4,5.0,241.6,21.0,8.0,5.22,30.2,20.1,27.8,0.0,0.0,0.0,11.9,4.16
2016-02-24,33.7,23.6,27.0,34.1,23.6,27.1,19.2,65.6,20.6,100.0,91.67,16.6,224.1,1013.2,40.4,4.0,163.8,14.2,7.0,0.59,27.6,22.0,27.9,1.5,1.5,9.0,16.3,2.57
2017-02-24,34.6,17.2,24.5,32.0,17.2,23.8,8.3,42.6,0.0,0.0,0.0,10.8,303.1,1013.9,0.1,5.1,257.4,22.1,9.0,0.47,29.1,15.4,23.4,0.0,0.0,0.0,10.2,4.74
2018-02-24,35.5,18.7,26.6,33.9,18.7,26.2,17.0,63.6,0.0,0.0,0.0,10.4,230.1,1012.3,0.7,5.3,229.4,19.8,8.0,0.53,32.6,20.9,28.6,0.0,0.0,0.0,10.9,4.75
2019-02-24,35.4,21.2,27.7,33.8,21.2,27.1,15.1,53.9,0.1,100.0,4.17,10.1,270.9,0.0,25.7,0.0,231.4,19.9,8.0,0.47,31.1,21.3,27.6,0.0,0.0,0.0,12.8,4.49
2015-03-24,38.2,22.4,29.5,37.4,22.4,29.9,18.0,55.9,0.0,0.0,0.0,14.8,205.0,1009.9,7.3,6.4,257.3,22.0,9.0,0.31,34.0,22.3,30.9,0.4,0.4,1.0,9.1,4.86
2016-03-24,37.9,18.3,28.3,35.6,18.3,27.9,16.2,57.3,0.0,0.0,0.0,9.0,260.6,1012.0,0.2,6.0,286.1,24.8,10.0,0.41,34.2,21.3,30.0,0.0,0.0,0.0,7.3,5.37
2017-03-24,34.1,20.9,27.3,38.3,20.9,28.8,22.0,75.4,0.0,0.0,0.0,50.5,201.3,1009.4,10.0,5.4,276.2,23.9,9.0,22.71,31.3,21.5,30.5,0.1,0.1,1.0,14.8,4.18
2018-03-24,38.1,23.4,29.7,39.3,23.4,31.3,21.5,66.5,0.7,100.0,25.0,13.3,199.6,1010.4,19.9,5.0,252.2,21.6,9.0,0.5,32.9,24.5,33.3,0.1,0.1,1.0,8.4,4.3
2019-03-24,35.3,19.9,27.0,33.7,19.9,26.6,16.5,60.5,0.0,0.0,0.0,10.4,244.3,0.0,0.0,0.0,288.5,24.8,10.0,4.87,33.5,20.8,28.6,0.0,0.0,0.0,10.1,5.84
2015-04-24,32.0,22.1,26.9,35.9,22.1,28.5,23.1,81.1,21.1,100.0,100.0,20.2,178.1,1009.7,62.3,6.6,174.0,15.0,6.0,70.12,28.8,23.6,29.7,31.2,31.2,13.0,20.7,2.79
2016-04-24,42.4,27.6,33.4,44.6,32.7,38.4,23.1,61.0,0.0,0.0,0.0,24.1,198.5,1000.5,9.3,6.4,292.0,25.3,10.0,65.07,39.1,28.2,37.0,0.0,0.0,0.0,20.3,6.98
2017-04-24,33.7,22.4,28.2,43.5,22.4,32.3,24.7,82.4,20.0,100.0,100.0,23.4,187.6,1005.0,45.4,5.4,267.8,23.2,9.0,129.62,31.7,27.1,33.5,5.3,5.3,11.0,24.8,4.25
2018-04-24,37.5,24.7,30.5,40.8,24.7,33.3,22.7,67.7,2.0,100.0,37.5,10.8,212.3,1007.2,17.8,5.9,292.6,25.4,10.0,75.03,35.2,25.8,35.7,0.0,0.0,0.0,13.9,5.58
2019-04-24,38.5,24.2,30.8,39.9,24.2,32.0,20.4,59.2,0.0,0.0,0.0,12.6,211.6,0.0,3.4,0.0,291.2,25.0,9.0,75.56,34.5,24.1,35.1,0.0,0.0,0.0,7.9,5.56
2015-05-24,35.5,28.2,31.5,49.4,34.7,40.3,26.5,76.5,3.6,100.0,50.0,24.6,178.4,1001.0,67.3,8.2,152.4,13.0,4.0,110.17,36.1,29.0,37.3,0.0,0.0,0.0,27.8,5.73
2017-05-24,37.0,26.4,31.3,44.8,26.4,39.0,26.2,76.1,0.0,0.0,0.0,11.9,207.7,1004.0,55.1,6.7,204.7,17.7,7.0,96.72,35.1,28.4,37.2,0.0,0.0,0.0,15.6,4.93
2018-05-24,31.2,25.7,28.2,39.9,25.7,32.2,25.5,85.7,7.4,100.0,75.0,18.7,187.6,1003.9,56.5,5.4,144.8,12.5,4.0,235.05,31.5,26.0,33.7,4.9,4.9,9.0,19.1,3.81
2019-05-24,36.7,27.3,30.2,51.2,31.9,37.9,26.5,81.8,32.2,100.0,100.0,20.9,194.3,1004.0,60.4,5.2,163.5,14.2,5.0,137.68,35.9,28.0,35.9,1.0,1.0,3.0,26.3,5.47
2015-06-24,32.1,26.7,28.6,43.6,30.3,35.6,26.9,90.5,37.1,100.0,100.0,21.2,238.8,996.5,93.4,5.8,157.0,13.4,5.0,169.22,27.0,25.4,31.4,30.9,30.9,21.0,16.6,0.97
2017-06-24,33.0,26.2,28.9,42.3,26.2,34.4,26.1,85.5,7.2,100.0,87.5,13.3,140.3,998.6,66.7,6.6,285.8,24.5,9.0,266.3,31.8,26.1,33.7,9.9,9.9,12.0,12.5,3.49
2018-06-24,29.8,26.6,27.9,38.6,26.6,33.1,26.6,92.6,50.0,100.0,100.0,13.3,211.1,1000.7,91.8,5.9,58.7,5.1,2.0,239.99,28.2,25.8,32.7,32.9,32.9,24.0,19.7,1.37
2019-06-24,37.2,26.9,30.8,45.7,31.1,38.5,26.4,79.5,0.3,100.0,12.5,11.5,204.7,1004.0,60.9,5.8,228.3,19.8,8.0,200.37,33.2,27.2,36.1,0.3,0.3,2.0,14.1,4.77
2015-07-24,29.1,26.4,27.6,38.3,26.4,31.9,26.7,95.0,26.8,100.0,100.0,17.3,194.9,1004.2,90.8,6.6,75.5,6.5,2.0,525.02,28.0,25.6,31.3,47.3,47.3,24.0,21.4,1.42
2017-07-24,28.6,26.0,27.1,36.0,26.0,30.0,26.2,95.0,202.6,100.0,100.0,24.5,195.4,997.9,96.7,5.6,91.1,7.9,3.0,298.23,26.6,25.8,29.4,49.7,49.7,24.0,26.7,0.91
2018-07-24,31.3,26.6,28.6,41.5,26.6,35.0,26.9,90.8,23.3,100.0,100.0,12.2,214.2,1000.9,91.2,6.1,139.3,12.0,4.0,246.74,30.5,25.9,33.8,12.8,12.8,19.0,14.7,2.72
2019-07-24,36.7,26.3,29.3,45.6,26.3,35.5,26.7,87.0,5.8,100.0,70.83,14.4,195.0,1002.0,84.6,5.6,156.5,13.5,4.0,190.87,32.5,27.2,34.8,3.2,3.2,11.0,13.9,3.9
2015-08-24,33.0,25.9,29.5,45.4,25.9,36.8,26.9,87.0,2.6,100.0,75.0,7.6,171.8,1001.2,63.3,6.6,238.1,20.6,8.0,440.57,32.6,25.9,35.1,9.9,9.9,18.0,11.6,3.89
2017-08-24,33.1,26.2,28.7,42.2,26.2,33.8,26.1,86.6,9.1,100.0,83.33,8.5,174.6,1002.5,80.3,6.7,133.7,11.5,4.0,341.77,31.9,25.8,33.9,7.3,7.3,12.0,11.8,3.68
2018-08-24,33.0,26.5,28.7,44.0,26.5,35.2,27.0,90.8,10.8,100.0,95.83,12.2,163.2,1000.5,88.9,5.9,110.5,9.6,3.0,257.82,30.9,25.4,33.3,6.6,6.6,12.0,15.5,3.05
2019-08-24,32.1,25.9,27.8,40.8,25.9,32.0,26.2,91.7,13.3,100.0,100.0,12.2,199.0,1002.2,92.3,4.9,81.0,6.9,3.0,268.15,29.4,25.6,32.4,9.5,9.5,23.0,14.0,2.35
2014-09-24,32.1,25.2,28.2,42.5,25.2,33.0,26.1,89.2,4.7,100.0,62.5,9.0,193.1,1005.9,76.1,5.8,182.7,15.8,6.0,237.23,31.1,25.1,32.9,10.1,10.1,9.0,11.5,2.91
2015-09-24,30.3,25.1,27.5,38.5,25.1,31.3,26.2,93.1,17.3,100.0,50.0,9.0,224.3,1004.7,92.8,6.3,146.1,12.6,5.0,404.51,29.3,25.8,32.9,8.9,8.9,11.0,14.3,1.63
2017-09-24,34.9,25.8,29.5,46.5,25.8,36.2,26.6,85.1,0.0,0.0,0.0,7.2,223.0,1005.9,71.0,6.5,201.5,17.3,7.0,296.85,33.0,26.2,36.3,2.2,2.2,3.0,10.0,4.24
2018-09-24,33.3,24.8,28.2,42.1,24.8,32.5,25.6,86.8,0.0,0.0,0.0,10.1,223.5,1009.5,71.1,5.6,180.2,15.7,6.0,189.99,31.4,25.9,34.1,3.3,3.3,4.0,11.4,3.19
2019-09-24,30.4,25.9,27.4,38.1,25.9,30.9,26.1,93.0,36.0,100.0,100.0,11.9,127.5,1011.6,83.6,4.7,80.5,7.0,3.0,173.98,29.8,24.6,31.0,20.4,20.4,20.0,19.3,2.62
2014-10-24,32.1,19.9,25.8,33.2,19.9,26.7,20.7,75.3,0.0,0.0,0.0,8.3,310.4,1011.8,12.8,5.4,232.9,20.0,8.0,124.89,29.9,21.5,29.2,0.0,0.0,0.0,6.5,3.9
2015-10-24,33.5,22.2,26.8,38.8,22.2,28.1,21.5,74.5,0.0,0.0,0.0,7.6,352.7,1011.3,3.8,4.9,224.5,19.5,8.0,190.43,31.5,20.6,29.4,0.0,0.0,0.0,9.2,4.06
2017-10-24,30.6,21.9,26.1,39.7,21.9,28.5,24.0,88.8,1.2,100.0,20.83,8.3,212.5,1011.3,7.3,4.0,214.3,18.6,8.0,339.41,30.8,23.9,32.2,1.1,1.1,4.0,12.7,3.52
2018-10-24,33.2,21.2,25.8,38.3,21.2,27.2,21.4,78.1,1.8,100.0,33.33,7.6,334.8,1011.6,13.1,3.4,205.6,17.8,7.0,127.82,30.4,21.9,29.9,0.6,0.6,1.0,9.0,3.65
2019-10-24,25.6,21.6,23.2,25.6,21.6,23.2,21.9,92.8,35.6,100.0,100.0,14.0,32.6,1011.4,85.8,3.8,111.3,9.3,4.0,154.6,25.1,21.6,26.3,11.8,11.8,18.0,14.4,0.94
2014-11-24,28.9,13.7,20.5,28.0,13.7,20.3,12.5,64.9,0.0,0.0,0.0,10.1,344.8,1013.5,49.3,4.3,179.1,15.5,7.0,75.03,27.9,16.3,22.5,0.0,0.0,0.0,9.5,3.62
2015-11-24,29.6,18.0,23.4,31.4,18.0,23.5,17.0,69.6,0.0,0.0,0.0,7.6,338.0,1013.2,9.5,4.3,193.8,16.7,7.0,100.39,28.3,17.8,24.7,0.0,0.0,0.0,9.1,3.51
2017-11-24,28.0,12.4,19.1,27.9,12.4,19.1,14.2,75.4,0.0,0.0,0.0,10.1,328.6,1012.3,19.6,4.9,188.7,16.3,7.0,159.69,26.2,14.8,20.7,0.0,0.0,0.0,10.7,3.36
2018-11-24,28.9,15.5,21.5,28.3,15.5,21.4,15.1,70.2,0.0,0.0,0.0,8.3,329.4,1014.8,0.0,5.0,172.0,14.8,7.0,81.6,27.4,17.7,23.6,0.0,0.0,0.0,8.1,3.07
2019-11-24,29.2,16.7,22.0,29.6,16.7,22.1,17.9,79.1,0.0,0.0,0.0,7.9,333.8,1013.9,26.2,3.2,163.5,14.0,6.0,134.52,27.5,18.2,26.2,0.0,0.0,0.0,6.6,3.0
2014-12-24,27.9,10.4,18.0,26.7,10.4,17.9,8.6,59.4,0.0,0.0,0.0,11.2,333.5,1015.8,22.0,3.9,183.5,15.7,7.0,70.78,24.9,13.4,18.9,0.0,0.0,0.0,10.3,3.14
2015-12-24,26.5,14.8,20.0,26.5,14.8,20.0,14.2,71.1,0.0,0.0,0.0,8.6,27.3,1016.5,44.0,5.0,147.1,12.5,6.0,75.21,24.5,17.1,20.5,0.0,0.0,0.0,9.7,2.92
2017-12-24,25.5,13.4,18.4,25.5,13.4,18.4,14.7,80.8,0.0,0.0,0.0,10.8,349.9,1013.8,28.7,4.4,155.9,13.5,6.0,105.66,24.9,15.3,20.3,0.0,0.0,0.0,9.7,2.95
2018-12-24,26.0,10.5,17.4,26.0,10.5,17.4,10.0,64.7,0.0,0.0,0.0,10.1,331.6,0.0,1.5,0.0,172.0,14.8,7.0,85.9,24.2,13.9,18.6,0.0,0.0,0.0,9.5,2.9
2019-12-24,23.1,11.4,16.2,23.1,11.4,16.2,12.8,82.0,0.0,0.0,0.0,13.3,354.8,1016.7,17.4,4.4,177.5,15.3,7.0,81.04,23.8,14.0,18.3,0.0,0.0,0.0,11.6,2.97
2015-01-25,28.7,13.8,20.2,27.5,13.8,20.0,11.6,62.1,0.0,0.0,0.0,14.0,332.6,1017.8,41.3,4.1,200.8,17.4,7.0,28.51,26.2,15.4,20.4,0.0,0.0,0.0,12.5,3.56
2016-01-25,27.1,9.2,16.8,26.0,8.5,16.7,4.1,49.5,0.0,0.0,0.0,9.7,332.1,1015.9,1.2,4.9,197.5,17.0,7.0,34.73,22.5,10.9,15.7,0.0,0.0,0.0,10.2,3.3
2017-01-25,29.0,13.5,20.5,27.9,13.5,20.4,12.5,64.2,0.0,0.0,0.0,11.2,0.9,1017.7,4.4,3.7,203.5,17.7,8.0,30.62,27.9,14.8,21.3,0.0,0.0,0.0,9.6,3.71
2018-01-25,26.7,13.1,18.9,26.7,13.1,18.9,13.0,72.2,0.0,0.0,0.0,11.9,331.2,1010.0,0.7,4.2,174.7,15.1,7.0,47.08,25.9,14.7,19.8,0.0,0.0,0.0,10.8,3.57
2019-01-25,30.9,14.9,22.6,29.1,14.9,22.1,10.1,49.2,0.0,0.0,0.0,10.1,34.1,0.0,13.8,0.0,188.2,16.2,7.0,35.48,28.8,15.5,22.2,0.0,0.0,0.0,10.4,4.01
2015-02-25,34.0,19.6,26.2,34.8,19.6,26.5,19.0,69.5,0.0,0.0,0.0,9.4,222.3,1008.7,0.7,5.7,235.2,20.2,8.0,3.81,30.3,20.5,29.3,0.0,0.0,0.0,9.5,3.86
2016-02-25,29.8,22.3,25.3,31.0,22.3,25.7,21.2,79.7,39.0,100.0,50.0,8.6,188.1,1016.3,59.8,4.0,191.1,16.5,7.0,1.2,27.5,21.3,27.3,5.4,5.4,9.0,9.2,2.55
2017-02-25,33.4,15.8,23.3,30.9,15.8,22.7,4.1,37.0,0.0,0.0,0.0,13.7,297.0,1013.3,0.1,5.6,268.0,23.2,9.0,0.44,28.6,15.3,22.3,0.0,0.0,0.0,10.4,4.82
2018-02-25,36.1,18.4,26.9,34.3,18.4,26.5,16.3,59.7,0.0,0.0,0.0,11.2,246.3,1011.5,1.4,4.8,236.3,20.5,8.0,0.53,33.5,20.3,28.8,0.1,0.1,1.0,10.8,5.0
2019-02-25,30.3,22.1,25.3,30.7,22.1,25.6,20.0,74.8,29.8,100.0,66.67,11.5,260.6,0.0,49.4,0.0,163.9,14.2,6.0,0.66,27.4,21.1,25.4,6.3,6.3,6.0,13.8,2.68
2015-03-25,37.4,23.2,29.6,37.3,23.2,30.2,19.2,59.1,0.3,100.0,12.5,15.8,202.6,1011.2,3.5,5.6,251.0,21.6,9.0,0.34,33.3,22.9,30.9,1.1,1.1,2.0,11.0,5.22
2016-03-25,38.2,20.5,28.6,37.0,20.5,28.8,18.3,61.5,0.0,0.0,0.0,13.0,242.4,1013.0,0.4,5.8,278.7,24.1,9.0,0.37,34.4,20.9,31.9,0.0,0.0,0.0,10.5,5.59
2017-03-25,34.3,22.2,27.5,40.3,22.2,28.9,22.4,76.6,0.0,0.0,0.0,15.8,194.2,1009.6,18.0,5.4,253.4,21.9,9.0,22.82,32.2,23.8,31.4,2.4,2.4,3.0,14.6,4.71
2018-03-25,38.5,24.0,30.5,41.3,24.0,31.8,20.2,60.7,0.0,0.0,0.0,9.7,242.7,1012.0,39.2,5.6,262.8,22.8,9.0,0.5,33.7,24.6,34.0,0.2,0.2,1.0,8.8,4.68
2019-03-25,35.9,19.2,26.8,34.3,19.2,26.5,16.5,61.2,0.0,0.0,0.0,11.2,227.7,0.0,1.9,0.0,291.9,25.2,10.0,2.5,34.1,21.7,30.1,0.0,0.0,0.0,9.7,5.76
2015-04-25,32.8,22.9,26.6,34.4,22.9,27.2,22.0,78.3,2.0,100.0,45.83,8.6,165.7,1011.2,60.3,6.1,208.7,17.8,7.0,110.94,27.3,21.9,28.5,26.1,26.1,15.0,15.1,2.88
2016-04-25,40.4,27.4,32.6,44.6,31.5,38.2,23.8,63.8,0.0,0.0,0.0,22.7,198.6,1004.6,20.0,6.7,291.5,25.1,9.0,70.78,36.6,28.0,36.3,0.0,0.0,0.0,20.7,5.85
2017-04-25,35.0,26.1,29.9,46.7,26.1,35.3,25.6,79.6,7.3,100.0,50.0,21.6,195.7,1003.9,58.6,6.4,272.5,23.4,9.0,129.32,33.4,26.6,33.9,0.0,0.0,0.0,25.5,5.06
2018-04-25,36.8,24.1,30.0,42.1,24.1,33.0,23.2,70.4,0.0,0.0,0.0,15.8,185.2,1006.2,9.4,6.2,285.8,24.6,9.0,79.54,35.0,25.3,34.1,0.7,0.7,1.0,17.3,5.57
2019-04-25,39.4,24.2,31.2,41.2,24.2,32.5,20.4,58.1,0.0,0.0,0.0,14.4,220.6,0.0,0.0,0.0,302.0,25.9,10.0,81.22,35.0,24.8,34.9,0.0,0.0,0.0,13.0,5.94
2015-05-25,36.8,24.4,31.0,46.8,24.4,37.8,25.5,75.2,3.0,100.0,58.33,17.3,173.4,1002.4,74.1,6.8,183.1,15.7,6.0,106.4,35.1,28.7,36.7,0.0,0.0,0.0,24.2,5.27
2017-05-25,37.4,27.5,31.6,48.2,32.9,39.2,25.9,74.2,0.0,0.0,0.0,13.7,200.1,1003.4,55.6,6.9,220.1,19.0,8.0,94.28,35.6,27.6,36.8,0.2,0.2,1.0,16.6,5.65
2018-05-25,35.0,26.1,29.4,43.4,26.1,35.1,26.0,83.3,2.1,100.0,75.0,18.7,192.0,1004.2,52.8,6.3,191.9,16.6,6.0,237.23,32.8,27.2,34.3,0.4,0.4,1.0,22.1,4.93
2019-05-25,33.3,25.4,29.0,40.6,25.4,34.2,25.6,83.0,14.6,100.0,100.0,20.2,185.6,1003.2,69.5,4.0,171.2,14.8,6.0,163.82,35.5,27.8,36.0,1.7,1.7,3.0,24.4,4.79
