name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Chittagong,2023-01-15T11:00:00,22,22,18,78.06,0,0,,0,,11.5,9.4,30,1014,0,3,681,2.5,7,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-15T12:00:00,24.3,24.3,16.8,63.17,0,0,,,,13.7,16.7,357,1013.3,80,3.1,756,2.7,8,10,Partially cloudy,partly-cloudy-day,"41966099999,41965099999,41978099999,41964099999,VGEG,41989099999"
Chittagong,2023-01-15T13:00:00,25,25,17,61.16,0,0,,0,,14.8,18.4,30,1011,0,3,762,2.7,8,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-15T14:00:00,25,25,17,61.16,0,0,,0,,16.6,18.4,30,1010,0,3,695,2.5,7,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-15T15:00:00,27.6,27.7,15,46.09,0,0,,0,,19.4,4.5,85,1011.3,1.4,5.9,563,2,6,10,Clear,clear-day,"41963099999,41966099999,41978099999,41977099999,41964099999,VGEG"
Chittagong,2023-01-15T16:00:00,26,26,14,47.55,0,0,,0,,22,22.3,30,1010,26.9,3,378,1.4,4,10,Partially cloudy,partly-cloudy-day,"41978099999,VGEG"
Chittagong,2023-01-15T17:00:00,25,25,14,50.46,0,0,,0,,18,0,0,1010,26.9,3,163,0.6,2,10,Partially cloudy,partly-cloudy-day,"41978099999,VGEG"
Chittagong,2023-01-15T18:00:00,21.6,21.6,18,79.63,0,0,,,,16.2,0,305,1012.4,30,5.9,10,0,0,10,Partially cloudy,partly-cloudy-night,"41978099999,41977099999,41964099999,VGEG"
Chittagong,2023-01-15T19:00:00,22,22,18,78.06,0,0,,0,,18.7,0,0,1012,0,3,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-15T20:00:00,21,21,17,77.91,0,0,,0,,20.5,0,0,1013,0,3,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-15T21:00:00,19.1,19.1,17,87.7,0,0,,0,,25.9,0,5.1,1014.2,0,4.9,0,0,0,10,Clear,clear-night,"41966099999,41978099999,41977099999,41964099999,VGEG,41989099999"
Chittagong,2023-01-15T22:00:00,19,19,16,82.75,0,0,,0,,26.6,0,0,1012,0,3,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-15T23:00:00,19.7,19.7,11.7,59.92,0,0,,0,,26.3,17.3,5.8,1013,0,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-16T00:00:00,17.9,17.9,16.1,89.15,0,0,,,,21.6,0.1,30,1014.6,0,5,0,0,0,10,Clear,clear-night,"41963099999,41978099999,41977099999,41964099999"
Chittagong,2023-01-16T01:00:00,18.8,18.8,10.7,59.31,0,0,,0,,21.6,15.5,23.7,1013,0,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-16T02:00:00,18.3,18.3,10.7,61.19,0,0,,0,,20.2,14.8,28.3,1012,0,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-16T03:00:00,17.4,17.4,14.1,81.03,0,0,,0,,19.4,0,33.9,1014.3,0,5,0,0,0,10,Clear,clear-night,"41966099999,41978099999,41977099999,41964099999"
Chittagong,2023-01-16T04:00:00,17.5,17.5,10.6,63.93,0,0,,0,,22,15.8,36.6,1012,0,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-16T05:00:00,17.2,17.2,10.7,65.59,0,0,,0,,23.8,16.9,36.9,1013,0,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-16T06:00:00,17,17,13.1,77.47,0,0,,,,22.3,0.3,47,1015,86.3,4.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"41966099999,41965099999,41978099999,41977099999,41964099999"
Chittagong,2023-01-16T07:00:00,17,17,14,82.51,0,0,,0,,20.9,7.6,360,1014,50,3,7,0,0,10,Partially cloudy,partly-cloudy-day,"41978099999,VGEG"
Chittagong,2023-01-16T08:00:00,18,18,14,77.46,0,0,,0,,22,7.6,20,1015,88.8,3,147,0.5,1,10,Partially cloudy,partly-cloudy-day,"41978099999,VGEG"
Chittagong,2023-01-16T09:00:00,20,20,13,64.25,0,0,,0,,22,0.2,57,1017.7,59.3,5.8,364,1.3,4,10,Partially cloudy,partly-cloudy-day,"41966099999,41965099999,41978099999,41977099999,41964099999,VGEG"
Chittagong,2023-01-16T10:00:00,20,20,13,64.07,0,0,,0,,21.6,7.6,60,1017,0,3,555,2,6,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-16T11:00:00,22,22,14,60.47,0,0,,0,,16.2,18.4,60,1016,0,4,696,2.5,7,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-16T12:00:00,26,26,10,36.59,0,0,,,,16.9,0.4,36,1016.9,60,5.9,773,2.8,8,10,Partially cloudy,partly-cloudy-day,"41966099999,41965099999,41978099999,41977099999,41964099999,VGEG"
Chittagong,2023-01-16T13:00:00,26,26,10,36.54,0,0,,0,,21.2,9.4,30,1014,0,4,776,2.8,8,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-16T14:00:00,27,26.6,10,34.45,0,0,,0,,23.4,18.4,30,1013,0,4,707,2.5,7,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-16T15:00:00,27,26.6,9.8,33.91,0,0,,0,,24.8,3.7,1,1013.1,2.9,5.9,573,2.1,6,10,Clear,clear-day,"41966099999,41978099999,41977099999,41964099999,VGEG,41989099999"
Chittagong,2023-01-16T16:00:00,26,26,6,27.84,0,0,,0,,23.8,14.8,60,1012,0,4,386,1.4,4,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-16T17:00:00,25,25,6,29.54,0,0,,0,,22.3,7.6,60,1012,0,4,169,0.6,2,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-16T18:00:00,20.3,20.3,12.9,62.45,0,0,,,,24.8,0.1,86,1014.2,0.6,5.9,11,0,0,10,Clear,clear-night,"41965099999,41978099999,41977099999,41964099999,VGEG,41989099999"
Chittagong,2023-01-16T19:00:00,22,22,10,46.46,0,0,,0,,25.9,7.6,90,1013,0,4,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-16T20:00:00,21,21,10,49.4,0,0,,0,,27.4,5.4,30,1013,0,4,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-16T21:00:00,19.7,19.7,11.2,58.06,0,0,,0,,32.4,0,50,1014.1,0,4,0,0,0,10,Clear,clear-night,"41963099999,41966099999,41978099999,41964099999,VGEG"
Chittagong,2023-01-16T22:00:00,19,19,11,59.76,0,0,,0,,33.5,0,0,1014,0,4,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-16T23:00:00,18,18,11,63.62,0,0,,0,,28.1,0,0,1014,0,4,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-17T00:00:00,16.7,16.7,14,84.26,0,0,,,,20.5,0,360,1015.9,0,6,0,0,0,10,Clear,clear-night,"41963099999,41978099999,41977099999,41964099999"
Chittagong,2023-01-17T01:00:00,18,18,10.8,62.77,0,0,,0,,19.1,15.1,37.8,1014,0,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-17T02:00:00,17.8,17.8,10.7,63.15,0,0,,0,,18.7,14.8,30.3,1014,0,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-17T03:00:00,16.1,16.1,14,87.46,0,0,,0,,17.6,0,19,1014.9,1.7,5.9,0,0,0,10,Clear,clear-night,"41978099999,41977099999,41964099999"
Chittagong,2023-01-17T04:00:00,17.4,17.4,10.5,63.9,0,0,,0,,15.5,12.6,8.4,1014,0,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-17T05:00:00,17.3,17.3,10.6,64.74,0,0,,0,,16.9,14.4,9.7,1014,0,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-17T06:00:00,15.7,15.7,15,96.06,0,0,,,,15.8,0,19.2,1015.5,2.2,5,0,0,0,10,Clear,clear-night,"41966099999,41978099999,41977099999,41964099999"
Chittagong,2023-01-17T07:00:00,16,16,14,87.93,0,0,,0,,16.6,0,0,1015,0,2,7,0,0,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-17T08:00:00,16,16,15,93.79,0,0,,0,,16.6,0,0,1016,0,2,149,0.5,1,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-17T09:00:00,19,19,14,72.77,0,0,,0,,15.5,3.7,1,1017.4,6.7,4.8,368,1.3,4,10,Clear,clear-day,"41966099999,41965099999,41978099999,41977099999,41964099999,VGEG"
Chittagong,2023-01-17T10:00:00,19,19,14,72.76,0,0,,0,,16.2,11.2,30,1017,0,2,561,2,6,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-17T11:00:00,21,21,15,68.57,0,0,,0,,15.1,11.2,300,1016,0,2,702,2.5,7,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-17T12:00:00,25,25,15.7,56.25,0,0,,,,18,3.7,50,1017.1,1.8,5.9,778,2.8,8,10,Clear,clear-day,"41966099999,41978099999,41977099999,41964099999,VGEG,41989099999"
Chittagong,2023-01-17T13:00:00,24,24,8,35.97,0,0,,0,,21.6,9.4,300,1014,0,3,783,2.8,8,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-17T14:00:00,24,24,8,35.97,0,0,,0,,23,22.3,330,1013,0,3,715,2.6,7,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-17T15:00:00,26.5,26.5,8.9,33.01,0,0,,0,,25.2,4.5,235,1014.4,30,5.8,582,2.1,6,10,Partially cloudy,partly-cloudy-day,"41966099999,41965099999,41978099999,41977099999,41964099999,VGEG"
Chittagong,2023-01-17T16:00:00,24,24,7,33.6,0,0,,0,,24.8,18.4,330,1013,0,3,393,1.4,4,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-17T17:00:00,24,24,9,38.49,0,0,,0,,26.3,18.4,330,1013,0,3,174,0.6,2,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-17T18:00:00,19.8,19.8,9.1,49.98,0,0,,,,28.1,0.9,330,1014.6,0,4.9,12,0,0,10,Clear,clear-night,"41966099999,41965099999,41978099999,41977099999,41964099999,VGEG"
Chittagong,2023-01-17T19:00:00,23,23,11,46.74,0,0,,0,,28.1,14.8,330,1014,0,3,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-17T20:00:00,22,22,11,49.66,0,0,,0,,26.3,9.4,330,1015,0,3,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-17T21:00:00,17.7,17.7,12.9,73.68,0,0,,0,,24.8,0.2,18,1017.6,0,4.9,0,0,0,10,Clear,clear-night,"41966099999,41978099999,41977099999,41964099999,VGEG,41989099999"
Chittagong,2023-01-17T22:00:00,19,19,10,55.91,0,0,,0,,23.4,9.4,30,1016,0,3,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-17T23:00:00,18.4,18.4,11.7,64.98,0,0,,0,,22.7,18,29.2,1016,0,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-18T00:00:00,16.6,16.6,13,79.53,0,0,,,,23.8,0,26,1017.8,0,5,0,0,0,10,Clear,clear-night,"41978099999,41977099999,41964099999,41989099999"
Chittagong,2023-01-18T01:00:00,17.3,17.3,9.9,61.78,0,0,,0,,21.6,17.3,32.9,1016,0,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-18T02:00:00,16.9,16.9,9.6,62.1,0,0,,0,,22,17.3,27.5,1016,0,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-18T03:00:00,16.1,16.1,12.1,77.1,0,0,,0,,21.2,0,29.2,1017.9,0,5,0,0,0,10,Clear,clear-night,"41966099999,41978099999,41977099999,41964099999"
Chittagong,2023-01-18T04:00:00,16.2,16.2,9.3,63.64,0,0,,0,,22.3,18,32.5,1015,0,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-18T05:00:00,16,16,9,63.16,0,0,,0,,20.2,16.6,30.2,1016,0,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-18T06:00:00,15.5,15.5,12.1,79.8,0,0,,,,21.6,0.3,30,1018.3,0,5,0,0,0,10,Clear,clear-night,"41966099999,41978099999,41977099999,41964099999"
Chittagong,2023-01-18T07:00:00,16.2,16.2,9.4,64.06,0,0,,0,,20.5,16.9,26.9,1018,0,24.1,7,0,0,10,Clear,clear-day,remote
Chittagong,2023-01-18T08:00:00,17,17,13,77.31,0,0,,0,,20.9,11.2,20,1017,0,3,147,0.5,1,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-18T09:00:00,18,18,12,67.77,0,0,,0,,20.5,0.4,66,1019.8,6.7,4.9,365,1.3,4,10,Clear,clear-day,"41966099999,41965099999,41978099999,41977099999,41964099999,VGEG"
Chittagong,2023-01-18T10:00:00,19,19,11,59.76,0,0,,0,,19.8,9.4,50,1019,0,3,558,2,6,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-18T11:00:00,21,21,11,52.8,0,0,,0,,20.2,9.4,90,1018,0,3,701,2.5,7,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-18T12:00:00,25,25,11,41.53,0,0,,,,17.6,8,50,1018.8,0,5.9,777,2.8,8,10,Clear,clear-day,"41966099999,41965099999,41978099999,41977099999,41964099999,VGEG"
Chittagong,2023-01-18T13:00:00,24,24,10,41.17,0,0,,0,,20.9,20.5,10,1016,0,3,780,2.8,8,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-18T14:00:00,25,25,10,38.77,0,0,,0,,22.3,22.3,30,1015,0,3,712,2.6,7,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-18T15:00:00,26.5,26.5,12.9,42.92,0,0,,0,,23.8,4.3,49,1016.3,0,5.9,578,2.1,6,10,Clear,clear-day,"41966099999,41978099999,41977099999,41964099999,VGEG,41989099999"
Chittagong,2023-01-18T16:00:00,25,25,11,41.45,0,0,,0,,27.4,16.6,300,1014,0,3,392,1.4,4,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-18T17:00:00,24,24,12,47.01,0,0,,0,,27.7,22.3,300,1015,0,3,175,0.6,2,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-18T18:00:00,20.3,20.3,15.9,75.9,0,0,,,,31.3,0.6,30,1017.2,0,5.8,13,0,0,10,Clear,clear-night,"41966099999,41965099999,41978099999,41977099999,41964099999,VGEG"
Chittagong,2023-01-18T19:00:00,23,23,14,56.9,0,0,,0,,33.8,5.4,60,1016,0,3,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-18T20:00:00,22,22,15,64.5,0,0,,0,,36.7,0,0,1017,0,3,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-18T21:00:00,17.7,17.7,15,84.39,0,0,,0,,32.4,0.4,330,1019.6,0,5.9,0,0,0,10,Clear,clear-night,"41966099999,41978099999,41977099999,41964099999,VGEG,41989099999"
Chittagong,2023-01-18T22:00:00,19,19,15,77.61,0,0,,0,,28.8,13,330,1018,0,3,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-18T23:00:00,18.4,18.4,8.1,51.06,0,0,,0,,28.1,19.4,12.2,1018,3.1,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-19T00:00:00,16.4,16.4,13.1,80.85,0,0,,,,23.4,0,320,1019.5,0,6,0,0,0,10,Clear,clear-night,"41963099999,41977099999,41964099999,41989099999"
Chittagong,2023-01-19T01:00:00,17.5,17.5,8.2,54.4,0,0,,0,,20.9,16.6,19.5,1017,1.9,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-19T02:00:00,17,17,8.2,56.15,0,0,,0,,23.4,18.7,18.6,1017,3.5,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-19T03:00:00,15.1,15.1,10.1,71.82,0,0,,0,,27.4,0.2,329,1018.2,0,5.9,0,0,0,10,Clear,clear-night,"41963099999,41966099999,41978099999,41977099999,41964099999,41989099999"
Chittagong,2023-01-19T04:00:00,16.3,16.3,8.1,58.3,0,0,,0,,30.6,23,16.1,1016,0.2,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-19T05:00:00,16.1,16.1,7.9,58.25,0,0,,0,,32.4,23,19,1016,0,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-19T06:00:00,14.7,14.7,10.1,74.14,0,0,,,,29.2,0.3,28,1018.7,0,6.9,0,0,0,10,Clear,clear-night,"41963099999,41966099999,41978099999,41977099999,41964099999,41989099999"
Chittagong,2023-01-19T07:00:00,15.7,15.7,7.7,58.95,0,0,,0,,29.5,21.2,19.8,1017,0,24.1,7,0,0,10,Clear,clear-day,remote
Chittagong,2023-01-19T08:00:00,16,16,10,67.56,0,0,,0,,27.7,18.4,30,1018,0,3,152,0.5,2,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-19T09:00:00,18.9,18.9,10.9,59.54,0,0,,0,,24.5,4.2,360,1020.5,0,4.9,374,1.3,4,10,Clear,clear-day,"41966099999,41965099999,41978099999,41977099999,41964099999,VGEG"
Chittagong,2023-01-19T10:00:00,17,17,8,55.4,0,0,,0,,22.3,9.4,50,1019,0,3,569,2,6,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-19T11:00:00,18,18,8,52.01,0,0,,0,,22.3,22.3,360,1019,0,3,713,2.6,7,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-19T12:00:00,22.9,22.9,6,33.42,0,0,,,,21.2,17.7,359,1018,0.7,3.1,791,2.8,8,10,Clear,clear-day,"41966099999,41978099999,41964099999,VGEG"
Chittagong,2023-01-19T13:00:00,24,24,6,31.36,0,0,,0,,24.1,22.3,300,1016,0,3,795,2.9,8,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-19T14:00:00,24,24,5,29.26,0,0,,0,,27,27.7,360,1015,0,3,729,2.6,7,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-19T15:00:00,25,25,11.9,44.1,0,0,,0,,27.7,4.6,320,1016.1,0,5.9,596,2.1,6,10,Clear,clear-day,"41966099999,41978099999,41977099999,41964099999,VGEG,41989099999"
Chittagong,2023-01-19T16:00:00,23,23,12,49.93,0,0,,0,,28.8,18.4,330,1014,0,3,408,1.5,4,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-19T17:00:00,22,22,13,56.66,0,0,,0,,29.5,18.4,320,1014,0,3,185,0.7,2,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-19T18:00:00,19.3,19.3,12.9,66.34,0,0,,,,31,0.7,360,1016.2,0,5.8,15,0.1,0,10,Clear,clear-night,"41966099999,41965099999,41978099999,41977099999,41964099999,VGEG"
Chittagong,2023-01-19T19:00:00,22,22,11,49.66,0,0,,0,,29.2,13,320,1015,0,3,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-19T20:00:00,21,21,12,56.41,0,0,,0,,29.5,13,340,1015,0,3,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-19T21:00:00,17.2,17.2,11.1,67.18,0,0,,0,,31,0.6,340,1018.2,0,4.9,0,0,0,10,Clear,clear-night,"41966099999,41978099999,41977099999,41964099999,VGEG,41989099999"
Chittagong,2023-01-19T22:00:00,19.4,19.4,8.8,50.29,0,0,,0,,26.6,17.6,358.6,1017,4.6,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-19T23:00:00,18.5,18.5,7.4,48.37,0,0,,0,,25.6,19.4,5.8,1017,1.5,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-20T00:00:00,15.2,15.2,10.1,71.49,0,0,,,,22.3,0.1,20,1018,3,5,0,0,0,10,Clear,clear-night,"41966099999,41978099999,41977099999,41964099999"
Chittagong,2023-01-20T01:00:00,16.9,16.9,6.1,48.94,0,0,,0,,22.3,17.6,14.8,1016,5,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-20T02:00:00,16.3,16.3,5.9,50.14,0,0,,0,,22.3,18.4,16.4,1015,4.3,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-20T03:00:00,14.2,14.2,9.1,71.55,0,0,,0,,23.8,0.1,20,1017.4,0,5,0,0,0,10,Clear,clear-night,"41966099999,41978099999,41977099999,41964099999"
Chittagong,2023-01-20T04:00:00,15.6,15.6,5.8,52.07,0,0,,0,,22.7,18.4,18.6,1015,5,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-20T05:00:00,15.3,15.3,5.8,53.09,0,0,,0,,22.7,18.4,19.5,1015,5,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-20T06:00:00,13.5,13.5,10,79.46,0,0,,,,18.7,0.2,30,1016.7,0,5,0,0,0,10,Clear,clear-night,"41966099999,41978099999,41977099999,41964099999"
Chittagong,2023-01-20T07:00:00,13,13,10,82.01,0,0,,0,,15.8,7.6,40,1016,0,3,7,0,0,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-20T08:00:00,16,16,12,77.15,0,0,,0,,14.4,7.6,40,1017,0,3,157,0.6,2,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-20T09:00:00,18,18,10,59.37,0,0,,0,,15.8,0.4,58,1019.4,0,5.8,382,1.4,4,10,Clear,clear-day,"41966099999,41965099999,41978099999,41977099999,41964099999,VGEG"
Chittagong,2023-01-20T10:00:00,19,19,9,52.28,0,0,,0,,16.6,18.4,10,1018,0,3,579,2.1,6,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-20T11:00:00,21,21,9,46.19,0,0,,0,,17.3,14.8,240,1017,0,4,722,2.6,7,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-20T12:00:00,25,25,7,31.66,0,0,,,,21.6,0.3,351,1018.4,0,5.9,800,2.9,8,10,Clear,clear-day,"41966099999,41978099999,41977099999,41964099999,VGEG,41989099999"
Chittagong,2023-01-20T13:00:00,24,24,6,31.36,0,0,,0,,23.8,18.4,360,1015,0,4,804,2.9,8,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-20T14:00:00,25,25,6,29.54,0,0,,0,,24.1,22.3,330,1014,0,4,735,2.6,7,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-20T15:00:00,26.5,26.5,9.9,35.27,0,0,,0,,25.2,5.7,311,1015.6,0,6.9,599,2.2,6,10,Clear,clear-day,"41966099999,41978099999,41977099999,41964099999,VGEG"
Chittagong,2023-01-20T16:00:00,24,24,7,33.6,0,0,,0,,28.4,22.3,360,1014,0,4,409,1.5,4,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-20T17:00:00,22,22,8,40.6,0,0,,0,,28.8,22.3,330,1014,0,4,186,0.7,2,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-20T18:00:00,21.2,21.2,11.7,54.59,0,0,,,,25.2,0.1,350,1015.4,0,4.9,15,0.1,0,10,Clear,clear-night,"41966099999,41965099999,41978099999,41977099999,41964099999,VGEG"
Chittagong,2023-01-20T19:00:00,24,24,6,31.36,0,0,,0,,22.7,18.4,330,1015,0,4,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-20T20:00:00,23,23,6,33.31,0,0,,0,,19.8,14.8,330,1016,0,4,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-20T21:00:00,17.2,17.2,11,66.58,0,0,,0,,20.5,0.3,330,1017.6,0,6.8,0,0,0,10,Clear,clear-night,"41966099999,41978099999,41977099999,41964099999,VGEG"
Chittagong,2023-01-20T22:00:00,20,20,10,52.54,0,0,,0,,21.2,14.8,330,1016,0,4,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-20T23:00:00,19,19,7.9,48.51,0,0,,0,,22,16.6,16.7,1016,60.3,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
Chittagong,2023-01-21T00:00:00,16.2,16.2,9.1,62.76,0,0,,,,21.2,0.3,330,1017.3,83.2,6.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"41978099999,41977099999"
Chittagong,2023-01-21T01:00:00,17.6,17.6,7.1,50.15,0,0,,0,,24.5,19.1,13.3,1015,98.8,24.1,0,0,0,10,Overcast,cloudy,remote
Chittagong,2023-01-21T02:00:00,17.3,17.3,6.7,49.73,0,0,,0,,23.4,18.4,15.9,1015,100,24.1,0,0,0,10,Overcast,cloudy,remote
Chittagong,2023-01-21T03:00:00,14.9,14.9,10.1,72.99,0,0,,0,,24.1,0.2,330,1016.2,0,6.9,0,0,0,10,Clear,clear-night,"41966099999,41978099999,41977099999,41964099999"
Chittagong,2023-01-21T04:00:00,16.7,16.7,6.7,51.65,0,0,,0,,24.8,19.4,9.4,1014,99.2,24.1,0,0,0,10,Overcast,cloudy,remote
Chittagong,2023-01-21T05:00:00,16.4,16.4,6.6,52.29,0,0,,0,,24.1,19.1,15.5,1014,55.9,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
Chittagong,2023-01-21T06:00:00,14.1,14.1,10.1,76.39,0,0,,,,19.8,0.2,30,1016.8,0,5.9,0,0,0,10,Clear,clear-night,"41966099999,41978099999,41977099999,41964099999"
Chittagong,2023-01-21T07:00:00,15.9,15.9,5.9,51.44,0,0,,0,,15.8,13.7,21.8,1016,5,24.1,7,0,0,10,Clear,clear-day,remote
Chittagong,2023-01-21T08:00:00,16,16,10,67.56,0,0,,0,,14,11.2,30,1016,0,3,156,0.6,2,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-21T09:00:00,19.5,19.5,12,61.87,0,0,,0,,11.2,0.4,30,1018.3,0,5.8,381,1.4,4,10,Clear,clear-day,"41966099999,41965099999,41978099999,41977099999,41964099999,VGEG"
Chittagong,2023-01-21T10:00:00,20,20,11,56.16,0,0,,0,,12.6,14.8,360,1017,0,3,577,2.1,6,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-21T11:00:00,22,22,10,46.46,0,0,,0,,16.6,22.3,300,1016,0,4,722,2.6,7,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-21T12:00:00,26.5,26.5,11.9,40.22,0,0,,,,18.7,0.1,18,1016.8,0,5.9,799,2.9,8,10,Clear,clear-day,"41966099999,41978099999,41977099999,41964099999,VGEG,41989099999"
Chittagong,2023-01-21T13:00:00,27,26.5,9,32.21,0,0,,0,,19.1,9.4,330,1014,0,4,805,2.9,8,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-21T14:00:00,28,27.1,9,30.38,0,0,,0,,20.2,22.3,300,1013,0,4,737,2.7,7,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-21T15:00:00,27.8,27.2,11,35.1,0,0,,0,,21.6,5.7,271,1014.7,0,6,602,2.2,6,10,Clear,clear-day,"41963099999,41966099999,41978099999,41977099999,41964099999,41989099999"
Chittagong,2023-01-21T16:00:00,21.5,21.5,12.7,57.27,0,0,,0,,23.4,19.1,304.5,1012,5,24.1,412,1.5,4,10,Clear,clear-day,remote
