,Mean Temperature Day,Mean Temperature Night,year,.geo,District
494,248.4136034803009,160.1369879753642,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Khulna
495,242.0120930458902,124.59168329359102,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Khulna
496,226.2129080657261,132.48495994966478,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Khulna
497,241.4085723807325,160.36442872157707,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Khulna
498,228.83740709524164,154.1143462825327,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Khulna
499,250.35270933455368,144.59826582246288,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Khulna
500,248.848860649672,160.15139452397344,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Khulna
501,201.21090101814264,146.23177422235818,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Khulna
502,252.6375003189669,146.10505498992055,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Khulna
503,246.28992829620543,147.1074281048253,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Khulna
504,242.3225509263999,127.33580714505072,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kishoreganj
505,228.00216667547417,122.22577141446558,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kishoreganj
506,266.7551635111876,142.11421877988147,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kishoreganj
507,290.07362835212723,131.82175684639444,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kishoreganj
508,250.21030191859603,115.9115066184126,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kishoreganj
509,271.2665548610052,146.34873202215795,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kishoreganj
510,252.15191986644408,129.6911519198664,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kishoreganj
511,245.5768390386017,135.7756737072105,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kishoreganj
512,247.4958237253395,128.60727645400976,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kishoreganj
513,274.89544759191864,100.64767632009288,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kishoreganj
514,235.2467382761331,115.26292900183392,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kishoreganj
515,253.6624644886365,140.75710227272728,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kishoreganj
516,257.83074803010487,165.5183915762694,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kishoreganj
517,274.4924026088491,138.71147540983603,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kishoreganj
518,271.3515298022804,161.431880502237,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kishoreganj
519,264.0269880213595,159.82439745995097,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kishoreganj
520,272.20634290662446,138.8360513782653,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kishoreganj
521,269.1809784961756,141.21464136238995,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kishoreganj
522,217.8244403299108,119.77899343544854,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kurigram
523,230.79261097583816,115.3984417091466,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kurigram
524,270.9718315702135,107.93300145198084,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kurigram
525,281.70070236693584,121.48767812918676,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kurigram
526,232.1867332261612,105.62632202385984,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kurigram
527,265.82928792307354,143.09577667640957,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kurigram
528,241.73322779394135,135.0495464658565,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kurigram
529,210.20081458494963,117.6369278510473,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kurigram
530,211.76472266373227,121.26987814321232,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kurigram
531,268.0216770777313,84.41736648326642,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kurigram
532,246.1324897655376,103.79427697142614,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kurigram
533,252.89743478637664,125.03769824074868,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kurigram
534,288.3618846452278,136.3869299077507,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kurigram
535,256.50207984905006,125.66709550152235,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kurigram
536,259.79202795392786,143.3338509986627,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kurigram
537,251.23161209611325,141.14015788792543,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kurigram
538,271.0961131961519,111.31249730382642,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kurigram
539,195.6837496225357,110.13334196108885,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kurigram
540,231.32992398837465,127.84982114911692,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kushtia
541,229.6221502279816,111.87431994284768,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kushtia
542,263.62602071573394,125.85033156135248,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kushtia
543,276.15755222574643,115.69074701957776,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kushtia
544,250.13334061970596,101.33493633531884,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kushtia
545,251.29797924631345,118.93626433642817,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kushtia
546,250.84992887624463,111.18804026698758,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kushtia
547,211.4302819201044,111.72972678785236,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kushtia
548,233.59450735817052,129.5881612779692,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kushtia
549,238.3510166054694,92.65309365923164,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kushtia
550,238.01908836597,89.51061378969885,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kushtia
551,254.2550237895325,124.43537643436888,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kushtia
552,251.47655330830847,150.68496834556544,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kushtia
553,267.1812855708068,122.4929695346501,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kushtia
554,262.7064317673377,133.99781879194623,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kushtia
555,225.0743288590604,140.53775167785236,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kushtia
556,269.68976510067114,117.5834451901566,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kushtia
557,241.63808724832217,135.56733780760624,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Kushtia
558,240.37434107951591,136.22971267354663,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Lakshmipur
559,242.0367183017785,122.75159985288708,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Lakshmipur
560,259.06196849811425,127.73977667677298,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Lakshmipur
561,271.7714789249523,126.37883683360258,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Lakshmipur
562,254.67868222780328,115.9858176983306,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Lakshmipur
563,247.85069880943576,142.7598905568291,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Lakshmipur
564,246.2890676902635,125.9079500996531,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Lakshmipur
565,235.92502855768652,140.31792220284976,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Lakshmipur
566,255.65131286159323,148.7152499629135,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Lakshmipur
567,247.31015760500716,118.1993062363321,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Lakshmipur
568,223.12227566511345,96.38982413948592,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Lakshmipur
569,245.12416902269413,136.3451516772369,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Lakshmipur
570,249.2310466543892,148.6098066298342,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Lakshmipur
571,257.70384615384614,131.9121538461538,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Lakshmipur
572,260.18730674087817,154.25912183055038,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Lakshmipur
573,202.1468769325912,116.00757575757574,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Lakshmipur
574,269.4863172541743,139.3506493506493,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Lakshmipur
575,260.9256338899195,148.78478664192946,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Lakshmipur
576,239.18764659890547,110.65299594853938,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Lalmonirhat
577,224.95852901377063,111.06795081384604,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Lalmonirhat
578,283.99424266117,102.98834316582558,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Lalmonirhat
579,290.747672187078,115.1822446513612,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Lalmonirhat
580,224.23903617883283,95.07257090056152,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Lalmonirhat
581,265.1582912786979,135.48091548795225,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Lalmonirhat
582,250.22936953585895,129.95081384604455,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Lalmonirhat
583,206.3499182600042,108.2630606297534,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Lalmonirhat
584,200.6473807662237,116.06645817044571,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Lalmonirhat
585,259.4988272087569,82.30137181036322,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Lalmonirhat
586,250.8738360935391,102.97569123605092,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Lalmonirhat
587,252.7377923093326,121.74809865662094,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Lalmonirhat
588,290.7986906710312,122.88408169074222,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Lalmonirhat
589,258.42460684551344,111.8373301074504,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Lalmonirhat
590,263.8976019355298,134.51177684480183,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Lalmonirhat
591,261.8773927275315,133.45776702483457,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Lalmonirhat
592,283.6832704760551,96.1034654522166,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Lalmonirhat
593,206.09200882373872,76.99494769800043,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Lalmonirhat
594,241.61389090323087,129.3197969543147,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Madaripur
595,230.45500170125888,119.14235133177752,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Madaripur
596,262.77814436308023,118.69517985032584,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Madaripur
597,287.85849586644184,112.96789469459826,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Madaripur
598,250.85461705376508,112.15116933215458,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Madaripur
599,251.6212520988245,132.6560326217318,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Madaripur
600,250.6117034068135,118.25539078156312,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Madaripur
601,247.748580318942,127.24262932711008,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Madaripur
602,254.66340661920032,157.11751819106487,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Madaripur
603,243.55801580471007,115.5531648540802,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Madaripur
604,238.1165434021019,99.11296224211752,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Madaripur
605,255.1128222875929,130.68428793908978,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Madaripur
606,235.15244852050523,139.37480532964176,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Madaripur
607,270.0017328019407,123.31216426962396,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Madaripur
608,265.02443641369814,146.26174496644293,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Madaripur
609,210.3421097917741,126.41008432283596,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Madaripur
610,279.3161245912923,129.2540870762347,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Madaripur
611,277.3827224229907,120.74952675959383,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Madaripur
612,246.9020973010144,122.53068592057764,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Magura
613,228.6788176409482,125.9112944816916,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Magura
614,271.38610967852844,123.52509884820354,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Magura
615,286.7016503352244,109.21875537218502,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Magura
616,263.77531373560254,101.96527419632112,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Magura
617,258.21995874161934,122.44739556472408,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Magura
618,259.1356369262506,110.79001203369432,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Magura
619,243.3606670104865,115.22056042633666,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Magura
620,263.0813993467423,129.689444730961,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Magura
621,244.9168815540658,96.4337287261475,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Magura
622,247.4210073921266,98.0217466047791,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Magura
623,263.5158157125666,127.8108990888774,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Magura
624,246.7458311844593,135.39504899432694,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Magura
625,279.81846312532247,119.60615437510744,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Magura
626,274.77436823104694,140.97206463812964,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Magura
627,240.8846484442153,137.79671652054324,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Magura
628,287.9445590510572,123.93020457280387,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Magura
629,275.33058277462595,121.6204228984012,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Magura
630,236.4868315508021,118.10862299465234,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Manikganj
631,217.31072882905343,122.15953903543826,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Manikganj
632,261.8320783634303,115.41847138002264,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Manikganj
633,281.76517656394657,106.5531014416082,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Manikganj
634,246.3490211853043,99.35840707964596,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Manikganj
635,240.44585687382292,129.78988431530803,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Manikganj
636,245.7249017748273,109.34615905703834,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Manikganj
637,217.63409163729568,122.81602050624802,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Manikganj
638,242.21574502860244,136.01219013892666,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Manikganj
639,257.544612852342,89.8605719772306,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Manikganj
640,230.8411853065684,89.84917383585962,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Manikganj
641,248.01065167541972,121.93172571935789,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Manikganj
642,238.07820115197163,138.1798109584995,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Manikganj
643,262.3782146024239,122.78318060892694,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Manikganj
644,251.10358624777712,139.26948725548314,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Manikganj
645,238.9428719620628,131.40782454060457,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Manikganj
646,263.20487551867217,122.12907528156488,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Manikganj
647,265.175088915234,112.5163011262596,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Manikganj
648,235.67235579917767,138.25239815622274,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Meherpur
649,236.20525092301384,108.5340725052946,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Meherpur
650,260.2867821103775,130.89796935343213,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Meherpur
651,271.3392300984178,113.65703251526098,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Meherpur
652,249.61978323159337,100.81549769527842,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Meherpur
653,255.7787467297869,115.022424317927,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Meherpur
654,251.79967609318535,109.76653793447116,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Meherpur
655,215.81985797931972,102.49931481250776,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Meherpur
656,235.2104148498816,124.45097794942068,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Meherpur
657,240.58714339105515,87.5683318799053,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Meherpur
658,231.53905568705613,99.5305842780615,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Meherpur
659,252.83044724056305,124.50056060794816,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Meherpur
660,244.71608321913536,148.05929986296246,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Meherpur
661,251.27731406503045,119.6612682197583,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Meherpur
662,264.33150616668735,133.5446617665379,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Meherpur
663,225.2141522362028,138.35118973464552,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Meherpur
664,265.52522735766786,116.3176778372991,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Meherpur
665,227.46119347203185,122.72305967360158,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Meherpur
666,248.34517871986696,126.91438071487951,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Moulvibazar
667,233.15705639921296,124.50632999686128,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Moulvibazar
668,259.30316398979807,133.81867374371004,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Moulvibazar
669,291.35041967462286,112.08783807122384,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Moulvibazar
670,239.13821363117677,112.78398284864627,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Moulvibazar
671,270.3631426880636,144.90517631496508,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Moulvibazar
672,249.15361906085025,127.06720616838012,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Moulvibazar
673,250.0128273295228,125.81888874119365,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Moulvibazar
674,250.29267369000908,134.2000963988157,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Moulvibazar
675,289.90797503467417,134.8561373092927,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Moulvibazar
676,242.37686721991696,104.10117565698476,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Moulvibazar
677,257.75075034566487,124.5530974943514,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Moulvibazar
678,264.48500321238976,164.8650120041931,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Moulvibazar
679,270.99969583291096,132.95163743282978,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Moulvibazar
680,285.05433076240536,165.03197733943082,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Moulvibazar
681,222.6815917002253,160.82461947989913,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Moulvibazar
682,273.2628489522901,125.13883011398543,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Moulvibazar
683,225.88471776670545,137.875503378609,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Moulvibazar
684,232.07026335430223,123.83985499520207,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Munshiganj
685,224.0781650822393,116.92347314201616,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Munshiganj
686,258.0501366407399,117.4710952280849,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Munshiganj
687,278.8373015873016,112.83093149540515,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Munshiganj
688,243.98673125526523,111.04254422914912,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Munshiganj
689,250.12876395030528,134.55211623499687,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Munshiganj
690,245.44545647108652,114.05083668714256,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Munshiganj
691,234.69657955418907,126.58041890853194,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Munshiganj
692,250.5202878273035,132.94703178093144,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Munshiganj
693,242.25542706431324,125.61787380807463,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Munshiganj
694,237.6529616724738,97.68322548531606,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Munshiganj
695,250.1775540801028,128.58042407367734,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Munshiganj
696,232.18024876688824,144.16705983272567,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Munshiganj
697,253.6158805200386,126.89051251745994,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Munshiganj
698,263.2104413347685,144.7727664155005,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Munshiganj
699,213.73455328310013,132.14843918191602,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Munshiganj
700,268.72109795479,128.02540365984925,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Munshiganj
701,273.1504843918191,119.53207750269102,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Munshiganj
702,228.76818032921145,119.25857833101294,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Mymensingh
703,233.1046878189284,120.9791581277154,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Mymensingh
704,271.0505896322988,136.87445745639175,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Mymensingh
705,294.40293587748766,125.5963680288265,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Mymensingh
706,253.9758824011138,106.75956105151094,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Mymensingh
707,262.44208091065434,151.85105642453527,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Mymensingh
708,252.22582098108265,128.46116206698875,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Mymensingh
709,233.62388420276795,126.89317009253956,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Mymensingh
710,250.33952993202857,131.3063016951929,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Mymensingh
711,279.57505527802795,89.7583940709197,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Mymensingh
712,239.35349275243644,110.7643108672509,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Mymensingh
713,256.7722749979528,131.38641388911643,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Mymensingh
714,264.5357055114241,164.42173040701013,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Mymensingh
715,274.26267299975444,133.66036770125305,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Mymensingh
716,272.002293014495,151.27700434034892,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Mymensingh
717,260.01416755384486,154.8834043075916,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Mymensingh
718,277.7213577921546,127.43342068626654,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Mymensingh
719,234.3530218655311,141.06584227336006,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Mymensingh
720,241.2386193355036,133.02449232677108,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Naogaon
721,218.0560098353157,110.71155932028306,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Naogaon
722,273.64580861490845,124.96811968016507,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Naogaon
723,272.73047781042214,118.16218236173395,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Naogaon
724,253.92075150765424,98.99134065254368,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Naogaon
725,247.69705169836604,122.69421679294884,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Naogaon
726,257.60571620019584,114.8569661357662,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Naogaon
727,222.58905662321607,111.39298778916994,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Naogaon
728,242.3430261085144,126.88616584458852,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Naogaon
729,277.36859230948033,83.75626888412573,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Naogaon
730,240.77741910492472,85.23187769542652,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Naogaon
731,249.39267426063327,125.86696624516668,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Naogaon
732,271.5896627222021,134.9093207527499,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Naogaon
733,265.01778821074595,117.7376890975483,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Naogaon
734,258.4941628143853,136.64668703805265,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Naogaon
735,245.3206403928022,128.29102353156262,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Naogaon
736,271.1790592598397,113.5132283423438,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Naogaon
737,218.59706443103764,122.0230875708428,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Naogaon
738,241.3202405905404,135.50514900209606,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Narail
739,226.67668797443065,131.07718946505062,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Narail
740,260.1638567392692,130.65597375375927,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Narail
741,275.7881162854279,119.99535222819648,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Narail
742,252.03381026155105,117.9972660165862,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Narail
743,248.9290986968013,125.35231932926276,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Narail
744,252.49330174063616,124.9692882529846,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Narail
