Date,LST_Day_1km_Dhaka,LST_Night_1km_Dhaka,LST_Day_1km_Rajshahi,LST_Night_1km_Rajshahi,LST_Day_1km_Chattogram,LST_Night_1km_Chattogram,LST_Day_1km_Sylhet,LST_Night_1km_Sylhet,LST_Day_1km_Khulna,LST_Night_1km_Khulna,LST_Day_1km_Barishal,LST_Night_1km_Barishal,LST_Day_1km_Rangpur,LST_Night_1km_Rangpur,LST_Day_1km_Mymensingh,LST_Night_1km_Mymensingh,LST_Day_1km_Bagerhat,LST_Night_1km_Bagerhat,LST_Day_1km_Bandarban,LST_Night_1km_Bandarban,LST_Day_1km_Barguna,LST_Night_1km_Barguna,LST_Day_1km_Bhola,LST_Night_1km_Bhola,LST_Day_1km_Bogura,LST_Night_1km_Bogura,LST_Day_1km_Brahmanbaria,LST_Night_1km_Brahmanbaria,LST_Day_1km_Chapainababganj,LST_Night_1km_Chapainababganj,LST_Day_1km_Chuadanga,LST_Night_1km_Chuadanga,LST_Day_1km_Cumilla,LST_Night_1km_Cumilla,LST_Day_1km_Dinajpur,LST_Night_1km_Dinajpur,LST_Day_1km_Faridpur,LST_Night_1km_Faridpur,LST_Day_1km_Gazipur,LST_Night_1km_Gazipur,LST_Day_1km_Gopalganj,LST_Night_1km_Gopalganj,LST_Day_1km_Habiganj,LST_Night_1km_Habiganj,LST_Day_1km_Jamalpur,LST_Night_1km_Jamalpur,LST_Day_1km_Jashore,LST_Night_1km_Jashore,LST_Day_1km_Jhalokati,LST_Night_1km_Jhalokati,LST_Day_1km_Jhenaidah,LST_Night_1km_Jhenaidah,LST_Day_1km_Khagrachhari,LST_Night_1km_Khagrachhari,LST_Day_1km_Kishoreganj,LST_Night_1km_Kishoreganj,LST_Day_1km_Kurigram,LST_Night_1km_Kurigram,LST_Day_1km_Kushtia,LST_Night_1km_Kushtia,LST_Day_1km_Lakshmipur,LST_Night_1km_Lakshmipur,LST_Day_1km_Lalmonirhat,LST_Night_1km_Lalmonirhat,LST_Day_1km_Madaripur,LST_Night_1km_Madaripur,LST_Day_1km_Magura,LST_Night_1km_Magura,LST_Day_1km_Manikganj,LST_Night_1km_Manikganj,LST_Day_1km_Meherpur,LST_Night_1km_Meherpur,LST_Day_1km_Moulvibazar,LST_Night_1km_Moulvibazar,LST_Day_1km_Munshiganj,LST_Night_1km_Munshiganj,LST_Day_1km_Naogaon,LST_Night_1km_Naogaon,LST_Day_1km_Narail,LST_Night_1km_Narail,LST_Day_1km_Narayanganj,LST_Night_1km_Narayanganj,LST_Day_1km_Narsingdi,LST_Night_1km_Narsingdi,LST_Day_1km_Natore,LST_Night_1km_Natore,LST_Day_1km_Netrakona,LST_Night_1km_Netrakona,LST_Day_1km_Nilphamari,LST_Night_1km_Nilphamari,LST_Day_1km_Noakhali,LST_Night_1km_Noakhali,LST_Day_1km_Pabna,LST_Night_1km_Pabna,LST_Day_1km_Panchagarh,LST_Night_1km_Panchagarh,LST_Day_1km_Patuakhali,LST_Night_1km_Patuakhali,LST_Day_1km_Pirojpur,LST_Night_1km_Pirojpur,LST_Day_1km_Rajbari,LST_Night_1km_Rajbari,LST_Day_1km_Rangamati,LST_Night_1km_Rangamati,LST_Day_1km_Satkhira,LST_Night_1km_Satkhira,LST_Day_1km_Sherpur,LST_Night_1km_Sherpur,LST_Day_1km_Sirajganj,LST_Night_1km_Sirajganj,LST_Day_1km_Sunamgan,LST_Night_1km_Sunamgan,LST_Day_1km_Tangail,LST_Night_1km_Tangail,LST_Day_1km_Thakurgaon,LST_Night_1km_Thakurgaon
"Nov 16, 2012",27.777,17.907,26.863,16.402,25.08,19.038,27.205,19.44,23.953,19.742,24.135,18.517,26.837,15.812,26.937,17.223,23.108,19.32,23.381,19.233,25.038,18.391,24.138,19.242,27.157,16.144,27.28,19.405,26.303,16.22,27.481,16.765,26.334,18.879,27.67,15.275,27.077,17.699,26.536,17.628,26.536,17.628,27.233,19.332,27.743,17.147,26.951,18.229,23.805,18.111,27.567,16.848,24.642,17.746,26.273,19.665,26.351,17.004,26.724,16.726,24.979,18.273,27.762,15.788,26.472,18.198,27.611,17.136,27.067,17.246,27.952,16.275,26.556,18.919,26.316,18.506,27.247,15.911,26.401,18.772,27.291,18.848,26.685,18.348,27.191,16.516,27.25,18.897,27.725,15.424,25.056,19.222,27.123,17.374,28.023,15.468,24.343,18.982,23.277,18.655,26.977,17.338,23.381,19.237,24.812,19.716,27.166,17.171,26.919,17.02,26.197,21.466,26.824,16.922,28.531,14.955
"Nov 24, 2012",25.48,15.359,25.256,13.983,25.44,15.309,24.869,17.019,23.813,17.543,23.785,16.353,24.566,14.306,24.269,15.51,23.379,17.03,23.894,14.867,24.37,15.931,24.292,17.165,24.703,14.23,25.322,16.213,24.559,13.541,25.822,13.655,24.716,15.71,24.752,13.455,25.382,14.698,24.247,15.62,24.247,15.62,24.658,16.379,24.672,15.131,25.125,15.302,23.773,15.429,25.726,13.904,23.82,14.895,24.124,17.172,24.21,15.682,24.989,13.83,23.988,16.38,24.535,14.926,25.635,15.087,25.775,14.192,25.215,14.801,26.172,13.433,24.543,16.32,24.867,15.862,24.915,13.566,24.958,15.82,25.318,16.368,24.569,15.949,24.983,13.96,24.67,17.139,24.465,14.35,24.597,16.072,25.018,14.484,24.705,14.466,24.433,16.45,23.792,15.874,25.097,14.66,23.058,16.28,24.496,17.677,24.551,15.111,24.71,14.842,23.822,18.937,24.59,14.797,24.79,13.335
"Dec 2, 2012",25.092,14.762,24.08,13.764,24.946,15.401,25.513,17.107,23.501,16.571,23.169,15.54,25.02,14.715,24.993,15.672,23.102,15.599,23.741,15.033,23.986,14.379,23.664,16.418,24.319,14.011,25.515,15.955,23.728,13.299,24.539,13.366,24.972,15.214,24.836,13.567,25.173,13.698,24.044,15.458,24.044,15.458,25.279,16.471,24.579,15.249,24.131,14.356,23.186,14.237,25.042,13.308,23.852,14.89,24.761,16.946,25.014,16.029,24.128,13.565,23.312,15.699,25.428,15.425,25.357,14.232,25.313,13.166,24.867,14.092,24.246,13.217,24.759,16.52,24.151,15.049,24.425,13.385,24.513,14.379,24.752,15.763,24.834,15.597,24.382,13.265,25.711,17.144,24.806,15.019,24.368,15.693,24.189,13.607,25,15.144,23.924,15.248,23.384,14.368,24.775,13.818,22.965,16.583,24.189,16.872,25.151,15.529,23.89,14.343,24.437,18.711,24.485,14.503,25.337,13.849
"Dec 10, 2012",24.358,17.141,22.689,15.622,24.802,15.972,24.021,16.121,23.422,18.575,23.639,17.25,23.574,14.531,23.935,16.109,23.144,17.983,23.115,15.094,24.042,17.204,23.622,17.63,23.498,15.566,24.78,16.944,23.485,14.521,24.679,16.46,24.675,17.131,23.298,13.944,24.296,16.906,23.87,17.2,23.87,17.2,24.842,16.467,23.115,15.346,24.652,17.272,23.563,16.691,24.965,16.256,23.508,15.221,23.891,16.879,22.5,14.99,24.316,16.644,23.716,17.004,23.234,14.566,25.207,17.141,25.03,16.81,23.488,16.743,24.53,16.377,23.997,16.134,24.602,17.132,23.025,14.33,24.998,17.284,24.755,17.476,24.322,16.793,23.505,16.122,23.893,16.711,22.54,14.666,24.259,16.88,24.255,16.475,22.022,14.514,24.099,17.397,23.42,17.202,24.408,17.197,22.274,16.151,23.654,19.102,23.096,15.358,22.705,15.835,22.853,17.534,23.579,16.02,21.893,14.107
"Dec 18, 2012",21.084,12.578,20.874,12.679,22.846,13.468,23.22,14.578,21.067,15.167,20.905,13.889,22.861,12.966,20.42,12.319,20.872,14.214,22.262,13.249,22.253,13.257,21.674,14.912,18.474,11.849,22.496,13.527,21.521,11.584,19.694,12.563,22.071,13.644,22.348,12.606,20.656,12.087,20.485,12.556,20.485,12.556,23.011,13.61,18.19,12.632,21.423,13.718,21.08,12.629,20.633,12.609,21.028,12.436,21.085,13.224,22.267,13.483,20.046,12.813,21.145,14.357,23.413,13.434,21.091,12.864,21.484,12.35,19.742,12.154,19.926,12.561,22.436,13.857,20.833,13.07,20.326,11.455,21.653,13.442,21.22,13.761,21.135,12.956,20.143,12.264,21.656,13.535,23.291,13.52,21.996,14.216,20.446,11.986,23.241,13.478,22.322,13.913,21.394,13.1,20.558,12.112,20.89,14.016,21.429,15.724,,12.701,18.663,12.229,21.957,15.817,19.786,12.165,22.466,12.428
"Dec 26, 2012",20.58,11.05,20.516,10.371,22.592,10.971,21.649,12.5,20.242,12.63,20.154,12.017,20.481,10.227,18.745,11.118,19.935,12.322,21.661,12.613,21.412,11.22,20.676,12.996,20.482,10.131,20.013,10.945,20.877,9.616,21.352,9.622,19.886,11.118,20.865,9.271,20.311,10.181,19.327,11.493,19.327,11.493,20.012,10.994,19.231,10.387,21.324,10.714,20.124,10.684,21.677,9.622,19.993,10.194,17.212,11.729,19.609,11.266,21.042,10.062,19.686,12.498,20.995,10.886,20.96,10.595,21.599,9.713,19.318,10.466,21.531,9.85,18.12,11.144,20.291,11.31,20.208,9.399,21.003,11.171,20.569,12.074,20.058,11.419,20.485,9.95,20.265,11.875,20.711,10.598,20.426,11.887,20.093,10.251,21.185,10.793,21.199,11.93,20.37,11.256,20.095,10.31,20.181,12.848,20.681,12.673,18.094,10.46,19.595,10.457,20.749,13.87,19.673,10.318,19.945,9.684
"Jan 1, 2013",22.412,12.52,20.808,11.752,23.675,13.448,22.05,13.067,21.206,15.072,21.567,13.883,21.542,10.211,21.525,12.284,21.252,14.652,22.491,13.478,22.451,13.99,21.42,14.638,21.385,10.991,22.083,12.749,19.762,11.003,19.863,12.101,22.491,13.075,22.007,9.693,22.164,12.426,21.515,12.743,21.515,12.743,21.617,12.966,21.179,10.971,22.144,13.603,22.564,13.547,21.495,12.402,21.953,12.102,20.717,13.7,21.473,11.184,20.698,12.076,21.364,13.818,22.496,10.593,22.455,12.971,22.21,12.468,21.282,11.782,20.136,12.271,21.187,12.652,22.104,12.389,21.078,11.002,22.299,13.592,22.444,13.13,21.786,12.765,21.563,11.377,21.977,13.294,21.848,10.223,22.284,13.981,21.154,11.707,22.318,10.43,22.248,14.201,22.275,14.003,21.478,12.258,20.864,13.645,21.612,15.453,21.656,11.237,21.165,11.418,21.128,14.598,21.832,11.504,21.902,9.451
"Jan 9, 2013",21.968,10.798,20.472,10.089,22.652,11.545,21.846,11.514,19.728,13.529,20.332,12.276,20.303,9.73,21.572,10.821,19.529,12.626,20.86,11.464,20.912,11.612,20.662,12.759,20.853,10.241,21.823,11.804,20.189,9.48,21.349,10.106,22.505,11.553,20.513,8.792,21.72,10.454,21.143,10.833,21.143,10.833,21.428,12.094,21.096,10.159,21.607,11.893,20.302,11.342,21.697,10.421,20.477,10.63,20.527,12.793,20.672,9.992,20.798,10.118,21.098,11.866,20.962,9.313,21.504,10.867,21.811,10.398,20.999,10.051,21.215,9.88,21.005,11.49,21.585,10.79,19.888,9.418,21.466,11.566,22.39,11.522,21.493,11.71,20.918,10.242,22.046,12.294,20.315,9.233,21.906,11.983,21.421,10.082,21.119,9.213,21.072,12.077,20.087,11.801,21.165,10.402,19.414,12.134,19.981,14.028,21.661,10.207,20.777,10.103,20.843,12.968,21.179,10.076,19.92,8.569
"Jan 17, 2013",23.97,14.425,21.964,12.996,25.881,14.723,24.407,14.213,21.776,16.115,22.632,15.215,22.629,12.683,24.371,14.475,21.808,15.506,25.302,14.994,24.002,14.733,23.383,15.524,22.621,12.947,24.155,14.776,21.855,13.049,22.373,13.097,24.375,14.711,22.835,12.38,22.935,13.791,23.654,14.841,23.654,14.841,23.667,14.617,23.127,12.89,22.831,15.22,23.315,14.62,23.063,13.667,23.844,13.952,23.102,15.537,23.094,12.593,22.4,13.215,23.224,14.994,22.702,12.501,23.284,14.399,23.216,13.826,22.57,13.108,21.91,12.926,23.518,13.906,22.445,14.139,21.947,13.361,22.995,14.638,23.898,15.078,23.924,14.511,22.172,13.257,25.062,15.423,22.169,12.733,24.31,15.242,22.604,13.119,22.294,12.889,24.265,15.141,22.491,14.853,22.622,13.583,22.855,15.139,22.109,16.564,23.476,13.572,22.495,12.955,23.249,16.031,23.344,13.381,21.643,12.388
"Jan 25, 2013",22.528,11.968,21.086,10.826,23.588,12.52,22.729,13.703,20.342,13.486,21.03,12.846,21.634,10.732,20.234,13.044,20.266,12.708,22.711,12.607,22.649,11.821,22.32,13.179,20.444,10.576,21.843,13.508,21.148,10.973,20.663,10.768,21.711,12.852,21.988,10.001,20.835,10.749,21.289,12.735,21.289,12.735,21.553,13.666,20.856,11.446,20.876,12.832,21.948,11.702,20.998,11.326,22.305,11.957,20.628,14.333,20.29,11.177,20.416,11.018,21.921,12.76,21.499,10.896,20.917,11.547,21.018,11.315,20.979,10.596,20.642,10.378,22.21,13.031,20.453,11.427,20.59,11.316,20.755,11.943,21.806,12.973,21.69,13.02,20.466,11.235,20.345,14.36,21.93,10.633,22.864,12.689,20.722,10.937,23.064,10.604,22.999,12.501,21.149,12.064,20.703,10.964,21.687,13.29,20.589,13.841,19.682,12.591,20.15,11.278,20.704,14.908,20.75,11.912,22.317,9.533
"Feb 2, 2013",26.351,16.087,25.273,13.667,27.53,16.196,26.754,15.562,23.852,17.232,24.904,16.49,25.701,14.767,25.95,16.654,23.776,16.55,26.95,16.343,26.241,15.704,25.332,16.735,25.841,14.977,26.097,17.099,25.185,13.769,25.034,14.811,26.194,16.944,27.078,14.244,25.73,14.858,26.011,16.459,26.011,16.459,26.519,16.405,25.632,15.281,25.093,16.971,25.632,15.948,25.462,15.142,26.046,15.358,25.155,17.444,25.813,15.211,24.988,14.115,25.35,16.61,26.377,14.692,25.62,15.894,25.736,15.076,25.584,14.499,24.487,14.182,26.573,15.387,24.771,15.229,26.086,14.902,25.719,15.858,26.352,16.617,25.776,16.686,25.263,14.381,25.697,17.54,26.102,14.51,26.386,16.575,25.715,14.316,27.322,14.12,26.562,16.087,24.937,15.922,25.619,14.811,24.922,16.485,23.88,17.966,25.846,16.096,25.528,15.238,25.29,17.182,25.787,15.437,26.167,13.25
"Feb 10, 2013",26.711,15.414,26.026,14.138,28.921,15.534,28.646,15.409,24.554,16.606,25.617,16.259,24.602,15.361,26.156,17.146,24.671,16.109,28.248,15.777,27.43,15.136,26.509,16.566,25.79,15.509,26.429,17.692,25.856,13.854,26.238,13.872,26.917,17.188,25.411,14.142,26.488,14.207,26.897,15.688,26.897,15.688,27.25,16.722,25.431,15.874,25.839,16.2,26.433,15.654,26.441,14.369,27.938,13.906,25.672,17.863,25.208,15.854,26.003,13.83,26.711,16.407,24.341,15.381,25.997,15.037,26.828,14.311,26.521,13.769,25.799,13.435,28.341,14.929,25.443,14.73,25.554,14.961,26.521,15.277,27.4,16.244,26.268,16.362,25.764,14.37,26.033,18.387,24.287,15.146,27.76,16.12,26.518,14.096,26.074,13.981,28.041,15.419,25.659,15.639,26.59,13.796,26.059,15.746,24.738,17.23,25.815,16.828,26.094,15.161,26.225,17.663,26.294,15.427,24.969,12.363
"Feb 18, 2013",27.346,17.419,26.052,16.891,29.225,17.498,29.066,16.958,25.433,17.961,26.386,17.637,25.755,17.644,27.551,18.589,25.176,17.29,28.481,17.298,28.41,16.489,26.522,18.419,26.256,17.907,27.02,18.438,25.811,16.625,26.857,16.132,27.206,18.528,26.479,17.435,27.28,15.923,27.38,17.732,27.38,17.732,28.03,17.611,26.514,17.835,27.372,18.009,27.204,16.907,27.372,16.748,28.513,16.556,26.445,18.362,26.338,17.508,26.664,15.985,26.132,18.128,26.403,17.047,27.133,16.967,27.569,16.495,26.87,15.795,26.817,15.8,28.981,16.864,26.538,16.52,26.077,17.878,27.618,16.861,27.798,18.348,27.257,18.333,26.339,16.684,26.956,18.798,26.276,17.639,27.67,17.585,27.195,16.198,28.306,16.261,28.719,17.068,26.531,16.8,27.006,15.966,26.85,17.698,25.939,18.504,27.289,18.345,26.78,17.318,26.786,17.86,26.713,17.436,26.902,15.467
"Feb 26, 2013",30.151,18.471,29.111,18.131,31.645,18.006,30.547,18.12,27.888,19.175,28.485,18.75,28.535,19.344,28.92,19.926,27.429,18.343,31.719,18.263,30.724,17.156,28.985,19.265,29.009,19.466,28.769,19.267,28.824,17.717,29.433,17.646,29.382,19.194,28.34,19.374,30.513,16.809,29.636,18.506,29.636,18.506,29.58,18.445,28.802,19.356,29.703,19.252,29.495,18.017,30.244,18.182,31.343,17.481,27.728,19.297,29.448,19.202,29.306,17.361,28.978,18.581,28.267,18.925,29.91,17.738,30.948,17.713,30.069,17.253,29.355,17.17,30.802,18.06,28.858,16.834,28.553,19.2,30.44,17.892,29.845,19.09,29.31,19.334,28.827,17.333,27.961,19.658,27.592,19.615,30.21,17.512,30.133,17.523,29.911,18.826,31.149,17.585,28.79,17.92,30.509,17.213,29.671,18.735,27.93,19.945,28.339,19.702,29.213,19.126,27.657,18.474,28.964,19.084,28.256,17.952
"Mar 6, 2013",31.586,20.67,30.818,20.88,31.777,20.235,30.675,19.241,28.354,21.992,29.618,21.31,29.132,20.279,29.113,20.859,28.468,21.424,31.891,19.353,31.799,21.105,29.743,21.935,29.974,21.508,29.469,20.555,30.852,20.038,30.561,20.732,30.533,21.046,28.986,20.915,31.862,19.958,30.813,20.216,30.813,20.216,30.28,20.17,29.274,20.375,30.148,21.966,30.666,20.916,31.114,21.17,30.972,18.666,27.907,20.443,29.295,19.69,30.851,20.305,29.706,21.318,28.771,19.423,31.606,20.772,31.566,20.841,31.427,20.368,31.024,20.149,31.394,19.419,31.003,19.984,29.765,21.546,31.042,21.327,30.813,20.873,29.954,20.668,30.346,20.003,27.845,20.495,28.437,20.448,31.01,20.506,31.45,20.405,30.979,19.35,31.723,21.258,29.847,21.019,31.634,20.255,29.919,19.56,28.395,22.533,28.337,20.456,30.293,20.947,27.978,19.782,30.494,20.641,29.391,19.619
"Mar 14, 2013",30.971,20.55,30.897,19.511,32.584,21.423,30.451,18.811,29.263,22.033,29.54,21.897,27.443,19.796,27.94,20.889,28.873,21.76,32.94,20.195,32.298,21.922,29.777,22.875,28.908,20.57,28.294,21.554,30.161,18.609,32.269,19.638,29.218,21.844,27.188,19.902,32.661,19.956,30.076,20.601,30.076,20.601,29.416,20.17,28.729,19.734,30.88,21.045,30.898,21.682,32.548,20.07,31.844,20.292,27.034,20.401,28.407,19.22,32.722,19.846,28.933,22.164,26.904,18.923,31.014,20.534,33.73,20.246,30.963,20.4,33.577,19.428,31.47,19.407,30.923,20.607,28.625,19.499,31.977,20.784,30.223,21.426,28.789,21.258,31.122,19.196,26.427,20.199,26.398,19.26,30.954,21.827,32.203,20.059,29.138,17.489,32.407,22.22,30.105,21.485,33.046,20.169,30.667,20.723,29.563,22.215,27.029,19.706,29.949,20.67,27.535,19.136,29.404,20.523,28.229,17.775
"Mar 22, 2013",33.528,23.079,32.838,21.342,33.255,22.883,30.476,20.852,30.542,24.349,31.051,24.107,28.021,20.301,29.111,21.943,30.67,24.111,33.438,21.928,34.443,24.266,30.511,24.369,29.505,21.582,29.708,22.426,32.92,20.488,34.027,21.719,30.958,23.223,27.791,20.624,34.804,22.846,32.095,22.982,32.095,22.982,30.169,22.064,29.826,20.744,31.698,23.391,32.337,23.86,34.465,22.542,32.434,22.26,28.406,22.018,29.027,19.779,34.678,21.555,30.446,24.011,28.494,19.599,34.101,23.821,34.817,22.843,33.051,22.501,35.204,21.509,31.967,21.878,33.1,23.272,29.961,21.175,33.149,23.691,31.979,23.199,30.658,22.836,33.404,20.893,28.33,21.43,27.088,20.101,32.093,23.367,34.533,21.61,28.342,19.954,33.315,24.067,31.475,23.994,36.033,22.105,31.801,22.395,30.721,24.466,28.312,20.815,30.8,21.65,28.858,20.947,30.492,21.976,28.381,19.887
"Mar 30, 2013",33.471,22.89,34.557,21.196,34.204,24.129,32.194,20.54,31.794,24.577,31.654,23.902,31.289,20.902,30.924,21.492,31.616,24.503,34.879,23.312,34.793,24.77,30.937,24.802,31.351,22.003,30.073,22.05,34.727,20.483,35.478,22.414,30.702,23.324,30.774,20.077,37.106,23.575,32.899,22.61,32.899,22.61,31.536,21.425,32.048,21.494,32.985,23.358,33.004,23.952,35.274,22.939,34.174,23.238,29.238,21.435,32.439,20.614,36.097,21.932,30.118,23.898,31.533,20.245,34.58,23.652,36.571,23.815,33.518,22.786,36.87,21.71,34.113,21.115,31.861,23.007,32.126,20.705,35.442,24.24,31.672,23.135,31.077,22.085,35.128,21.071,29.343,20.868,30.154,20.086,32.633,23.911,35.824,22.514,33.032,19.77,33.96,24.779,32.63,24.158,37.533,23.396,32.786,23.535,31.687,24.702,30.076,21.117,32.443,22.159,30.376,20.637,31.969,22.319,32.971,19.382
"Apr 7, 2013",33.786,25.33,35.412,24.013,32.985,24.137,30.576,22.98,31.211,25.499,31.416,25.005,29.317,22.584,29.709,24.41,31.174,24.854,34.417,22.885,33.504,24.958,30.457,25.158,29.871,23.913,30.075,24.15,36.442,23.149,35.749,24.565,31.072,24.607,29.681,23.041,35.514,25.06,32.457,24.997,32.457,24.997,30.391,23.777,30.589,23.757,32.252,24.926,32.35,24.823,34.582,24.815,33.619,23.245,28.304,23.759,29.717,22.457,36.534,24.388,29.794,24.998,29.889,21.966,33.556,25.086,35.184,25.075,33.935,24.583,37.385,24.532,32.152,24.042,32.233,25.181,32.036,23.486,34.008,25.458,31.958,25.403,30.349,24.66,35.479,24.038,27.954,23.766,28.801,22.409,31.713,24.408,36.437,24.371,31.631,22.127,32.954,24.989,31.817,24.865,36.524,24.92,33.151,23.307,31.053,25.688,29.176,23.845,31.665,23.955,28.661,22.72,31.541,24.326,32.613,22.572
"Apr 15, 2013",25.805,19.917,30.791,21.204,32.577,19.867,28.319,18.402,29.319,21.645,30.982,21.41,25.681,19.028,25.191,19.566,28.798,21.458,32.864,20.993,31.653,22.1,29.956,21.426,27.447,20.746,28.04,18.813,32.359,20.805,32.438,21.059,30.083,18.812,26.668,19.81,33.093,19.448,25.957,19,25.957,19,28.495,18.392,26.679,20.546,29.502,20.861,31.615,21.78,31.508,21.053,35.493,18.952,25.103,18.929,26.638,18.612,32.321,21.044,29.779,20.139,26.399,17.956,33.283,20.738,32.947,20.625,27.947,19.974,33.066,21.014,29.589,18.434,31.397,19.758,29.295,19.926,30.553,19.895,28.832,19.067,26.384,19.159,30.045,20.518,24.233,20.413,25.449,18.47,32.176,20.576,31.48,20.685,26.643,17.041,31.352,21.899,30.188,21.312,32.256,20.908,31.242,19.844,29.564,22.372,26.11,20.383,26.752,20.201,26.207,19.926,25.396,19.865,27.962,20
"Apr 23, 2013",31.782,24.263,31.375,24.649,32.982,24.146,31.765,22.711,29.591,24.461,29.884,24.261,29.688,22.137,30.381,22.971,29.686,24.102,34.876,23.401,32.068,24.078,29.703,24.367,29.085,22.848,30.849,23.284,32.71,24.511,32.412,24.838,31.305,24.156,27.991,22.913,31.907,24.5,31.448,23.468,31.448,23.468,30.503,22.551,30.178,22.111,30.601,24.21,30.597,24.395,31.103,24.446,34.199,23.492,29.355,22.6,31.704,21.638,32.775,25.026,29.185,24.104,31.42,21.504,31.064,24.197,31.985,24.888,30.651,23.948,33.513,25.071,31.799,22.835,30.107,24.323,28.73,23.935,31.487,24.697,30.606,24.163,30.443,23.464,31.509,24.184,30.214,22.33,29.934,21.9,31.587,23.959,32.277,24.398,30.663,21.694,31.404,24.261,30.302,23.992,33.053,24.722,33.184,23.758,29.658,24.512,30.561,21.944,29.592,22.932,30.94,22.125,30.293,23.029,29.343,22.847
"May 1, 2013",25.93,24.299,34.62,25.048,28.523,23.593,24.488,21.236,28.397,25.09,28.339,24.893,29.443,22.572,25.418,23.136,29.085,24.9,34.855,23.261,31.088,25.482,27.079,25.445,30.448,24.224,24.094,22.861,35.434,25.716,32.354,24.436,19.432,24.093,30.451,22.163,30.541,24.561,23.718,24.206,23.718,24.206,23.809,21.885,29.824,22.937,30.252,24.396,28.305,25.067,30.851,24.092,21.834,21.317,22.342,23.254,27.635,22.305,32.719,24.356,24.732,24.334,28.896,21.508,29.245,25.349,30.554,24.559,27.522,24.19,34.422,24.455,24.423,21.858,26.594,24.7,32.025,24.062,30.634,25.418,25.357,24.075,23.031,23.7,33.814,24.487,23.136,20.9,30.1,21.507,25.544,24.058,31.524,24.635,30.477,20.965,29.763,24.681,29.138,24.834,31.369,24.929,30.932,22.679,28.549,24.372,27.83,21.69,29.839,23.646,21.341,18.908,28.745,23.983,31.767,21.311
"May 9, 2013",27.31,19.45,29.412,23.25,25.972,22.234,24.971,,30.264,22.946,27.693,21.132,24.379,23.484,26.709,20.358,28.83,23.141,28.731,20.96,25.492,22.424,24.962,23.291,28.735,23.234,24.343,19.518,29.148,23.893,29.946,,26.378,18.589,24.19,23.176,27.095,,27.886,20.255,27.886,20.255,25.912,14.77,26.938,21.909,29.418,,28.538,21.515,29.499,,24.764,15.668,20.317,18.817,24.799,23.241,30.173,21.39,26.026,21.577,25.799,22.026,27.117,20.881,28.431,,24.918,18.165,29.84,22.073,28.096,,26.471,18.804,28.193,23.796,29.12,,27.501,,22.714,20.801,32.576,23.374,29.918,19.928,25.868,23.788,26.656,21.661,29.258,20.969,27.604,23.012,26.17,22.727,28.157,21.334,27.716,,25.299,19.776,28.589,22.812,27.557,21.437,29.121,21.512,26.459,15.475,27.776,19.959,27.327,23.676
"May 17, 2013",25.052,20.773,36.638,22.515,29.353,21.426,26.067,16.402,25.409,25.951,24.222,24.838,25.516,22.995,25.785,17.427,24.431,26.41,28.498,21.569,24.575,25.882,23.891,23.596,24.443,21.93,25.189,23.358,34.99,23.3,29.604,20.676,25.44,24.568,26.057,23.283,24.819,21.148,25.978,21.1,25.978,21.1,24.987,20.386,25.678,18.654,27.631,21.432,24.839,25.847,28.799,21.291,28.435,19.068,24.825,21.922,26.404,21.846,29.425,21.396,24.511,23.576,29.392,19.111,24.358,24.631,25.673,19.05,25.361,17.459,30.773,21.382,25.656,18.037,24.371,24.499,28.278,23.45,23.806,22.713,24.974,24.574,25.341,23.437,25.022,21.324,28.075,16.777,29.6,17.17,23.574,22.98,24.91,22.07,29.694,19.778,25.409,25.256,25.167,25.978,26.248,23.347,27.836,21.37,26.319,25.186,25.41,16.88,24.339,20.347,24.93,18.467,24.499,22.008,28.938,21.406
"May 25, 2013",26.709,24.89,34.324,22.962,23.781,24.927,30.289,23.048,25.08,25.613,22.78,22.576,31.657,23.527,28.546,23.312,24.661,24.956,23.029,23.045,23.635,25.279,19.897,23.837,33.484,23.246,27.516,25.029,35.894,23.711,30.967,22.93,27.243,24.256,31.348,23.709,25.695,22.529,26.227,23.455,26.227,23.455,28.217,24.499,31.047,22.804,18.621,25.652,24.837,20.578,26.029,24.365,29.178,23.81,25.98,24.82,30.801,23.655,32.969,23.111,22.21,23.702,30.293,23.916,25.186,22.059,30.785,24.182,27.426,24.612,33.368,23.293,28.315,22.434,25.352,24.399,35.881,23.282,,23.756,25.327,23.773,27.073,23.298,33.575,22.791,26.677,24.353,30,24.222,22.228,24.255,30.763,22.927,29.963,23.926,23.669,23.798,24.096,23.902,29.646,24.462,27.635,23.58,23.447,25.948,28.318,22.916,30.775,22.768,28.479,25.281,28.041,23.172,28.34,24.178
