date,Chittagong,Barisal,Bogra,Comilla,Khulna,Mymensigh,Narayanganj,Rajshahi,Dhaka,Sylhet
2001-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-04-27,0.0,8.05098,11.653035,13.231941,7.7309766,12.916552,11.826601,0.0,14.481003,37.47454
2001-04-28,0.0,0.0,0.0,13.231941,0.0,12.916552,11.826601,0.0,14.481003,18.73727
2001-04-29,14.3541355,0.0,0.0,0.0,0.0,12.916552,11.826601,7.0823503,14.481003,37.47454
2001-04-30,14.3541355,8.05098,11.653035,26.463882,7.7309766,12.916552,23.653202,7.0823503,14.481003,18.73727
2001-05-01,0.0,0.0,0.0,0.0,24.935446,0.0,0.0,0.0,0.0,0.0
2001-05-02,8.049598,13.371244,23.6771,18.257004,0.0,61.12306,50.9703,0.0,56.42516,19.668266
2001-05-03,24.148796,26.742489,0.0,54.771015,24.935446,20.374352,33.9802,0.0,37.61677,0.0
2001-05-04,16.099195,13.371244,0.0,18.257004,0.0,0.0,0.0,0.0,0.0,0.0
2001-05-05,9.199541,30.562845,54.119087,0.0,28.497654,23.284975,19.41726,34.610287,21.4953,22.47802
2001-05-06,0.0,0.0,11.019021,0.0,0.0,0.0,0.0,0.0,0.0,24.456123
2001-05-07,10.66448,16.003641,28.924929,29.89057,27.192652,40.44567,24.394651,12.903407,39.80154,85.59642
2001-05-08,42.65792,64.014565,11.019021,59.78114,41.436424,57.77953,65.0524,14.746753,68.23122,24.456123
2001-05-09,5.33224,8.001821,19.283285,14.945285,9.064218,10.111418,8.13155,8.602272,9.950385,21.399105
2001-05-10,15.99672,8.001821,28.924929,22.417925,0.0,30.334251,24.394651,8.602272,29.851158,85.59642
2001-05-11,35.366905,31.92661,0.0,50.81086,23.726648,37.09652,49.746742,0.0,51.32781,0.0
2001-05-12,8.841726,15.963305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-05-17,0.0,0.0,8.127236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.907192
2001-05-19,0.0,0.0,8.127236,0.0,5.0512986,16.770847,6.9166245,3.3089437,18.40221,0.0
2001-05-20,6.6405916,8.119066,8.127236,17.504059,10.102597,16.770847,20.749874,6.6178875,18.40221,0.0
2001-05-21,0.0,0.0,0.0,0.0,17.071856,0.0,14.258426,6.1033416,0.0,81.1669
2001-05-22,10.307383,22.12657,0.0,28.987225,17.071856,11.6536665,0.0,0.0,0.0,0.0
2001-05-23,0.0,0.0,32.245384,0.0,0.0,39.95543,32.590687,20.925745,44.13349,46.38109
2001-05-24,23.559732,37.931263,16.122692,0.0,0.0,0.0,0.0,6.9752483,0.0,0.0
2001-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-05-26,8.903886,19.848145,19.818268,13.994188,0.0,14.944566,0.0,0.0,0.0,0.0
2001-05-27,0.0,0.0,17.340982,0.0,21.60981,0.0,0.0,28.040642,0.0,0.0
2001-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-05-29,0.0,17.367126,34.681965,12.244915,10.804905,13.076495,10.293557,14.020321,15.608524,95.21442
2001-05-30,0.0,19.848145,0.0,27.988377,12.348463,29.889132,47.056263,0.0,53.514942,0.0
2001-05-31,23.3727,17.367126,0.0,24.48983,10.804905,0.0,0.0,0.0,0.0,63.476276
2001-06-01,0.0,15.745645,0.0,13.578571,0.0,10.523573,10.435057,0.0,9.870228,0.0
2001-06-02,51.24929,31.49129,0.0,13.578571,21.738329,21.047146,20.870113,7.0876775,19.740456,0.0
2001-06-03,22.777462,20.994194,64.12591,18.104763,43.476658,28.06286,13.913409,37.80095,52.641216,72.42617
2001-06-04,51.24929,0.0,0.0,13.578571,0.0,10.523573,10.435057,0.0,9.870228,108.63926
2001-06-05,68.33238,47.23693,0.0,54.314285,54.34582,52.617863,62.610344,21.263031,39.48091,108.63926
2001-06-06,36.85791,26.817343,0.0,44.027756,13.209388,19.444801,21.036331,0.0,22.99869,63.14541
2001-06-07,61.42985,26.817343,27.13477,22.013878,8.806258,19.444801,21.036331,0.0,22.99869,0.0
2001-06-08,24.57194,35.756454,0.0,0.0,4.403129,0.0,0.0,0.0,0.0,21.04847
2001-06-09,0.0,26.817343,0.0,0.0,8.806258,0.0,0.0,0.0,0.0,0.0
2001-06-10,24.57194,0.0,0.0,11.006939,8.806258,0.0,0.0,0.0,0.0,0.0
2001-06-11,9.663396,11.225641,0.0,8.476617,0.0,9.305063,6.404159,0.0,0.0,24.477642
2001-06-12,0.0,0.0,0.0,16.953234,0.0,9.305063,12.808318,0.0,7.846996,24.477642
2001-06-13,33.13164,38.487915,0.0,19.375126,15.557825,0.0,0.0,0.0,0.0,9.324816
2001-06-14,77.30717,89.80513,0.0,59.33632,40.839287,9.305063,19.212479,0.0,15.693992,8.159214
2001-06-15,57.980373,33.676926,0.0,8.476617,27.226194,0.0,12.808318,0.0,0.0,0.0
2001-06-16,67.98966,15.73131,0.0,23.969337,13.549466,0.0,8.966197,11.157006,14.46828,52.29217
2001-06-17,81.58759,31.46262,18.432785,23.969337,22.582445,0.0,8.966197,16.73551,7.23414,34.861446
2001-06-18,0.0,7.865655,0.0,0.0,18.065954,18.30401,17.932394,16.73551,7.23414,0.0
2001-06-19,13.597932,23.596966,30.721306,23.969337,13.549466,18.30401,17.932394,11.157006,21.70242,0.0
2001-06-20,0.0,15.73131,24.577045,11.984669,0.0,0.0,0.0,11.157006,7.23414,0.0
2001-06-21,0.0,10.979394,18.204687,0.0,0.0,0.0,0.0,6.7195826,0.0,0.0
2001-06-22,0.0,0.0,0.0,12.423705,16.46801,7.9654393,0.0,0.0,0.0,29.96312
2001-06-23,9.859389,4.803485,0.0,12.423705,16.46801,7.9654393,11.302933,0.0,12.430296,49.93853
2001-06-24,9.859389,0.0,0.0,6.2118526,0.0,7.9654393,11.302933,5.879634,12.430296,39.950825
2001-06-25,0.0,0.0,0.0,14.198521,0.0,0.0,0.0,0.0,0.0,11.414521
2001-06-26,0.0,18.496874,0.0,0.0,0.0,9.243842,41.5176,0.0,0.0,39.018375
2001-06-27,0.0,18.496874,0.0,0.0,23.67777,0.0,0.0,0.0,0.0,0.0
2001-06-28,13.11533,0.0,0.0,27.516083,0.0,9.243842,0.0,0.0,10.750543,39.018375
2001-06-29,0.0,0.0,0.0,13.758041,0.0,9.243842,0.0,0.0,0.0,0.0
2001-06-30,0.0,18.496874,0.0,13.758041,35.516655,0.0,0.0,21.735151,10.750543,0.0
2001-07-01,74.99845,41.347294,0.0,22.602783,17.665533,18.384857,12.369167,6.3298526,9.534512,51.929947
2001-07-02,37.499226,13.782431,0.0,11.301392,17.665533,0.0,12.369167,0.0,9.534512,0.0
2001-07-03,37.499226,0.0,0.0,0.0,17.665533,0.0,0.0,0.0,0.0,10.38599
2001-07-04,74.99845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.77198
2001-07-05,74.99845,0.0,12.486798,33.904175,0.0,0.0,0.0,12.659705,0.0,31.157969
2001-07-06,0.0,0.0,0.0,15.493071,0.0,17.275188,28.788292,0.0,19.800964,16.766779
2001-07-07,0.0,0.0,15.309778,15.493071,0.0,25.912785,9.596097,0.0,19.800964,16.766779
2001-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.766779
2001-07-09,51.721256,28.95988,7.654889,15.493071,22.982141,8.637594,9.596097,14.640949,9.900482,0.0
2001-07-10,0.0,28.95988,7.654889,7.7465353,22.982141,0.0,0.0,7.3204746,0.0,0.0
2001-07-11,0.0,57.96548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.520191,0.0,30.986305
2001-07-15,56.94665,0.0,0.0,44.674892,0.0,40.370884,25.061708,0.0,31.449415,27.113016
2001-07-16,40.75226,21.21025,10.362705,13.097652,0.0,7.3297496,0.0,12.067799,0.0,8.789521
2001-07-17,30.564194,15.907687,23.316086,9.823239,16.479612,10.994624,22.885029,27.152546,24.108465,13.18428
2001-07-18,0.0,0.0,0.0,9.823239,0.0,16.491936,7.628343,0.0,16.07231,13.18428
2001-07-19,0.0,0.0,0.0,0.0,0.0,6.2826433,0.0,0.0,0.0,7.533875
2001-07-20,15.282097,0.0,15.544058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-07-21,0.0,0.0,20.589096,0.0,22.774546,4.394643,7.0998936,16.406994,8.128799,10.438873
2001-07-22,41.713554,2.6075854,0.0,0.0,0.0,0.0,0.0,9.375425,0.0,0.0
2001-07-23,0.0,0.0,0.0,19.00612,0.0,5.0224495,5.4094434,9.375425,4.645028,5.9650707
2001-07-24,18.948137,6.469111,10.24873,5.1034784,8.010147,4.3785796,4.8284626,5.4863973,4.7651296,5.271454
2001-07-25,0.0,1.1408185,0.0,0.0,15.183031,0.0,0.0,0.0,0.0,0.0
2001-07-26,0.0,12.139455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-07-27,0.0,0.0,8.91891,0.0,6.794771,0.0,0.0,0.0,0.0,0.0
2001-07-28,0.0,12.139455,35.67564,0.0,13.589542,27.210814,18.005114,18.703596,16.663397,14.31194
2001-07-29,0.0,24.27891,35.67564,37.684616,33.973858,27.210814,45.012783,31.172667,33.326794,57.24776
2001-07-30,0.0,24.27891,26.756733,9.421154,20.384314,34.01352,27.007673,37.407192,41.65849,71.5597
2001-07-31,0.0,24.27891,26.756733,18.842308,20.384314,27.210814,27.007673,6.2345333,24.995096,100.18358
2001-08-01,0.0,19.956278,36.832058,0.0,11.863763,0.0,0.0,18.646338,0.0,23.150497
2001-08-02,28.04067,19.956278,7.366412,11.36165,11.863763,0.0,0.0,0.0,0.0,11.575249
2001-08-03,0.0,0.0,7.366412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-08-04,56.08134,0.0,0.0,34.08495,0.0,19.292397,21.109566,0.0,25.055145,23.150497
2001-08-05,56.08134,39.912556,14.732824,56.808254,5.9318814,48.230995,52.773914,18.646338,41.75857,46.300995
2001-08-06,24.054253,17.154572,0.0,14.320354,0.0,6.769985,9.431319,0.0,0.0,31.404678
2001-08-07,48.108505,25.731857,9.606064,14.320354,9.374891,13.53997,0.0,7.059683,8.124629,10.468226
2001-08-08,48.108505,51.463715,19.212128,42.961067,28.124676,27.07994,47.1566,21.179049,40.62315,20.936453
2001-08-09,24.054253,0.0,9.606064,14.320354,9.374891,6.769985,9.431319,14.119366,8.124629,20.936453
2001-08-10,0.0,0.0,9.606064,0.0,0.0,6.769985,0.0,0.0,8.124629,0.0
2001-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-08-12,73.85332,38.04506,10.055661,25.422544,0.0,0.0,11.761466,0.0,0.0,13.85809
2001-08-13,49.235546,0.0,20.111322,25.422544,0.0,22.170525,23.522932,26.21461,32.543602,27.71618
2001-08-14,28.134598,28.986713,11.492186,0.0,23.904552,8.445914,13.441676,9.986518,12.397564,15.837818
2001-08-15,0.0,25.363373,0.0,0.0,20.916483,7.3901744,0.0,8.738202,0.0,0.0
2001-08-16,0.0,0.0,0.0,8.095749,0.0,0.0,7.9965215,0.0,9.529332,0.0
2001-08-17,18.816912,11.98048,21.772738,16.191498,11.136298,0.0,0.0,16.57588,0.0,26.671463
2001-08-18,0.0,23.96096,0.0,16.191498,11.136298,9.333227,7.9965215,0.0,9.529332,17.780975
2001-08-19,43.01009,27.383957,0.0,27.756853,12.7272,21.333092,27.416645,0.0,21.781332,30.481672
2001-08-20,18.816912,35.94144,0.0,32.382996,33.408894,37.33291,39.982605,0.0,38.11733,26.671463
2001-08-21,0.0,0.0,0.0,0.0,0.0,4.5841537,0.0,2.63665,8.0418415,0.0
2001-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-08-23,0.0,0.0,6.1041274,0.0,0.0,0.0,0.0,2.63665,0.0,27.825035
2001-08-24,0.0,0.0,0.0,32.19781,19.717838,4.011134,12.305991,0.0,3.5183053,24.346905
2001-08-25,0.0,8.252875,14.242963,0.0,0.0,16.044537,8.203994,3.0760915,9.382148,32.46254
2001-08-26,13.717946,21.485926,0.0,5.8195844,26.45525,24.188515,10.325189,9.457979,23.243912,47.08965
2001-08-27,27.435892,28.6479,10.481878,11.639169,5.2910495,12.094257,15.487783,23.64495,11.621956,26.90837
2001-08-28,18.290594,0.0,0.0,15.518892,7.054733,0.0,6.8834586,0.0,7.74797,0.0
2001-08-29,82.30767,35.809875,5.240939,34.917507,15.873148,20.733011,25.812971,14.18697,19.923351,7.6881065
2001-08-30,0.0,7.161975,10.481878,11.639169,10.582099,12.094257,10.325189,9.457979,11.621956,13.454185
2001-08-31,13.717946,0.0,0.0,0.0,10.582099,0.0,5.1625943,4.7289896,0.0,26.90837
2001-09-01,0.0,0.0,11.088572,0.0,0.0,0.0,0.0,0.0,0.0,18.683292
2001-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.683292
2001-09-03,0.0,0.0,0.0,0.0,0.0,0.0,2.226742,0.0,0.0,0.0
2001-09-04,0.0,0.0,16.632858,0.0,0.0,0.0,0.0,27.343304,0.0,18.683292
2001-09-05,0.0,16.338978,11.088572,0.0,30.592009,0.0,4.453484,6.835826,5.2541637,0.0
2001-09-06,0.0,10.922501,22.983501,0.0,19.616007,8.51412,8.04761,8.008173,0.0,13.375435
2001-09-07,0.0,0.0,35.022476,0.0,0.0,0.0,0.0,22.880493,0.0,15.286213
2001-09-08,0.0,0.0,30.644667,0.0,0.0,17.02824,0.0,16.016346,15.368319,0.0
2001-09-09,0.0,12.482859,26.266855,0.0,22.418293,9.730423,9.197269,22.880493,17.563793,30.572426
2001-09-10,0.0,32.7675,53.628166,14.693739,13.077339,0.0,0.0,12.0122595,0.0,26.75087
2001-09-11,0.0,0.0,30.1268,13.535799,9.488818,20.250292,16.873074,6.8509684,17.733665,39.842876
2001-09-12,0.0,0.0,6.0253596,6.7678995,9.488818,0.0,0.0,13.701937,0.0,13.280959
2001-09-13,0.0,12.431132,12.050719,0.0,0.0,0.0,0.0,0.0,0.0,39.842876
2001-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-09-15,18.713516,0.0,6.0253596,6.7678995,0.0,0.0,0.0,0.0,0.0,0.0
2001-09-16,62.746098,33.536453,30.258894,42.68528,17.230204,24.095789,22.138592,15.1233,31.543465,72.58794
2001-09-17,0.0,33.536453,15.129447,28.45685,0.0,48.191578,22.138592,20.1644,63.08693,48.391964
2001-09-18,31.373049,22.357634,15.129447,28.45685,0.0,12.0478945,33.20789,5.0411,15.771732,0.0
2001-09-19,15.686524,33.536453,0.0,42.68528,11.486802,60.239468,44.277184,0.0,63.08693,120.9799
2001-09-20,0.0,0.0,0.0,0.0,6.5638876,41.307068,37.951874,5.761257,36.049675,55.3051
2001-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-09-22,11.743447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.749805
2001-09-23,11.743447,10.9306555,0.0,0.0,5.005035,0.0,5.015098,0.0,0.0,17.49961
2001-09-24,11.743447,16.395983,3.343479,15.213551,5.005035,18.07786,10.030196,0.0,19.496243,0.0
2001-09-25,5.8717237,0.0,0.0,5.0711837,0.0,0.0,0.0,0.0,0.0,8.749805
2001-09-26,19.181694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.861618
2001-09-27,0.0,0.0,9.902869,0.0,6.947349,7.310224,9.691642,8.425482,11.136023,39.723236
2001-09-28,9.590847,0.0,0.0,0.0,6.947349,0.0,9.691642,0.0,0.0,0.0
2001-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-09-30,10.960968,0.0,0.0,0.0,7.939828,8.354542,0.0,9.629123,12.726883,22.698994
2001-10-01,11.110716,26.067581,20.36056,12.919944,11.716778,20.89102,16.43807,26.60935,18.662903,17.169348
2001-10-02,33.332146,52.135162,40.72112,25.839888,46.86711,41.78204,32.87614,17.739567,37.325806,51.508045
2001-10-03,33.332146,26.067581,40.72112,38.75983,35.150333,41.78204,49.31421,26.60935,55.988712,68.67739
2001-10-04,11.110716,13.033791,20.36056,12.919944,23.433556,0.0,16.43807,44.348915,0.0,0.0
2001-10-05,0.0,0.0,20.36056,0.0,0.0,0.0,0.0,26.60935,0.0,34.338696
2001-10-06,0.0,11.024047,67.00198,0.0,11.96261,20.167019,17.06057,18.500076,18.522343,27.77007
2001-10-07,0.0,0.0,16.750496,0.0,0.0,0.0,0.0,9.250038,0.0,27.77007
2001-10-08,0.0,0.0,33.50099,11.393746,0.0,40.334038,34.12114,27.750114,37.044685,27.77007
2001-10-09,62.817436,37.796734,38.28685,26.04285,41.014664,46.096046,38.99559,31.714418,42.336784,63.47444
2001-10-10,13.741313,22.048094,0.0,11.393746,11.96261,0.0,0.0,0.0,0.0,27.77007
2001-10-11,0.0,18.226442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-12,29.94632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-13,29.94632,0.0,0.0,14.8106365,13.066253,0.0,0.0,10.063715,0.0,22.785013
2001-10-14,29.94632,31.89627,0.0,29.621273,13.066253,19.197681,43.535656,0.0,21.782576,22.785013
2001-10-15,0.0,0.0,0.0,0.0,13.066253,0.0,0.0,0.0,0.0,0.0
2001-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-17,0.0,0.0,0.0,0.0,0.0,0.0,10.904502,0.0,0.0,0.0
2001-10-18,14.253562,0.0,0.0,37.48141,12.706396,54.352375,21.809004,0.0,48.613445,0.0
2001-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-26,8.609505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-27,60.26653,45.170597,0.0,40.07168,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-28,34.43802,30.113735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-29,17.21901,30.113735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-30,9.839434,17.20785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-31,8.609505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.784504,0.0,0.0
2001-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-10,13.177498,26.39861,7.930803,4.905216,9.663327,0.0,7.5661654,0.0,0.0,6.1483355
2001-11-11,58.8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.242944
2001-11-12,19.6099,39.20066,0.0,30.326147,0.0,26.044651,24.063251,0.0,30.214705,0.0
2001-11-13,0.0,0.0,0.0,0.0,15.771799,0.0,0.0,0.0,0.0,0.0
2001-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-20,0.0,2.1182392,2.379134,1.6828519,0.0,1.7233336,0.0,0.0,1.7962106,0.0
2001-12-21,0.0,4.8659954,2.6493402,1.4334164,0.0,4.104677,5.0988703,0.7529056,4.193371,4.3618875
2001-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-24,2.8228068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-25,2.8228068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-07,0.0,1.7250862,5.935452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.754924,0.0
2002-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-10,0.0,0.0,0.0,0.0,0.0,0.6513809,0.94350594,0.0,0.0,0.830151
2002-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
