datetime,Unnamed: 0.1,name,tempmax_x,tempmin_x,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed_x,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,Unnamed: 0_x,river_discharge,Unnamed: 0_y,weathercode,tempmax_y,tempmin_y,temperature_2m_mean,apparent_temperature_mean,precipitation_sum,rain_sum,precipitation_hours,windspeed_y,et0_fao_evapotranspiration
25-07-2018,1691,"Mymensingh,Bangladesh",31.1,26.2,28.1,40.6,26.2,33.3,26.5,91.6,43.2,100.0,100.0,rain,,,,16.2,177.7,1001.2,84.5,5.6,207.8,18.1,7,,2018-07-25T05:22:55,2018-07-25T18:46:37,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3492,180.55,3127,63,29.9,25.4,27.0,32.6,19.4,19.4,16.0,11.3,2.6
25-07-2019,2215,"Mymensingh,Bangladesh",32.0,26.4,29.0,41.3,26.4,34.7,26.3,85.7,20.8,100.0,100.0,rain,,,,13.3,172.0,1002.2,93.5,6.3,252.3,21.7,9,,2019-07-25T05:22:49,2019-07-25T18:46:45,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3857,310.89,3492,63,31.8,25.4,27.5,33.7,22.6,22.6,22.0,8.9,2.32
25-07-2020,2581,"Mymensingh,Bangladesh",32.1,25.8,28.8,41.8,25.8,34.7,26.3,86.9,1.8,100.0,54.17,rain,,,,14.4,177.6,1006.7,68.3,6.1,285.7,24.7,9,,2020-07-25T05:23:11,2020-07-25T18:46:25,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",4223,341.77,3858,55,32.2,25.4,28.7,35.2,1.8,1.8,8.0,10.4,4.25
25-07-2021,2946,"Mymensingh,Bangladesh",31.7,26.6,28.8,42.5,26.6,35.6,27.0,90.3,8.8,100.0,91.67,rain,,,,18.0,167.6,,83.6,,211.8,18.2,7,,2021-07-25T05:23:05,2021-07-25T18:46:32,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote,4588,179.72,4223,63,31.6,25.7,28.0,33.6,9.1,9.1,12.0,14.8,2.94
25-07-2022,3311,"Mymensingh,Bangladesh",29.9,25.3,27.1,34.7,25.3,29.3,24.1,83.9,7.2,100.0,54.17,rain,0.0,0.0,17.6,11.9,129.3,1007.7,89.6,21.1,140.0,12.3,7,30.0,2022-07-25T05:22:59,2022-07-25T18:46:40,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote,4953,176.42,4588,63,30.7,24.9,27.5,33.6,13.7,13.7,18.0,6.3,3.21
25-07-2023,3676,"Mymensingh,Bangladesh",35.8,25.5,30.4,46.2,25.5,36.6,25.6,77.0,12.8,100.0,37.5,rain,0.0,0.0,35.3,15.8,160.3,1004.2,90.9,16.5,252.6,21.7,10,60.0,2023-07-25T05:22:53,2023-07-25T18:46:47,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",5318,179.3,4953,61,34.2,26.2,30.0,36.7,5.0,5.0,11.0,8.3,4.54
25-08-2014,236,"Mymensingh,Bangladesh",30.7,24.9,27.3,39.2,24.9,30.5,25.8,91.7,11.2,100.0,79.17,rain,,,,16.6,178.3,1006.1,91.5,5.6,147.1,12.7,5,,2014-08-25T05:36:30,2014-08-25T18:24:14,0.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",2062,216.77,1697,61,30.6,24.9,27.2,32.9,9.1,9.1,20.0,9.4,2.81
25-08-2015,601,"Mymensingh,Bangladesh",31.4,26.3,28.7,40.7,26.3,34.5,26.6,89.0,0.0,0.0,0.0,,,,,15.8,164.1,1002.1,88.3,6.1,191.2,16.6,7,,2015-08-25T05:36:24,2015-08-25T18:24:28,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41886099999,remote,41909099999",2427,327.85,2062,55,31.2,25.6,28.0,33.6,2.2,2.2,8.0,11.9,3.38
25-08-2016,967,"Mymensingh,Bangladesh",37.0,26.0,30.7,51.9,26.0,39.2,27.0,81.9,10.2,100.0,50.0,rain,,,,10.4,223.1,1002.7,59.9,6.8,175.0,15.1,6,,2016-08-25T05:36:42,2016-08-25T18:23:45,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41886099999,remote,41909099999",2793,173.58,2428,63,34.8,25.4,30.3,37.5,17.1,17.1,11.0,9.5,4.88
25-08-2017,1332,"Mymensingh,Bangladesh",31.6,26.3,28.9,41.6,26.3,35.0,26.6,87.8,11.1,100.0,100.0,rain,,,,13.0,168.1,1001.8,83.8,6.1,201.2,17.4,7,,2017-08-25T05:36:36,2017-08-25T18:23:59,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3158,339.41,2793,61,32.4,25.5,28.3,34.5,8.6,8.6,17.0,8.7,3.62
25-08-2018,1752,"Mymensingh,Bangladesh",32.1,26.2,28.9,42.2,26.2,35.0,26.7,88.5,18.5,100.0,83.33,rain,,,,15.5,150.9,1000.0,89.1,6.7,172.4,14.8,6,,2018-08-25T05:36:31,2018-08-25T18:24:13,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3523,149.31,3158,61,31.7,25.5,27.8,33.5,7.0,7.0,14.0,14.6,2.81
25-08-2018,1753,"Mymensingh,Bangladesh",32.1,26.2,28.9,42.2,26.2,35.0,26.7,88.5,18.5,100.0,83.33,rain,,,,15.5,150.9,1000.0,89.1,6.7,172.4,14.8,6,,2018-08-25T05:36:31,2018-08-25T18:24:13,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3523,149.31,3158,61,31.7,25.5,27.8,33.5,7.0,7.0,14.0,14.6,2.81
25-08-2019,2246,"Mymensingh,Bangladesh",32.2,25.4,28.6,41.8,25.4,33.9,26.0,86.7,4.3,100.0,79.17,rain,,,,15.1,127.2,1003.6,60.6,6.3,237.0,20.4,8,,2019-08-25T05:36:26,2019-08-25T18:24:27,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3888,223.39,3523,61,32.6,25.1,28.9,35.0,5.0,5.0,9.0,9.0,4.41
25-08-2020,2612,"Mymensingh,Bangladesh",34.1,25.9,28.5,43.7,25.9,33.5,26.3,88.8,11.1,100.0,83.33,rain,,,,14.8,120.5,1002.4,86.3,6.4,127.6,11.0,5,,2020-08-25T05:36:44,2020-08-25T18:23:45,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",4254,247.89,3889,63,32.8,25.7,28.5,34.1,8.4,8.4,9.0,16.2,3.93
25-08-2021,2977,"Mymensingh,Bangladesh",31.9,27.0,29.0,42.9,31.3,36.8,27.3,90.9,16.3,100.0,100.0,rain,,,,18.0,202.1,,93.6,,190.9,16.4,6,,2021-08-25T05:36:39,2021-08-25T18:24:00,0.59,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote,4619,197.61,4254,61,31.0,25.6,27.4,33.5,18.0,18.0,20.0,12.9,2.4
25-08-2022,3342,"Mymensingh,Bangladesh",34.1,25.3,29.3,40.7,25.3,32.5,23.5,72.2,0.1,100.0,4.17,rain,0.0,0.0,20.5,11.5,155.6,1004.6,57.4,22.0,220.5,19.2,8,10.0,2022-08-25T05:36:34,2022-08-25T18:24:14,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"41886099999,remote",4984,151.41,4619,51,32.2,24.6,28.6,33.8,0.2,0.2,2.0,9.6,4.0
25-09-2014,267,"Mymensingh,Bangladesh",29.8,25.6,27.1,36.7,25.6,29.6,25.5,91.3,12.3,100.0,100.0,rain,,,,16.9,172.3,1008.1,89.2,5.3,157.2,13.5,6,,2014-09-25T05:47:51,2014-09-25T17:52:08,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",2093,200.37,1728,53,27.9,23.6,25.2,30.4,4.9,4.9,16.0,11.7,1.64
25-09-2015,632,"Mymensingh,Bangladesh",33.2,25.6,28.6,39.9,25.6,33.1,25.5,84.7,0.0,0.0,0.0,,,,,14.8,224.3,1004.2,47.9,6.5,249.1,21.5,9,,2015-09-25T05:47:45,2015-09-25T17:52:23,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41886099999,remote,41909099999",2458,310.89,2093,51,31.7,24.0,27.5,32.4,0.2,0.2,1.0,13.1,3.94
25-09-2016,998,"Mymensingh,Bangladesh",31.1,25.1,27.7,39.9,25.1,31.5,25.8,89.6,7.5,100.0,100.0,rain,,,,10.8,156.6,1005.4,79.8,5.6,120.6,10.4,4,,2016-09-25T05:48:03,2016-09-25T17:51:35,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",2824,198.99,2459,63,30.5,24.7,27.0,32.9,24.0,24.0,19.0,8.7,2.74
25-09-2017,1363,"Mymensingh,Bangladesh",33.3,25.9,29.6,46.4,25.9,36.9,26.7,85.2,4.5,100.0,62.5,rain,,,,6.8,260.6,1004.2,69.8,6.3,203.3,17.6,7,,2017-09-25T05:47:57,2017-09-25T17:51:50,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41886099999,remote,41909099999",3189,256.63,2824,53,32.4,25.8,28.8,35.6,1.5,1.5,5.0,5.4,3.07
25-09-2018,1814,"Mymensingh,Bangladesh",30.9,25.7,28.1,40.5,25.7,33.0,26.1,89.2,5.8,100.0,75.0,rain,,,,17.3,215.4,1007.5,86.7,5.3,150.3,13.0,5,,2018-09-25T05:47:52,2018-09-25T17:52:06,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3554,118.4,3189,61,31.1,24.9,27.1,33.3,8.8,8.8,20.0,7.2,2.62
25-09-2018,1815,"Mymensingh,Bangladesh",30.9,25.7,28.1,40.5,25.7,33.0,26.1,89.2,5.8,100.0,75.0,rain,,,,17.3,215.4,1007.5,86.7,5.3,150.3,13.0,5,,2018-09-25T05:47:52,2018-09-25T17:52:06,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3554,118.4,3189,61,31.1,24.9,27.1,33.3,8.8,8.8,20.0,7.2,2.62
25-09-2019,2277,"Mymensingh,Bangladesh",28.2,24.7,26.0,32.6,24.7,27.1,24.4,91.5,23.9,100.0,70.83,rain,,,,16.2,77.0,1015.7,89.5,5.0,128.1,11.0,5,,2019-09-25T05:47:47,2019-09-25T17:52:22,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3919,171.19,3554,53,27.1,23.8,25.1,30.3,7.3,7.3,22.0,12.6,1.39
25-09-2020,2643,"Mymensingh,Bangladesh",32.1,26.1,27.9,40.8,26.1,32.8,26.7,93.1,42.6,100.0,100.0,rain,,,,19.8,176.9,1003.4,89.4,5.6,99.6,8.6,4,,2020-09-25T05:48:05,2020-09-25T17:51:34,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",4285,257.82,3920,63,29.9,24.7,26.4,31.4,24.3,24.3,22.0,16.3,1.69
25-09-2021,3008,"Mymensingh,Bangladesh",32.2,25.8,28.7,41.4,25.8,33.4,25.6,83.8,8.5,100.0,58.33,rain,,,,8.6,170.1,,68.7,,224.9,19.4,8,,2021-09-25T05:48:00,2021-09-25T17:51:50,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote,4650,170.79,4285,61,33.5,25.6,29.0,35.9,4.7,4.7,6.0,9.8,4.25
25-09-2022,3373,"Mymensingh,Bangladesh",32.1,24.7,28.0,37.6,24.7,30.9,23.7,78.1,0.5,100.0,16.67,rain,0.0,0.0,10.1,8.6,94.0,1006.8,94.9,23.9,213.1,18.5,8,30.0,2022-09-25T05:47:55,2022-09-25T17:52:06,0.98,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote,5015,180.13,4650,65,31.1,24.5,26.6,32.6,16.5,16.5,12.0,6.1,2.63
25-10-2014,297,"Mymensingh,Bangladesh",31.1,21.1,25.9,34.6,21.1,26.9,21.1,76.2,0.5,100.0,8.33,rain,,,,7.9,343.8,1011.5,50.3,4.6,212.2,18.5,8,,2014-10-25T06:01:10,2014-10-25T17:23:26,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"41886099999,remote,41909099999",2123,117.85,1758,3,30.0,21.2,25.4,29.1,0.0,0.0,0.0,6.9,3.59
25-10-2015,662,"Mymensingh,Bangladesh",31.1,20.8,25.4,33.8,20.8,26.2,20.5,76.0,0.0,0.0,0.0,,,,,6.8,301.8,1013.5,1.2,4.1,225.4,19.5,8,,2015-10-25T06:01:01,2015-10-25T17:23:36,0.42,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",2488,169.22,2123,3,29.7,19.0,24.2,27.4,0.0,0.0,0.0,8.0,3.73
25-10-2016,1028,"Mymensingh,Bangladesh",33.2,21.7,26.6,36.0,21.7,28.4,22.8,81.4,0.0,0.0,0.0,,,,,9.4,307.1,1005.7,38.5,5.1,229.3,19.8,8,,2016-10-25T06:01:26,2016-10-25T17:23:02,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41886099999,remote,41909099999",2854,154.96,2489,0,31.0,20.8,25.7,29.6,0.0,0.0,0.0,7.7,3.72
25-10-2017,1393,"Mymensingh,Bangladesh",30.3,22.5,26.0,34.0,22.5,27.3,21.9,79.4,0.0,0.0,0.0,,,,,7.6,119.0,,0.9,,206.3,17.9,7,,2017-10-25T06:01:18,2017-10-25T17:23:12,0.18,Clear,Clear conditions throughout the day.,clear-day,remote,3219,256.63,2854,51,29.5,19.2,24.5,28.8,0.2,0.2,1.0,7.2,2.94
25-10-2018,1874,"Mymensingh,Bangladesh",30.1,19.0,23.8,32.0,19.0,24.2,18.6,74.2,0.0,0.0,0.0,,,,,10.1,336.3,1014.1,16.5,7.0,225.0,19.5,8,,2018-10-25T06:01:10,2018-10-25T17:23:24,0.52,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",3584,87.1,3219,0,29.5,18.7,23.8,26.4,0.0,0.0,0.0,8.7,3.89
25-10-2018,1875,"Mymensingh,Bangladesh",30.1,19.0,23.8,32.0,19.0,24.2,18.6,74.2,0.0,0.0,0.0,,,,,10.1,336.3,1014.1,16.5,7.0,225.0,19.5,8,,2018-10-25T06:01:10,2018-10-25T17:23:24,0.52,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",3584,87.1,3219,0,29.5,18.7,23.8,26.4,0.0,0.0,0.0,8.7,3.89
25-10-2019,2307,"Mymensingh,Bangladesh",26.2,20.6,23.1,26.2,20.6,23.1,22.0,93.9,26.3,100.0,83.33,rain,,,,18.4,67.6,1012.4,88.8,4.5,105.6,9.1,4,,2019-10-25T06:01:03,2019-10-25T17:23:36,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3949,174.39,3584,65,24.5,20.8,22.4,25.0,55.8,55.8,24.0,18.9,1.06
25-10-2020,2673,"Mymensingh,Bangladesh",29.6,23.5,26.3,35.0,23.5,28.2,24.2,88.4,3.6,100.0,70.83,rain,,,,8.3,281.1,1009.1,37.7,6.0,213.5,18.6,8,,2020-10-25T06:01:28,2020-10-25T17:23:01,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",4315,206.97,3950,53,28.7,21.8,24.7,29.3,3.1,3.1,11.0,9.0,1.68
25-10-2021,3038,"Mymensingh,Bangladesh",28.7,21.4,25.0,31.3,21.4,25.7,21.2,80.1,1.2,100.0,29.17,rain,,,,6.5,118.8,,28.8,,196.8,16.9,7,,2021-10-25T06:01:21,2021-10-25T17:23:13,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote,4680,133.9,4315,51,29.3,21.2,25.5,30.3,0.3,0.3,1.0,5.2,3.4
25-10-2022,3403,"Mymensingh,Bangladesh",24.6,19.8,21.5,24.6,19.8,21.5,20.5,94.0,34.3,100.0,45.83,rain,0.0,0.0,46.8,29.2,334.4,1006.1,87.2,17.7,55.0,4.8,6,10.0,2022-10-25T06:01:13,2022-10-25T17:23:24,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",5045,168.43,4680,61,24.0,19.2,21.1,23.6,8.0,8.0,11.0,13.3,0.89
25-11-2014,328,"Mymensingh,Bangladesh",27.7,14.0,19.8,28.2,14.0,19.8,14.8,75.5,0.0,0.0,0.0,,,,,10.8,318.9,1012.4,32.0,2.9,175.2,15.1,7,,2014-11-25T06:21:22,2014-11-25T17:08:57,0.1,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"41886099999,remote,41909099999",2154,72.45,1789,3,26.5,14.7,20.6,21.7,0.0,0.0,0.0,8.9,3.11
25-11-2015,693,"Mymensingh,Bangladesh",28.8,15.9,22.5,29.1,15.9,22.5,15.2,65.5,0.0,0.0,0.0,,,,,5.4,136.9,1013.3,38.7,5.0,195.7,17.0,7,,2015-11-25T06:21:11,2015-11-25T17:08:58,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41886099999,remote,41909099999",2519,97.4,2154,1,27.9,15.5,21.3,22.3,0.0,0.0,0.0,6.5,3.01
25-11-2016,1059,"Mymensingh,Bangladesh",28.1,15.4,22.0,28.3,15.4,22.0,17.2,75.3,0.0,0.0,0.0,,,,,3.6,311.6,1011.0,15.7,3.0,177.1,15.4,7,,2016-11-25T06:21:44,2016-11-25T17:08:54,0.86,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",2885,94.5,2520,3,26.2,15.6,21.1,22.7,0.0,0.0,0.0,6.8,2.84
25-11-2017,1424,"Mymensingh,Bangladesh",28.1,13.3,19.8,28.3,13.3,19.8,15.4,77.7,0.0,0.0,0.0,,,,,10.4,322.8,1013.7,15.9,3.9,179.5,15.5,7,,2017-11-25T06:21:33,2017-11-25T17:08:55,0.22,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",3250,137.04,2885,2,26.8,15.6,20.8,22.4,0.0,0.0,0.0,7.6,2.87
25-11-2018,1936,"Mymensingh,Bangladesh",28.1,15.7,21.7,28.6,15.7,21.8,16.5,73.6,0.0,0.0,0.0,,,,,6.8,74.0,1015.2,0.0,4.0,195.9,16.9,7,,2018-11-25T06:21:23,2018-11-25T17:08:57,0.57,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",3615,66.3,3250,1,27.6,15.6,21.1,22.8,0.0,0.0,0.0,6.6,2.99
25-11-2018,1937,"Mymensingh,Bangladesh",28.1,15.7,21.7,28.6,15.7,21.8,16.5,73.6,0.0,0.0,0.0,,,,,6.8,74.0,1015.2,0.0,4.0,195.9,16.9,7,,2018-11-25T06:21:23,2018-11-25T17:08:57,0.57,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",3615,66.3,3250,1,27.6,15.6,21.1,22.8,0.0,0.0,0.0,6.6,2.99
25-11-2019,2338,"Mymensingh,Bangladesh",27.5,17.8,22.3,29.2,17.8,22.4,18.9,81.6,0.0,0.0,0.0,,,,,7.2,55.3,1014.7,45.5,3.5,169.3,14.6,6,,2019-11-25T06:21:13,2019-11-25T17:08:59,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41886099999,remote,41909099999",3980,110.43,3615,3,26.5,17.6,22.1,25.1,0.0,0.0,0.0,5.0,2.29
25-11-2020,2704,"Mymensingh,Bangladesh",27.7,14.4,20.3,27.6,14.4,20.3,16.8,81.9,0.0,0.0,0.0,,,,,8.6,9.6,1014.7,71.0,4.3,195.9,16.8,7,,2020-11-25T06:21:46,2020-11-25T17:08:54,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41886099999,remote,41909099999",4346,113.29,3981,1,26.9,13.9,20.4,21.5,0.0,0.0,0.0,9.0,3.09
25-11-2021,3069,"Mymensingh,Bangladesh",26.2,14.8,19.8,26.2,14.8,19.8,14.4,72.8,0.0,0.0,0.0,,,,,9.7,352.6,,0.2,,176.1,15.2,7,,2021-11-25T06:21:36,2021-11-25T17:08:56,0.7,Clear,Clear conditions throughout the day.,clear-day,remote,4711,81.22,4346,1,26.7,14.6,20.4,21.1,0.0,0.0,0.0,8.5,3.19
25-11-2022,3434,"Mymensingh,Bangladesh",30.0,16.2,22.3,30.5,16.2,22.3,16.7,73.6,0.0,0.0,0.0,,0.0,0.0,8.3,8.3,330.1,1012.3,1.3,18.3,199.2,17.2,7,10.0,2022-11-25T06:21:26,2022-11-25T17:08:58,0.05,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",5076,102.75,4711,0,28.2,15.1,21.5,23.2,0.0,0.0,0.0,8.1,3.13
25-12-2014,358,"Mymensingh,Bangladesh",25.8,12.3,17.6,25.8,12.3,17.6,12.7,76.1,0.0,0.0,0.0,,,,,11.9,313.5,1015.0,2.0,2.9,172.4,14.9,7,,2014-12-25T06:40:14,2014-12-25T17:16:22,0.11,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",2184,57.75,1819,2,24.6,12.8,18.3,18.7,0.0,0.0,0.0,8.4,2.77
25-12-2015,723,"Mymensingh,Bangladesh",25.0,11.9,16.9,25.0,11.9,16.9,10.9,69.9,0.0,0.0,0.0,,,,,13.7,337.5,1018.0,10.3,3.4,152.4,13.3,6,,2015-12-25T06:40:07,2015-12-25T17:16:13,0.5,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",2549,65.37,2184,1,22.6,11.6,16.5,15.7,0.0,0.0,0.0,9.4,2.08
25-12-2016,1089,"Mymensingh,Bangladesh",27.1,16.9,21.7,28.0,16.9,21.7,17.1,76.5,0.0,0.0,0.0,,,,,4.3,8.1,1012.8,8.2,3.0,143.0,12.4,6,,2016-12-25T06:40:27,2016-12-25T17:16:39,0.87,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",2915,66.45,2550,3,26.5,16.8,21.5,23.3,0.0,0.0,0.0,5.5,2.52
25-12-2017,1454,"Mymensingh,Bangladesh",26.8,14.2,19.4,27.6,14.2,19.4,16.7,85.7,0.0,0.0,0.0,,,,,9.7,321.7,1013.5,5.1,2.4,163.8,14.0,6,,2017-12-25T06:40:20,2017-12-25T17:16:30,0.24,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",3280,87.51,2915,3,25.1,13.6,19.2,20.7,0.0,0.0,0.0,5.2,2.63
25-12-2018,1996,"Mymensingh,Bangladesh",24.1,12.1,17.9,24.1,12.1,17.9,11.0,66.6,0.0,0.0,0.0,,,,,9.7,316.4,,0.1,,161.8,14.0,6,,2018-12-25T06:40:14,2018-12-25T17:16:22,0.59,Clear,Clear conditions throughout the day.,clear-day,remote,3645,60.94,3280,0,23.5,12.6,17.7,17.7,0.0,0.0,0.0,9.0,2.71
25-12-2018,1997,"Mymensingh,Bangladesh",24.1,12.1,17.9,24.1,12.1,17.9,11.0,66.6,0.0,0.0,0.0,,,,,9.7,316.4,,0.1,,161.8,14.0,6,,2018-12-25T06:40:14,2018-12-25T17:16:22,0.59,Clear,Clear conditions throughout the day.,clear-day,remote,3645,60.94,3280,0,23.5,12.6,17.7,17.7,0.0,0.0,0.0,9.0,2.71
25-12-2019,2368,"Mymensingh,Bangladesh",21.4,9.4,14.9,21.4,8.2,14.8,12.3,86.1,0.0,0.0,0.0,,,,,10.4,344.4,1016.4,34.4,0.8,162.3,14.2,6,,2019-12-25T06:40:08,2019-12-25T17:16:15,0.97,Partially cloudy,Partly cloudy throughout the day.,fog,"41886099999,remote,41909099999",4010,72.11,3645,2,22.2,10.5,16.8,16.6,0.0,0.0,0.0,7.6,2.56
25-12-2020,2734,"Mymensingh,Bangladesh",25.1,12.1,17.5,25.1,12.1,17.5,14.5,83.9,0.0,0.0,0.0,,,,,11.2,328.9,1013.2,18.7,3.4,175.0,15.1,7,,2020-12-25T06:40:29,2020-12-25T17:16:40,0.34,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",4376,75.21,4011,2,24.5,12.3,18.0,18.1,0.0,0.0,0.0,8.0,2.85
25-12-2021,3099,"Mymensingh,Bangladesh",23.9,13.5,18.6,23.9,13.5,18.6,13.3,73.2,0.0,0.0,0.0,,,,,9.0,27.9,,10.4,,168.9,14.5,7,,2021-12-25T06:40:23,2021-12-25T17:16:32,0.71,Clear,Clear conditions throughout the day.,clear-day,remote,4741,62.53,4376,51,24.0,13.1,18.2,18.6,0.2,0.2,1.0,6.9,2.56
25-12-2022,3464,"Mymensingh,Bangladesh",26.9,15.6,20.4,26.6,15.6,20.4,13.4,67.8,0.0,0.0,0.0,,0.0,0.0,14.4,11.9,94.3,1014.3,12.4,16.7,173.1,14.9,7,10.0,2022-12-25T06:40:17,2022-12-25T17:16:25,0.06,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",5106,68.66,4741,51,25.0,13.3,19.8,20.6,0.1,0.1,1.0,6.4,2.01
26-01-2014,25,"Mymensingh,Bangladesh",27.1,13.5,18.9,26.4,13.5,18.9,10.0,60.8,0.0,0.0,0.0,,,,,20.5,321.3,1016.3,14.9,3.7,210.3,18.0,8,,2014-01-26T06:43:00,2014-01-26T17:38:57,0.84,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",1851,53.83,1486,0,24.7,13.4,18.5,18.3,0.0,0.0,0.0,9.6,3.31
26-01-2015,390,"Mymensingh,Bangladesh",27.2,13.0,19.0,26.3,13.0,18.9,9.0,56.7,0.0,0.0,0.0,,,,,9.7,318.5,1017.7,42.0,3.9,200.8,17.2,7,,2015-01-26T06:43:04,2015-01-26T17:38:47,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41886099999,remote,41909099999",2216,52.33,1851,1,24.7,11.7,18.6,18.6,0.0,0.0,0.0,7.9,3.25
26-01-2016,755,"Mymensingh,Bangladesh",23.4,9.0,15.7,23.4,9.0,15.7,6.7,60.2,0.0,0.0,0.0,,,,,10.8,306.1,1015.9,7.9,1.4,174.9,15.0,7,,2016-01-26T06:43:08,2016-01-26T17:38:35,0.57,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",2581,56.54,2216,3,21.1,10.1,15.6,15.0,0.0,0.0,0.0,8.1,2.56
26-01-2017,1121,"Mymensingh,Bangladesh",28.6,13.7,21.7,28.3,13.7,21.6,12.5,58.6,0.0,0.0,0.0,,,,,7.5,93.5,1016.8,15.0,4.7,211.0,18.1,8,,2017-01-26T06:42:54,2017-01-26T17:39:08,0.94,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",2947,55.89,2582,1,28.7,13.6,21.3,21.8,0.0,0.0,0.0,7.8,3.47
