datetime,Unnamed: 0_x,name,tempmax_x,tempmin_x,temp,feelslikemax_x,feelslikemin_x,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed_x,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,Unnamed: 0_y,weathercode,tempmax_y,tempmin_y,temperature_2m_mean,feelslikemax_y,feelslikemin_y,apparent_temperature_mean,precipitation_sum,rain_sum,precipitation_hours ,windspeed_y,et0_fao_evapotranspiration,river_discharge
2020-06-15,2357,Chittagong,32.1,27.7,29.3,40.8,32.8,36.1,26.1,83.3,43.0,100,100.0,rain,,,,27.7,186.3,1003.1,69.1,4.8,121.8,10.6,4,,2020-06-15T05:08:32,2020-06-15T18:38:11,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3818,61,29.8,26.3,27.5,35.1,30.7,32.1,10.9,10.9,23,23.3,3.43,2.69
2020-06-16,3089,Chittagong,32.0,27.0,29.0,39.2,30.8,34.8,25.6,82.2,239.2,100,100.0,rain,,,,37.1,172.8,1001.3,71.1,5.0,203.5,17.4,6,,2020-06-16T05:08:41,2020-06-16T18:38:28,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3819,63,29.6,25.9,27.0,34.7,29.8,31.0,23.1,23.1,24,25.5,2.84,12.52
2020-06-16,2358,Chittagong,32.0,27.0,29.0,39.2,30.8,34.8,25.6,82.2,239.2,100,100.0,rain,,,,37.1,172.8,1001.3,71.1,5.0,203.5,17.4,6,,2020-06-16T05:08:41,2020-06-16T18:38:28,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3819,63,29.6,25.9,27.0,34.7,29.8,31.0,23.1,23.1,24,25.5,2.84,12.52
2020-06-17,3090,Chittagong,28.1,25.2,26.7,34.7,25.2,29.3,25.6,93.6,510.1,100,100.0,rain,,,,34.7,204.7,1002.2,71.9,4.0,98.8,8.4,3,,2020-06-17T05:08:50,2020-06-17T18:38:44,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41966099999,41978099999,41964099999,VGEG,remote",3820,65,26.9,25.9,26.4,31.4,29.7,30.4,99.4,99.4,24,27.6,0.84,16.14
2020-06-17,2359,Chittagong,28.1,25.2,26.7,34.7,25.2,29.3,25.6,93.6,510.1,100,100.0,rain,,,,34.7,204.7,1002.2,71.9,4.0,98.8,8.4,3,,2020-06-17T05:08:50,2020-06-17T18:38:44,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41966099999,41978099999,41964099999,VGEG,remote",3820,65,26.9,25.9,26.4,31.4,29.7,30.4,99.4,99.4,24,27.6,0.84,16.14
2020-06-18,3091,Chittagong,28.0,25.9,26.8,34.1,25.9,29.5,25.9,94.6,81.8,100,100.0,rain,,,,31.7,165.9,1003.3,74.4,3.9,130.9,11.3,6,,2020-06-18T05:09:00,2020-06-18T18:39:00,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3821,63,26.0,25.3,25.7,30.1,27.6,28.9,57.3,57.3,24,28.2,1.0,9.19
2020-06-18,2360,Chittagong,28.0,25.9,26.8,34.1,25.9,29.5,25.9,94.6,81.8,100,100.0,rain,,,,31.7,165.9,1003.3,74.4,3.9,130.9,11.3,6,,2020-06-18T05:09:00,2020-06-18T18:39:00,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3821,63,26.0,25.3,25.7,30.1,27.6,28.9,57.3,57.3,24,28.2,1.0,9.19
2020-06-19,3092,Chittagong,33.0,25.4,28.4,43.8,25.4,33.6,26.0,87.4,56.0,100,100.0,rain,,,,22.3,172.0,1003.7,71.9,4.5,253.1,21.7,8,,2020-06-19T05:09:11,2020-06-19T18:39:14,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3822,61,28.3,25.3,26.5,33.3,29.3,31.1,12.8,12.8,24,19.0,2.04,4.71
2020-06-19,2361,Chittagong,33.0,25.4,28.4,43.8,25.4,33.6,26.0,87.4,56.0,100,100.0,rain,,,,22.3,172.0,1003.7,71.9,4.5,253.1,21.7,8,,2020-06-19T05:09:11,2020-06-19T18:39:14,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3822,61,28.3,25.3,26.5,33.3,29.3,31.1,12.8,12.8,24,19.0,2.04,4.71
2020-06-20,3093,Chittagong,31.0,26.9,29.0,39.1,30.1,34.7,25.4,81.2,24.7,100,100.0,rain,,,,25.3,168.6,1003.8,68.1,5.0,227.7,19.7,8,,2020-06-20T05:09:23,2020-06-20T18:39:28,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3823,61,29.1,25.6,26.7,33.5,29.3,30.7,13.5,13.5,23,23.8,2.6,3.35
2020-06-20,2362,Chittagong,31.0,26.9,29.0,39.1,30.1,34.7,25.4,81.2,24.7,100,100.0,rain,,,,25.3,168.6,1003.8,68.1,5.0,227.7,19.7,8,,2020-06-20T05:09:23,2020-06-20T18:39:28,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3823,61,29.1,25.6,26.7,33.5,29.3,30.7,13.5,13.5,23,23.8,2.6,3.35
2020-06-21,2363,Chittagong,31.0,26.0,27.8,37.7,26.0,32.2,25.5,87.8,11.6,100,100.0,rain,,,,22.3,163.2,1002.4,66.5,4.4,268.5,23.1,9,,2020-06-21T05:09:36,2020-06-21T18:39:41,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3824,55,29.3,25.5,26.9,33.5,28.5,30.1,10.6,10.6,23,29.2,3.12,2.18
2020-06-21,3094,Chittagong,31.0,26.0,27.8,37.7,26.0,32.2,25.5,87.8,11.6,100,100.0,rain,,,,22.3,163.2,1002.4,66.5,4.4,268.5,23.1,9,,2020-06-21T05:09:36,2020-06-21T18:39:41,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3824,55,29.3,25.5,26.9,33.5,28.5,30.1,10.6,10.6,23,29.2,3.12,2.18
2020-06-22,3095,Chittagong,31.8,26.2,29.0,40.6,26.2,35.3,26.3,86.0,9.0,100,100.0,rain,,,,33.5,170.9,1003.3,74.0,4.8,265.4,22.7,8,,2020-06-22T05:09:49,2020-06-22T18:39:53,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3825,51,29.4,26.0,27.6,33.4,29.2,31.2,4.1,4.1,17,23.8,3.88,1.84
2020-06-22,2364,Chittagong,31.8,26.2,29.0,40.6,26.2,35.3,26.3,86.0,9.0,100,100.0,rain,,,,33.5,170.9,1003.3,74.0,4.8,265.4,22.7,8,,2020-06-22T05:09:49,2020-06-22T18:39:53,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3825,51,29.4,26.0,27.6,33.4,29.2,31.2,4.1,4.1,17,23.8,3.88,1.84
2020-06-23,3096,Chittagong,33.0,27.2,29.9,43.8,31.2,36.8,26.0,80.7,4.7,100,79.17,rain,,,,27.7,185.1,1006.5,56.3,4.8,285.1,24.6,9,,2020-06-23T05:10:03,2020-06-23T18:40:04,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3826,61,30.1,26.0,27.9,36.4,29.9,32.9,6.7,6.7,13,19.8,4.14,1.33
2020-06-23,2365,Chittagong,33.0,27.2,29.9,43.8,31.2,36.8,26.0,80.7,4.7,100,79.17,rain,,,,27.7,185.1,1006.5,56.3,4.8,285.1,24.6,9,,2020-06-23T05:10:03,2020-06-23T18:40:04,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3826,61,30.1,26.0,27.9,36.4,29.9,32.9,6.7,6.7,13,19.8,4.14,1.33
2020-06-24,3097,Chittagong,33.0,27.7,30.0,44.1,33.0,38.4,26.9,84.2,2.3,100,83.33,rain,,,,22.3,204.7,1006.7,57.0,5.0,226.9,19.6,7,,2020-06-24T05:10:18,2020-06-24T18:40:15,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3827,55,30.3,26.3,28.2,37.1,31.8,33.9,3.6,3.6,12,16.5,4.15,0.97
2020-06-24,2366,Chittagong,33.0,27.7,30.0,44.1,33.0,38.4,26.9,84.2,2.3,100,83.33,rain,,,,22.3,204.7,1006.7,57.0,5.0,226.9,19.6,7,,2020-06-24T05:10:18,2020-06-24T18:40:15,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3827,55,30.3,26.3,28.2,37.1,31.8,33.9,3.6,3.6,12,16.5,4.15,0.97
2020-06-25,2367,Chittagong,32.3,27.7,29.8,42.4,32.7,37.7,26.6,83.7,10.3,100,100.0,rain,,,,18.4,195.6,1006.0,66.5,5.0,236.6,20.4,8,,2020-06-25T05:10:34,2020-06-25T18:40:24,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3828,51,30.5,26.9,28.5,37.7,32.5,34.4,0.7,0.7,4,16.3,4.57,0.95
2020-06-25,3098,Chittagong,32.3,27.7,29.8,42.4,32.7,37.7,26.6,83.7,10.3,100,100.0,rain,,,,18.4,195.6,1006.0,66.5,5.0,236.6,20.4,8,,2020-06-25T05:10:34,2020-06-25T18:40:24,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3828,51,30.5,26.9,28.5,37.7,32.5,34.4,0.7,0.7,4,16.3,4.57,0.95
2020-06-26,2368,Chittagong,32.1,27.5,29.3,42.3,32.1,36.4,26.3,84.0,16.9,100,100.0,rain,,,,37.1,185.6,1005.2,69.0,5.2,264.5,22.8,8,,2020-06-26T05:10:50,2020-06-26T18:40:32,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3829,55,29.8,26.4,27.6,35.3,30.5,32.3,7.3,7.3,19,20.0,3.31,1.3
2020-06-26,3099,Chittagong,32.1,27.5,29.3,42.3,32.1,36.4,26.3,84.0,16.9,100,100.0,rain,,,,37.1,185.6,1005.2,69.0,5.2,264.5,22.8,8,,2020-06-26T05:10:50,2020-06-26T18:40:32,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3829,55,29.8,26.4,27.6,35.3,30.5,32.3,7.3,7.3,19,20.0,3.31,1.3
2020-06-27,3100,Chittagong,30.0,26.2,28.4,40.4,26.2,34.5,26.2,88.3,38.5,100,100.0,rain,,,,25.9,177.8,1004.7,74.4,4.9,211.2,18.1,7,,2020-06-27T05:11:07,2020-06-27T18:40:40,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3830,61,28.7,26.1,27.0,33.6,30.2,31.2,13.5,13.5,23,21.7,2.94,3.56
2020-06-27,2369,Chittagong,30.0,26.2,28.4,40.4,26.2,34.5,26.2,88.3,38.5,100,100.0,rain,,,,25.9,177.8,1004.7,74.4,4.9,211.2,18.1,7,,2020-06-27T05:11:07,2020-06-27T18:40:40,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3830,61,28.7,26.1,27.0,33.6,30.2,31.2,13.5,13.5,23,21.7,2.94,3.56
2020-06-28,3101,Chittagong,31.0,26.0,27.9,39.1,26.0,32.7,25.8,88.6,34.1,100,100.0,rain,,,,24.1,191.3,1005.1,65.5,4.6,233.0,20.2,7,,2020-06-28T05:11:25,2020-06-28T18:40:46,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3831,63,27.7,25.6,26.3,32.3,29.8,31.0,40.0,40.0,24,16.7,1.34,4.83
2020-06-28,2370,Chittagong,31.0,26.0,27.9,39.1,26.0,32.7,25.8,88.6,34.1,100,100.0,rain,,,,24.1,191.3,1005.1,65.5,4.6,233.0,20.2,7,,2020-06-28T05:11:25,2020-06-28T18:40:46,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3831,63,27.7,25.6,26.3,32.3,29.8,31.0,40.0,40.0,24,16.7,1.34,4.83
2020-06-29,2371,Chittagong,32.0,26.5,29.1,41.8,26.5,35.2,25.8,82.8,52.2,100,100.0,rain,,,,22.3,187.3,1004.9,71.0,5.4,296.0,25.5,9,,2020-06-29T05:11:44,2020-06-29T18:40:52,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3832,63,29.3,25.7,27.1,34.6,30.0,31.9,17.4,17.4,22,20.2,3.16,3.49
2020-06-29,3102,Chittagong,32.0,26.5,29.1,41.8,26.5,35.2,25.8,82.8,52.2,100,100.0,rain,,,,22.3,187.3,1004.9,71.0,5.4,296.0,25.5,9,,2020-06-29T05:11:44,2020-06-29T18:40:52,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3832,63,29.3,25.7,27.1,34.6,30.0,31.9,17.4,17.4,22,20.2,3.16,3.49
2020-06-30,2372,Chittagong,32.2,26.9,29.4,42.6,30.9,36.2,26.0,82.2,3.5,100,79.17,rain,,,,25.9,198.6,1004.1,66.8,5.4,304.3,26.3,9,,2020-06-30T05:12:02,2020-06-30T18:40:56,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3833,53,30.3,26.2,28.0,37.1,31.1,33.4,1.7,1.7,6,14.8,4.38,2.24
2020-06-30,3103,Chittagong,32.2,26.9,29.4,42.6,30.9,36.2,26.0,82.2,3.5,100,79.17,rain,,,,25.9,198.6,1004.1,66.8,5.4,304.3,26.3,9,,2020-06-30T05:12:02,2020-06-30T18:40:56,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3833,53,30.3,26.2,28.0,37.1,31.1,33.4,1.7,1.7,6,14.8,4.38,2.24
2020-07-01,3104,Chittagong,32.2,27.4,28.8,42.6,32.1,35.4,26.4,87.4,23.4,100,100.0,rain,,,,14.7,208.4,1003.7,81.5,5.6,159.9,13.8,5,,2020-07-01T05:12:22,2020-07-01T18:40:59,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,remote,41989099999",3834,61,30.3,26.1,27.9,36.7,30.8,33.2,7.7,7.7,14,17.5,4.15,2.21
2020-07-01,2373,Chittagong,32.2,27.4,28.8,42.6,32.1,35.4,26.4,87.4,23.4,100,100.0,rain,,,,14.7,208.4,1003.7,81.5,5.6,159.9,13.8,5,,2020-07-01T05:12:22,2020-07-01T18:40:59,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,remote,41989099999",3834,61,30.3,26.1,27.9,36.7,30.8,33.2,7.7,7.7,14,17.5,4.15,2.21
2020-07-02,2374,Chittagong,30.4,26.7,28.7,38.7,29.9,35.6,26.6,88.3,18.8,100,70.83,rain,,,,14.0,190.1,1002.6,86.2,4.9,158.6,13.7,5,,2020-07-02T05:12:42,2020-07-02T18:41:01,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3835,61,29.6,26.0,27.6,36.8,31.0,32.9,12.6,12.6,19,16.6,3.37,1.84
2020-07-02,3105,Chittagong,30.4,26.7,28.7,38.7,29.9,35.6,26.6,88.3,18.8,100,70.83,rain,,,,14.0,190.1,1002.6,86.2,4.9,158.6,13.7,5,,2020-07-02T05:12:42,2020-07-02T18:41:01,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3835,61,29.6,26.0,27.6,36.8,31.0,32.9,12.6,12.6,19,16.6,3.37,1.84
2020-07-03,3106,Chittagong,33.0,27.1,29.8,45.7,31.4,38.3,27.0,85.1,42.5,100,95.83,rain,,,,27.7,183.2,1002.2,67.3,5.4,200.2,17.4,6,,2020-07-03T05:13:03,2020-07-03T18:41:02,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3836,51,30.7,26.6,28.3,36.4,31.7,33.4,1.2,1.2,6,18.2,4.25,1.16
2020-07-03,2375,Chittagong,33.0,27.1,29.8,45.7,31.4,38.3,27.0,85.1,42.5,100,95.83,rain,,,,27.7,183.2,1002.2,67.3,5.4,200.2,17.4,6,,2020-07-03T05:13:03,2020-07-03T18:41:02,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3836,51,30.7,26.6,28.3,36.4,31.7,33.4,1.2,1.2,6,18.2,4.25,1.16
2020-07-04,3107,Chittagong,33.0,27.0,29.5,42.3,30.9,36.3,26.0,82.1,37.2,100,100.0,rain,,,,25.9,161.6,1001.6,70.3,5.0,208.5,18.2,7,,2020-07-04T05:13:24,2020-07-04T18:41:02,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3837,63,30.6,26.3,27.7,36.2,29.9,32.1,20.8,20.8,16,22.8,3.7,4.62
2020-07-04,2376,Chittagong,33.0,27.0,29.5,42.3,30.9,36.3,26.0,82.1,37.2,100,100.0,rain,,,,25.9,161.6,1001.6,70.3,5.0,208.5,18.2,7,,2020-07-04T05:13:24,2020-07-04T18:41:02,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3837,63,30.6,26.3,27.7,36.2,29.9,32.1,20.8,20.8,16,22.8,3.7,4.62
2020-07-05,2377,Chittagong,29.0,26.0,27.3,35.6,26.0,30.9,25.6,90.6,55.0,100,100.0,rain,,,,27.7,169.9,1000.7,70.7,4.6,174.0,15.1,6,,2020-07-05T05:13:45,2020-07-05T18:41:01,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3838,63,27.0,25.9,26.4,30.8,29.3,30.0,47.3,47.3,24,27.4,1.45,8.4
2020-07-05,3108,Chittagong,29.0,26.0,27.3,35.6,26.0,30.9,25.6,90.6,55.0,100,100.0,rain,,,,27.7,169.9,1000.7,70.7,4.6,174.0,15.1,6,,2020-07-05T05:13:45,2020-07-05T18:41:01,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3838,63,27.0,25.9,26.4,30.8,29.3,30.0,47.3,47.3,24,27.4,1.45,8.4
2020-07-06,2378,Chittagong,31.0,26.0,27.8,40.6,26.0,32.3,26.0,90.3,63.6,100,100.0,rain,,,,27.7,165.1,1001.5,71.1,4.6,228.9,19.8,9,,2020-07-06T05:14:07,2020-07-06T18:40:59,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3839,63,29.0,26.1,27.2,32.1,29.3,30.3,25.4,25.4,21,31.5,3.18,5.1
2020-07-06,3109,Chittagong,31.0,26.0,27.8,40.6,26.0,32.3,26.0,90.3,63.6,100,100.0,rain,,,,27.7,165.1,1001.5,71.1,4.6,228.9,19.8,9,,2020-07-06T05:14:07,2020-07-06T18:40:59,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3839,63,29.0,26.1,27.2,32.1,29.3,30.3,25.4,25.4,21,31.5,3.18,5.1
2020-07-07,2379,Chittagong,33.0,26.0,29.2,43.8,26.0,35.6,26.0,83.4,115.8,100,100.0,rain,,,,27.7,166.8,1004.9,72.1,5.2,205.9,17.7,7,,2020-07-07T05:14:29,2020-07-07T18:40:56,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3840,61,29.8,26.0,27.6,33.4,29.0,30.8,11.1,11.1,22,30.0,3.64,3.14
2020-07-07,3110,Chittagong,33.0,26.0,29.2,43.8,26.0,35.6,26.0,83.4,115.8,100,100.0,rain,,,,27.7,166.8,1004.9,72.1,5.2,205.9,17.7,7,,2020-07-07T05:14:29,2020-07-07T18:40:56,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3840,61,29.8,26.0,27.6,33.4,29.0,30.8,11.1,11.1,22,30.0,3.64,3.14
2020-07-08,3111,Chittagong,31.0,27.0,28.3,40.4,30.6,34.6,26.4,89.9,49.6,100,100.0,rain,,,,29.6,178.7,1005.4,68.7,4.8,243.0,20.9,8,,2020-07-08T05:14:52,2020-07-08T18:40:51,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3841,63,28.5,26.1,27.1,33.1,30.6,31.5,27.1,27.1,24,21.8,2.71,4.42
2020-07-08,2380,Chittagong,31.0,27.0,28.3,40.4,30.6,34.6,26.4,89.9,49.6,100,100.0,rain,,,,29.6,178.7,1005.4,68.7,4.8,243.0,20.9,8,,2020-07-08T05:14:52,2020-07-08T18:40:51,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3841,63,28.5,26.1,27.1,33.1,30.6,31.5,27.1,27.1,24,21.8,2.71,4.42
2020-07-09,2381,Chittagong,31.0,26.0,28.3,38.8,26.0,33.7,25.9,86.9,25.0,100,100.0,rain,,,,18.4,187.8,1004.3,73.3,4.9,181.4,15.8,6,,2020-07-09T05:15:15,2020-07-09T18:40:46,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3842,63,28.0,25.8,26.7,32.0,29.6,30.7,22.4,22.4,23,24.3,2.21,4.24
2020-07-09,3112,Chittagong,31.0,26.0,28.3,38.8,26.0,33.7,25.9,86.9,25.0,100,100.0,rain,,,,18.4,187.8,1004.3,73.3,4.9,181.4,15.8,6,,2020-07-09T05:15:15,2020-07-09T18:40:46,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3842,63,28.0,25.8,26.7,32.0,29.6,30.7,22.4,22.4,23,24.3,2.21,4.24
2020-07-10,3113,Chittagong,31.4,26.6,28.5,41.2,26.6,34.8,26.4,88.5,53.5,100,100.0,rain,,,,33.5,195.5,1003.9,79.6,4.9,232.3,19.9,7,,2020-07-10T05:15:38,2020-07-10T18:40:39,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3843,61,27.7,25.6,26.7,32.3,29.0,30.5,16.4,16.4,22,23.3,2.15,3.47
2020-07-10,2382,Chittagong,31.4,26.6,28.5,41.2,26.6,34.8,26.4,88.5,53.5,100,100.0,rain,,,,33.5,195.5,1003.9,79.6,4.9,232.3,19.9,7,,2020-07-10T05:15:38,2020-07-10T18:40:39,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3843,61,27.7,25.6,26.7,32.3,29.0,30.5,16.4,16.4,22,23.3,2.15,3.47
2020-07-11,3114,Chittagong,30.0,27.0,27.9,38.8,31.2,33.4,26.3,91.4,55.7,100,100.0,rain,,,,33.5,197.4,1003.4,78.7,4.1,122.7,10.6,4,,2020-07-11T05:16:02,2020-07-11T18:40:31,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3844,61,27.2,25.6,26.3,31.1,28.8,29.8,14.5,14.5,24,24.2,1.78,3.0
2020-07-11,2383,Chittagong,30.0,27.0,27.9,38.8,31.2,33.4,26.3,91.4,55.7,100,100.0,rain,,,,33.5,197.4,1003.4,78.7,4.1,122.7,10.6,4,,2020-07-11T05:16:02,2020-07-11T18:40:31,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3844,61,27.2,25.6,26.3,31.1,28.8,29.8,14.5,14.5,24,24.2,1.78,3.0
