,humidity,precip,precipcover,cloudcover,river_discharge,apparent_temperature_mean,precipitation_sum,rain_sum,precipitation_hours,month,year
2473,81.5,0.0,0.0,7.9,3.94,26.3,0.0,0.0,0,8,2016
2474,86.2,6.4,83.33,40.6,6.33,28.0,0.0,0.0,0,7,2016
2475,90.5,15.9,100.0,85.7,11.27,25.3,2.2,2.2,3,6,2016
2476,92.4,517.0,100.0,89.8,12.03,24.1,165.2,165.2,24,5,2016
2477,86.2,75.0,100.0,92.0,1.4,28.6,16.9,16.9,21,4,2016
2478,80.6,8.4,100.0,71.4,0.94,32.6,2.3,2.3,6,3,2016
2479,84.5,4.4,87.5,57.7,0.98,32.2,0.0,0.0,0,2,2016
2480,81.8,0.3,12.5,21.4,1.09,31.5,1.8,1.8,3,1,2016
2481,80.3,2.0,50.0,14.5,1.28,31.4,0.5,0.5,2,10,2016
2482,83.2,4.5,100.0,19.1,1.53,31.0,0.4,0.4,2,10,2016
2483,84.6,8.7,95.83,37.8,1.81,31.0,4.7,4.7,10,10,2016
2484,82.8,2.7,58.33,44.8,1.75,31.2,11.5,11.5,13,10,2016
2485,84.9,7.8,100.0,48.7,1.24,31.5,12.7,12.7,17,10,2016
2486,86.3,5.7,91.67,66.6,0.91,31.8,2.2,2.2,8,10,2016
2487,81.2,0.2,8.33,59.2,0.9,31.7,0.0,0.0,0,10,2016
2488,80.4,0.0,0.0,61.8,0.92,29.7,0.0,0.0,0,10,2016
2489,77.4,0.0,0.0,60.3,0.95,29.1,0.0,0.0,0,10,2016
2490,75.6,0.0,0.0,4.3,0.99,29.8,0.0,0.0,0,10,2016
2491,77.1,0.0,0.0,12.2,1.02,31.4,0.0,0.0,0,10,2016
2492,81.5,0.0,0.0,24.5,1.06,32.4,0.0,0.0,0,10,2016
2493,83.5,0.0,0.0,11.6,1.11,33.4,0.0,0.0,0,10,2016
2494,81.8,0.0,0.0,9.8,1.17,33.4,0.0,0.0,0,10,2016
2495,82.3,0.0,0.0,1.5,1.25,32.7,0.0,0.0,0,10,2016
2496,82.3,0.0,0.0,8.2,1.39,32.3,0.0,0.0,0,10,2016
2497,83.1,3.8,33.33,40.0,1.62,32.0,0.5,0.5,3,10,2016
2498,84.0,5.0,91.67,55.4,1.96,32.4,1.6,1.6,6,10,2016
2499,83.0,18.8,83.33,65.2,2.72,32.7,0.7,0.7,4,10,2016
2500,90.0,93.2,100.0,85.5,3.9,31.7,3.2,3.2,12,12,2016
2501,93.0,351.6,100.0,90.6,4.05,29.6,45.1,45.1,23,11,2016
2502,90.7,114.2,100.0,82.1,2.45,30.8,16.0,16.0,22,10,2016
2503,87.3,14.8,100.0,75.1,2.1,32.3,6.4,6.4,12,9,2016
2504,88.1,11.7,100.0,76.1,1.88,32.6,16.8,16.8,14,8,2016
2505,87.4,24.7,100.0,80.2,1.58,33.4,1.7,1.7,8,7,2016
2506,88.2,22.0,100.0,80.5,1.8,32.9,4.1,4.1,15,6,2016
2507,89.1,18.9,100.0,84.3,1.93,33.0,6.6,6.6,13,5,2016
2508,85.3,24.0,100.0,79.5,1.82,34.5,16.4,16.4,19,4,2016
2509,84.6,20.5,100.0,66.7,1.53,34.3,10.1,10.1,12,3,2016
2510,83.6,12.4,95.83,67.3,1.39,34.3,3.1,3.1,5,2,2016
2511,84.9,8.9,100.0,69.4,1.45,34.3,0.4,0.4,3,1,2016
2512,82.6,5.0,100.0,69.4,1.67,34.1,1.1,1.1,4,9,2016
2513,85.3,8.4,70.83,67.5,1.96,34.0,0.8,0.8,4,9,2016
2514,88.6,34.9,100.0,83.7,2.21,33.1,9.8,9.8,16,9,2016
2515,84.7,22.5,100.0,60.9,2.07,34.1,11.7,11.7,12,9,2016
2516,84.3,38.2,100.0,75.4,1.95,34.4,2.4,2.4,6,9,2016
2517,87.4,16.2,100.0,64.7,2.11,33.6,9.9,9.9,10,9,2016
2518,89.3,31.8,100.0,75.5,1.97,32.6,11.0,11.0,12,9,2016
2519,89.3,29.9,100.0,82.9,1.78,32.3,7.1,7.1,5,9,2016
2520,85.8,30.8,100.0,72.1,1.71,33.8,4.9,4.9,8,9,2016
2521,87.7,21.2,100.0,79.4,1.7,33.7,6.4,6.4,9,9,2016
2522,86.0,16.8,100.0,83.0,1.67,34.5,5.6,5.6,9,9,2016
2523,84.2,8.9,95.83,74.7,1.7,35.3,1.8,1.8,6,9,2016
2524,84.4,5.1,62.5,75.7,1.86,34.4,0.5,0.5,2,9,2016
2525,87.9,19.0,100.0,80.6,1.97,33.6,7.0,7.0,11,9,2016
2526,83.4,8.4,100.0,61.2,1.9,34.6,5.6,5.6,14,9,2016
2527,83.9,3.3,75.0,68.0,2.05,34.3,0.0,0.0,0,9,2016
2528,83.8,15.7,70.83,81.9,2.56,34.2,1.9,1.9,6,9,2016
2529,88.2,15.1,100.0,91.5,2.9,32.9,14.6,14.6,14,9,2016
2530,86.3,11.5,100.0,70.9,2.56,32.4,15.2,15.2,18,12,2016
2531,87.9,5.4,75.0,82.5,2.08,33.4,14.1,14.1,18,11,2016
2532,85.0,4.7,79.17,79.4,1.68,33.5,4.1,4.1,7,10,2016
2533,86.0,3.2,58.33,74.6,1.72,33.6,0.4,0.4,3,9,2016
2534,86.5,2.9,41.67,79.4,1.84,33.5,0.7,0.7,4,8,2016
2535,85.8,10.5,100.0,68.6,2.03,33.8,1.0,1.0,6,7,2016
2536,89.4,80.9,100.0,80.6,2.17,33.1,5.7,5.7,9,6,2016
2537,88.8,48.8,100.0,86.7,2.24,33.1,6.1,6.1,8,5,2016
2538,88.1,55.4,100.0,79.3,2.4,33.8,2.8,2.8,8,4,2016
2539,88.3,41.0,100.0,83.7,2.68,33.8,8.5,8.5,11,3,2016
2540,89.5,54.4,100.0,80.6,2.9,33.5,11.1,11.1,15,2,2016
2541,89.7,108.2,100.0,90.8,2.95,32.5,9.3,9.3,16,1,2016
2542,86.6,26.1,100.0,83.4,2.7,33.0,10.9,10.9,17,8,2016
2543,85.4,12.0,100.0,53.6,2.72,34.0,5.5,5.5,12,8,2016
2544,84.7,6.3,75.0,60.9,3.12,35.4,4.4,4.4,7,8,2016
2545,87.1,27.6,70.83,83.8,2.92,33.4,19.8,19.8,15,8,2016
2546,84.5,12.5,87.5,64.6,2.38,35.2,0.9,0.9,6,8,2016
2547,87.2,7.9,100.0,81.3,2.84,35.3,0.5,0.5,4,8,2016
2548,87.3,29.7,100.0,77.4,3.62,36.4,0.7,0.7,4,8,2016
2549,85.3,12.5,100.0,67.4,4.97,36.1,0.6,0.6,4,8,2016
2550,83.7,1.8,50.0,58.5,7.81,34.5,2.2,2.2,7,8,2016
2551,85.4,42.4,75.0,62.2,14.21,32.7,0.9,0.9,5,8,2016
2552,92.9,295.3,100.0,96.7,16.14,29.2,241.1,241.1,21,8,2016
2553,86.6,24.3,66.67,78.8,2.11,35.7,11.0,11.0,10,8,2016
2554,84.9,7.4,70.83,49.4,2.17,34.4,0.2,0.2,1,8,2016
2555,87.0,12.1,79.17,84.2,2.83,32.5,6.4,6.4,13,8,2016
2556,91.8,44.5,100.0,91.7,2.85,29.5,21.1,21.1,22,8,2016
2557,87.6,13.8,100.0,87.0,2.36,31.7,7.1,7.1,12,8,2016
2558,85.7,7.6,100.0,71.4,2.75,34.2,7.0,7.0,13,8,2016
2559,88.1,26.4,100.0,87.3,2.98,34.2,20.3,20.3,10,8,2016
2560,89.8,24.6,100.0,74.8,2.77,33.9,10.9,10.9,9,8,2016
2561,90.4,39.4,100.0,62.8,3.05,32.8,16.2,16.2,15,12,2016
2562,91.9,49.8,100.0,84.1,2.97,31.8,18.6,18.6,19,11,2016
2563,93.4,166.8,100.0,93.8,2.79,30.3,18.5,18.5,23,10,2016
2564,91.3,303.3,100.0,95.0,2.5,30.0,14.9,14.9,19,9,2016
2565,91.2,37.3,100.0,90.6,2.4,31.7,11.5,11.5,17,8,2016
2566,91.9,80.4,100.0,89.9,2.28,32.1,18.7,18.7,16,7,2016
2567,90.6,65.9,100.0,93.7,1.92,31.5,12.4,12.4,15,6,2016
2568,89.1,40.5,100.0,88.7,1.81,31.8,10.0,10.0,16,5,2016
2569,88.9,18.6,100.0,88.5,1.94,32.2,3.2,3.2,9,4,2016
2570,87.0,17.4,100.0,68.8,2.52,32.3,2.8,2.8,9,3,2016
2571,89.8,25.7,100.0,84.0,3.07,31.0,17.1,17.1,13,2,2016
2572,87.8,47.4,100.0,92.0,2.6,31.6,24.9,24.9,21,1,2016
2573,86.5,8.0,83.33,92.0,1.8,34.4,9.0,9.0,13,7,2016
2574,84.7,17.6,83.33,83.3,1.82,34.5,3.8,3.8,8,7,2016
2575,86.5,12.4,100.0,86.1,1.8,34.4,13.6,13.6,20,7,2016
2576,84.4,4.6,95.83,69.7,1.65,34.6,1.4,1.4,6,7,2016
2577,83.5,4.5,70.83,61.8,2.05,33.4,0.8,0.8,4,7,2016
2578,87.4,27.7,95.83,87.1,2.58,31.5,6.4,6.4,10,7,2016
2579,89.3,48.9,100.0,91.7,2.6,30.7,22.5,22.5,21,7,2016
2580,87.4,14.1,79.17,92.2,2.03,31.2,10.6,10.6,17,7,2016
2581,88.2,20.5,100.0,94.0,1.9,31.6,10.0,10.0,14,7,2016
2582,86.2,19.5,100.0,89.5,1.88,31.7,7.0,7.0,14,7,2016
2583,85.8,9.6,100.0,93.1,2.11,32.5,1.7,1.7,6,7,2016
2584,89.7,13.6,100.0,89.3,2.64,33.8,7.2,7.2,16,7,2016
2585,90.2,31.3,100.0,89.6,2.67,33.0,27.5,27.5,19,7,2016
2586,91.0,57.3,100.0,94.3,2.72,32.9,2.4,2.4,7,7,2016
2587,89.8,103.7,100.0,89.3,3.66,31.4,14.6,14.6,17,7,2016
2588,91.5,115.4,100.0,96.1,3.75,31.6,29.9,29.9,24,7,2016
2589,91.8,67.1,100.0,87.0,3.05,32.4,25.3,25.3,22,7,2016
2590,89.2,41.9,100.0,81.3,2.33,33.6,23.7,23.7,13,7,2016
2591,89.5,57.6,100.0,61.5,2.09,34.6,4.2,4.2,8,7,2016
2592,89.7,43.0,100.0,67.6,2.22,33.0,20.1,20.1,12,12,2016
2593,87.7,31.5,100.0,76.7,1.72,32.5,16.4,16.4,13,11,2016
2594,86.1,52.8,100.0,87.1,1.56,32.8,2.0,2.0,11,10,2016
2595,88.8,23.3,100.0,90.2,1.69,32.4,18.8,18.8,18,9,2016
2596,87.4,24.8,100.0,89.3,1.77,33.2,3.1,3.1,9,8,2016
2597,88.1,33.9,100.0,90.3,2.45,34.0,5.6,5.6,7,7,2016
2598,90.8,63.0,100.0,92.3,3.38,32.4,11.4,11.4,13,6,2016
2599,92.6,223.4,100.0,96.4,3.7,31.6,26.4,26.4,23,5,2016
2600,92.5,179.0,100.0,93.2,3.29,31.8,23.1,23.1,23,4,2016
2601,91.3,695.9,100.0,94.9,2.39,31.7,30.5,30.5,23,3,2016
2602,91.6,116.3,100.0,93.9,1.34,32.0,11.2,11.2,18,2,2016
2603,88.9,54.2,100.0,88.7,0.95,32.7,18.1,18.1,19,1,2016
2604,84.7,10.5,100.0,79.9,0.56,34.5,1.5,1.5,6,6,2016
2605,84.5,6.9,91.67,78.8,0.59,34.9,4.2,4.2,6,6,2016
2606,85.0,9.6,100.0,71.6,0.63,34.4,1.5,1.5,6,6,2016
2607,84.4,11.4,95.83,69.8,0.72,33.3,2.8,2.8,8,6,2016
2608,82.7,6.5,100.0,53.7,0.8,34.3,2.2,2.2,7,6,2016
2609,82.1,2.5,83.33,75.9,0.91,34.2,3.3,3.3,9,6,2016
2610,82.7,3.9,54.17,74.9,0.94,34.2,5.0,5.0,7,6,2016
2611,84.8,8.7,83.33,83.3,0.86,35.4,5.8,5.8,8,6,2016
2612,86.0,4.9,95.83,82.1,0.81,34.5,4.5,4.5,8,6,2016
2613,85.4,10.0,70.83,84.0,0.86,34.4,3.3,3.3,4,6,2016
2614,83.1,10.5,75.0,81.2,0.99,34.3,0.7,0.7,4,6,2016
2628,87.2,11.1,100.0,72.8,0.85,32.8,13.7,13.7,16,6,2016
2629,86.2,8.3,100.0,64.5,0.53,33.9,7.9,7.9,8,5,2016
2630,83.4,4.4,100.0,48.6,0.53,34.9,3.6,3.6,5,4,2016
2631,81.0,1.4,45.83,23.4,0.69,35.0,0.7,0.7,4,3,2016
2632,82.0,1.0,37.5,63.9,0.85,35.1,1.9,1.9,4,2,2016
2633,83.4,7.2,100.0,74.1,0.87,35.4,8.7,8.7,10,1,2016
2636,83.6,4.5,100.0,55.3,0.56,36.8,2.8,2.8,6,5,2016
2637,83.8,8.9,100.0,63.2,0.56,36.0,10.4,10.4,12,5,2016
2638,84.3,7.7,100.0,70.1,0.53,35.5,2.8,2.8,5,5,2016
2639,83.7,13.3,100.0,75.7,0.66,36.5,2.8,2.8,8,5,2016
2640,77.9,5.5,100.0,75.1,0.85,36.3,3.3,3.3,8,5,2016
2641,82.3,11.9,100.0,86.4,1.09,35.9,5.2,5.2,6,5,2016
2642,85.5,27.8,100.0,73.5,1.53,35.1,4.7,4.7,10,5,2016
2643,85.2,9.7,95.83,75.5,2.31,34.4,4.9,4.9,11,5,2016
2644,93.0,352.6,91.67,96.4,3.06,27.8,23.2,23.2,12,5,2016
2645,92.2,195.6,100.0,93.8,2.18,30.9,52.6,52.6,24,5,2016
2646,89.8,48.1,100.0,86.4,0.53,31.6,12.2,12.2,19,5,2016
2647,83.0,29.1,100.0,67.3,0.34,34.0,2.2,2.2,5,5,2016
2648,82.8,16.7,100.0,62.0,0.44,34.6,0.0,0.0,0,5,2016
2649,82.6,7.1,100.0,52.1,0.59,34.4,0.0,0.0,0,5,2016
2650,83.6,11.5,100.0,35.1,0.81,34.7,0.0,0.0,0,5,2016
2651,82.5,24.6,100.0,39.7,1.03,34.7,1.0,1.0,6,5,2016
2652,85.2,18.4,100.0,56.6,0.75,33.5,29.1,29.1,12,5,2016
2653,77.9,4.5,100.0,29.8,0.19,36.4,0.0,0.0,0,12,2016
2654,75.9,2.6,70.83,46.7,0.22,37.4,0.0,0.0,0,11,2016
2655,78.2,3.8,100.0,71.8,0.28,36.7,0.0,0.0,0,10,2016
2656,79.6,3.9,62.5,67.6,0.37,35.9,0.0,0.0,0,9,2016
2657,74.7,2.6,62.5,71.0,0.5,34.8,0.4,0.4,1,8,2016
2658,80.9,4.6,87.5,66.2,0.69,34.6,3.9,3.9,4,7,2016
2659,78.3,7.0,70.83,32.0,0.97,34.8,1.8,1.8,5,6,2016
2660,76.0,15.7,100.0,15.6,1.38,34.5,4.6,4.6,7,5,2016
2661,81.2,19.4,100.0,42.0,1.62,33.3,13.2,13.2,6,4,2016
2662,82.1,10.6,100.0,39.4,1.28,32.3,16.8,16.8,12,3,2016
2663,81.1,19.4,100.0,30.1,0.44,32.4,26.3,26.3,8,2,2016
2664,78.3,7.1,75.0,16.7,0.06,36.4,0.4,0.4,1,1,2016
2665,81.4,0.0,0.0,42.4,0.06,36.5,0.0,0.0,0,4,2016
2666,80.7,0.1,4.17,60.9,0.09,37.0,0.0,0.0,0,4,2016
2667,81.3,0.0,0.0,48.2,0.09,36.2,0.0,0.0,0,4,2016
2668,81.8,0.0,0.0,69.8,0.09,35.3,0.0,0.0,0,4,2016
2669,78.9,0.0,0.0,79.6,0.09,35.0,0.1,0.1,1,4,2016
2670,79.8,0.0,0.0,53.1,0.09,35.5,0.8,0.8,2,4,2016
2671,80.5,0.0,0.0,35.1,0.09,36.3,0.5,0.5,1,4,2016
2672,81.9,0.0,0.0,36.8,0.09,34.7,0.0,0.0,0,4,2016
2673,81.3,0.0,0.0,36.2,0.09,34.4,0.2,0.2,1,4,2016
2674,80.7,0.0,0.0,27.8,0.09,33.7,0.0,0.0,0,4,2016
2675,78.9,0.0,0.0,42.1,0.09,33.8,0.0,0.0,0,4,2016
2676,79.9,0.0,0.0,20.1,0.12,34.7,0.0,0.0,0,4,2016
2677,82.1,0.0,0.0,59.3,0.12,33.9,0.0,0.0,0,4,2016
2678,80.5,0.0,0.0,33.5,0.12,34.0,0.0,0.0,0,4,2016
2682,81.2,5.5,100.0,4.6,0.12,36.0,0.0,0.0,0,4,2016
2683,84.2,3.7,100.0,14.6,0.16,37.2,0.0,0.0,0,12,2016
2684,84.6,2.2,75.0,5.6,0.16,36.4,0.0,0.0,0,11,2016
2686,82.9,0.0,0.0,11.4,0.25,35.2,0.0,0.0,0,9,2016
2687,83.2,0.0,0.0,23.3,0.31,35.0,0.0,0.0,0,8,2016
2688,84.9,0.0,0.0,25.6,0.41,34.8,0.0,0.0,0,7,2016
2689,84.4,0.3,12.5,30.1,0.56,34.3,0.0,0.0,0,6,2016
2690,84.6,0.1,4.17,59.3,0.78,32.2,1.9,1.9,3,5,2016
2691,83.5,0.9,37.5,61.4,1.16,32.5,2.1,2.1,7,4,2016
2692,85.1,1.4,58.33,38.5,1.88,31.5,2.8,2.8,10,3,2016
2693,87.1,2.6,79.17,35.2,2.97,29.7,9.7,9.7,6,2,2016
2694,86.2,17.8,83.33,58.5,3.16,27.1,42.6,42.6,16,1,2016
2695,86.9,33.5,100.0,61.3,1.38,29.4,47.9,47.9,15,3,2016
2696,78.9,11.8,100.0,24.5,0.34,31.7,0.1,0.1,1,3,2016
2697,78.9,9.6,100.0,75.3,0.34,31.9,2.5,2.5,12,3,2016
2698,80.1,20.0,91.67,80.5,0.25,31.2,11.8,11.8,5,3,2016
2699,79.3,0.0,0.0,14.7,0.16,31.5,0.8,0.8,3,3,2016
2700,75.5,0.0,0.0,45.3,0.16,31.9,0.0,0.0,0,3,2016
2701,68.9,0.0,0.0,0.7,0.19,32.0,0.0,0.0,0,3,2016
2702,70.4,0.1,4.17,0.4,0.22,31.4,0.0,0.0,0,3,2016
2703,81.6,1.3,41.67,9.6,0.28,32.8,0.2,0.2,1,3,2016
2704,79.3,8.9,54.17,1.4,0.31,33.0,0.0,0.0,0,3,2016
2705,82.4,21.6,100.0,46.3,0.28,32.9,2.9,2.9,5,3,2016
2706,81.5,14.8,91.67,34.3,0.22,30.5,7.4,7.4,7,3,2016
2707,78.4,5.7,100.0,22.8,0.16,32.2,1.8,1.8,6,3,2016
2708,73.1,0.3,12.5,2.3,0.12,31.4,0.0,0.0,0,3,2016
2709,71.6,1.9,37.5,11.4,0.12,30.3,0.8,0.8,1,3,2016
2710,73.3,0.0,0.0,18.2,0.12,30.6,2.5,2.5,4,3,2016
2711,65.0,0.0,0.0,49.8,0.12,30.3,0.0,0.0,0,3,2016
2712,65.5,0.0,0.0,80.1,0.12,29.2,0.0,0.0,0,3,2016
2714,74.5,0.0,0.0,80.9,0.14,32.3,0.0,0.0,0,12,2016
2715,76.3,0.0,0.0,69.8,0.14,33.2,0.5,0.5,2,11,2016
2716,73.7,0.0,0.0,68.2,0.14,32.8,0.0,0.0,0,10,2016
2717,72.3,0.0,0.0,18.6,0.14,31.3,0.0,0.0,0,9,2016
2718,74.8,0.0,0.0,8.2,0.16,31.1,0.0,0.0,0,8,2016
2719,70.4,0.0,0.0,12.1,0.16,30.8,0.0,0.0,0,7,2016
2720,74.3,0.0,0.0,66.3,0.17,31.4,1.5,1.5,2,6,2016
2721,73.4,0.0,0.0,68.1,0.17,31.1,0.0,0.0,0,5,2016
2722,74.4,0.0,0.0,50.5,0.2,29.5,0.0,0.0,0,4,2016
2723,70.9,0.0,0.0,48.9,0.22,29.1,0.0,0.0,0,3,2016
2724,75.7,0.0,0.0,18.2,0.25,29.1,0.0,0.0,0,2,2016
2725,74.7,0.0,0.0,25.7,0.28,28.6,0.0,0.0,0,1,2016
2726,74.1,0.0,0.0,25.4,0.34,28.3,0.0,0.0,0,2,2016
2727,74.5,0.0,0.0,5.2,0.42,28.7,0.2,0.2,1,2,2016
2728,74.2,0.2,8.33,39.4,0.55,27.7,0.7,0.7,4,2,2016
2732,83.2,3.1,41.67,51.5,0.16,30.3,2.4,2.4,8,2,2016
2733,79.0,5.9,54.17,37.1,0.16,31.0,0.0,0.0,0,2,2016
2735,77.5,0.0,0.0,71.4,0.16,30.7,0.0,0.0,0,2,2016
2736,76.9,0.0,0.0,40.9,0.17,30.2,0.0,0.0,0,2,2016
2737,75.1,0.0,0.0,30.9,0.17,29.4,0.0,0.0,0,2,2016
2738,70.8,0.0,0.0,21.7,0.19,29.9,0.0,0.0,0,2,2016
2739,70.0,0.0,0.0,10.7,0.19,29.8,0.2,0.2,1,2,2016
2740,73.9,0.0,0.0,24.7,0.2,29.2,0.0,0.0,0,2,2016
2741,80.7,0.0,0.0,20.8,0.2,28.2,0.0,0.0,0,2,2016
2742,82.3,0.5,20.83,21.0,0.2,27.1,0.2,0.2,1,2,2016
2743,87.0,2.0,54.17,22.5,0.19,26.4,3.1,3.1,9,12,2016
2744,81.0,0.0,0.0,12.4,0.17,25.7,0.0,0.0,0,11,2016
2745,79.9,0.1,4.17,12.4,0.17,24.0,0.0,0.0,0,10,2016
2746,82.7,0.1,4.17,28.5,0.17,24.3,0.0,0.0,0,9,2016
2747,75.0,0.0,0.0,0.6,0.16,23.4,2.0,2.0,4,8,2016
2748,69.0,0.0,0.0,1.6,0.16,22.6,0.0,0.0,0,7,2016
2749,63.7,0.0,0.0,16.8,0.17,20.2,0.0,0.0,0,6,2016
2750,63.4,0.0,0.0,22.9,0.17,20.3,0.0,0.0,0,5,2016
2751,70.5,0.0,0.0,3.3,0.19,21.8,0.0,0.0,0,4,2016
2752,77.8,0.0,0.0,26.8,0.2,24.3,0.2,0.2,2,3,2016
2753,79.2,0.0,0.0,26.2,0.2,24.4,0.2,0.2,1,2,2016
2754,83.7,0.0,0.0,45.2,0.2,24.0,0.1,0.1,1,1,2016
2755,83.6,0.0,0.0,13.1,0.2,23.4,0.5,0.5,3,1,2016
2756,70.8,0.0,0.0,16.1,0.2,20.5,0.0,0.0,0,1,2016
2758,82.5,0.0,0.0,15.7,0.2,21.3,1.2,1.2,5,1,2016
2759,69.8,0.0,0.0,9.2,0.2,18.8,0.1,0.1,1,1,2016
2760,63.1,0.0,0.0,1.5,0.22,17.4,0.0,0.0,0,1,2016
2761,62.2,0.0,0.0,0.0,0.23,16.2,0.0,0.0,0,1,2016
2762,68.0,0.0,0.0,0.4,0.25,15.1,0.0,0.0,0,1,2016
2763,68.7,0.0,0.0,9.1,0.26,15.6,0.0,0.0,0,1,2016
2764,73.9,0.4,12.5,2.5,0.28,16.3,0.0,0.0,0,1,2016
2765,85.3,1.5,37.5,62.9,0.26,18.2,0.9,0.9,4,1,2016
2766,73.3,0.0,0.0,34.5,0.22,22.7,3.0,3.0,10,1,2016
2767,69.4,0.0,0.0,22.8,0.22,22.1,0.0,0.0,0,1,2016
2768,66.1,0.0,0.0,24.2,0.22,20.3,0.0,0.0,0,1,2016
2769,74.6,1.1,29.17,0.2,0.22,19.8,0.0,0.0,0,1,2016
2770,76.1,0.0,0.0,41.2,0.23,21.8,0.0,0.0,0,1,2016
2771,69.3,0.0,0.0,49.9,0.23,20.1,0.0,0.0,0,1,2016
2772,69.7,0.0,0.0,39.7,0.23,18.7,0.0,0.0,0,1,2016
2773,68.0,0.0,0.0,46.5,0.23,19.9,0.0,0.0,0,1,2016
2774,66.5,0.0,0.0,62.6,0.23,19.4,0.0,0.0,0,12,2016
2775,68.0,0.0,0.0,39.4,0.23,19.0,0.0,0.0,0,11,2016
2776,79.4,0.3,12.5,28.2,0.23,21.9,0.1,0.1,1,10,2016
2777,81.9,0.0,0.0,50.7,0.22,23.6,0.4,0.4,1,9,2016
2778,72.1,0.0,0.0,62.8,0.22,22.2,0.0,0.0,0,8,2016
2779,71.8,0.0,0.0,35.7,0.22,20.3,0.0,0.0,0,7,2016
2780,69.3,0.0,0.0,0.1,0.23,19.6,0.0,0.0,0,6,2016
2781,68.3,0.0,0.0,4.1,0.23,20.3,0.0,0.0,0,5,2016
2782,71.8,0.0,0.0,0.0,0.23,20.2,0.0,0.0,0,4,2016
2783,70.5,0.0,0.0,3.6,0.23,21.1,0.0,0.0,0,3,2016
2784,71.6,0.0,0.0,0.0,0.24,21.3,0.0,0.0,0,2,2016
2785,72.8,0.0,0.0,0.4,0.25,20.0,0.0,0.0,0,1,2016
2786,70.6,0.0,0.0,45.4,0.26,21.4,0.0,0.0,0,12,2015
2787,65.3,0.0,0.0,37.5,0.27,20.7,0.0,0.0,0,12,2015
2788,63.7,0.0,0.0,40.3,0.28,19.6,0.0,0.0,0,12,2015
2789,68.9,0.0,0.0,10.0,0.29,17.2,0.0,0.0,0,12,2015
2790,67.8,0.0,0.0,5.5,0.3,16.3,0.0,0.0,0,12,2015
2791,69.2,0.0,0.0,0.0,0.31,16.1,0.0,0.0,0,12,2015
2792,75.4,0.0,0.0,29.1,0.32,17.0,0.0,0.0,0,12,2015
2793,71.2,0.0,0.0,21.6,0.34,20.2,0.0,0.0,0,12,2015
2794,70.9,0.0,0.0,22.8,0.36,19.7,0.0,0.0,0,12,2015
2795,64.9,0.0,0.0,25.4,0.39,19.5,0.0,0.0,0,12,2015
2801,66.7,0.0,0.0,22.7,0.43,19.1,0.0,0.0,0,12,2015
2802,78.1,4.7,33.33,54.7,0.44,23.2,0.0,0.0,0,12,2015
2803,79.9,0.2,8.33,8.7,0.43,25.9,1.6,1.6,3,12,2015
2804,84.5,1.3,41.67,16.2,0.41,26.4,0.7,0.7,4,12,2015
2805,84.0,0.0,0.0,12.9,0.43,26.0,0.0,0.0,0,12,2015
2806,79.4,0.0,0.0,24.7,0.45,25.6,0.0,0.0,0,11,2015
2807,75.6,0.0,0.0,32.6,0.48,24.0,0.0,0.0,0,10,2015
2808,74.8,0.0,0.0,21.6,0.52,23.3,0.0,0.0,0,9,2015
2809,74.5,0.0,0.0,15.6,0.56,24.6,0.2,0.2,2,8,2015
2810,70.8,0.0,0.0,7.2,0.6,25.0,0.4,0.4,4,7,2015
2813,77.7,0.0,0.0,5.1,0.83,24.9,0.0,0.0,0,4,2015
2814,85.6,0.0,0.0,50.9,0.72,25.6,13.3,13.3,11,3,2015
2815,81.8,0.0,0.0,77.4,0.51,28.1,0.8,0.8,4,2,2015
2816,80.2,0.0,0.0,65.1,0.49,28.0,0.1,0.1,1,1,2015
2817,79.1,0.0,0.0,44.4,0.5,26.0,0.0,0.0,0,11,2015
2818,76.7,0.0,0.0,61.4,0.52,24.9,0.0,0.0,0,11,2015
2819,74.3,0.0,0.0,35.4,0.53,24.1,0.0,0.0,0,11,2015
2820,67.7,0.0,0.0,37.7,0.55,24.6,0.0,0.0,0,11,2015
2821,71.1,0.0,0.0,46.1,0.56,24.4,0.0,0.0,0,11,2015
2822,70.9,0.0,0.0,28.7,0.58,23.6,0.0,0.0,0,11,2015
2823,68.1,0.0,0.0,6.1,0.59,23.4,0.0,0.0,0,11,2015
2824,74.5,0.0,0.0,1.1,0.62,23.4,0.0,0.0,0,11,2015
2825,78.3,0.0,0.0,3.7,0.63,23.3,0.0,0.0,0,11,2015
2826,75.9,0.0,0.0,3.6,0.66,24.4,0.0,0.0,0,11,2015
2827,79.3,0.4,12.5,8.0,0.69,24.6,0.0,0.0,0,11,2015
2828,81.5,0.0,0.0,41.4,0.73,24.7,0.0,0.0,0,11,2015
2829,78.6,2.5,25.0,71.4,0.77,24.3,0.0,0.0,0,11,2015
2830,76.7,0.1,4.17,68.6,0.77,27.9,0.0,0.0,0,11,2015
2831,74.6,0.0,0.0,41.9,0.76,28.5,0.0,0.0,0,11,2015
2832,75.7,0.0,0.0,23.2,0.77,28.3,0.0,0.0,0,11,2015
2833,76.0,0.0,0.0,7.2,0.8,26.9,0.0,0.0,0,11,2015
2834,78.0,0.0,0.0,39.9,0.83,26.9,0.0,0.0,0,11,2015
2835,78.3,0.0,0.0,32.3,0.87,25.8,0.0,0.0,0,12,2015
